Report Date:,10/7/2015 3:10:04 PM
Application:,WinSitu.exe
Application Version:,5.6.22.4


Log File Properties
File Name,AB-2_30m_monitoring_2015-10-07_15-09-53-346.wsl
Create Date,10/7/2015 3:09:50 PM

Device Properties
Device,Rugged TROLL 100
Site,ILJOOK
Device Name, 
7/1/2015 7:00:00 PM  ,     370.000,                        14.355,                        27.188,                        10.103,
7/1/2015 8:00:00 PM  ,     371.000,                        14.352,                        22.142,                        10.100,
7/1/2015 9:00:00 PM  ,     372.000,                        14.365,                        22.044,                        10.110,
7/1/2015 10:00:00 PM ,     373.000,                        14.454,                        22.534,                        10.172,
7/1/2015 11:00:00 PM ,     374.000,                        14.402,                        23.706,                        10.136,
7/2/2015 12:00:00 AM ,     375.000,                        14.402,                        24.678,                        10.135,
7/2/2015 1:00:00 AM  ,     376.000,                        14.413,                        25.502,                        10.144,
7/2/2015 2:00:00 AM  ,     377.000,                        14.424,                        25.985,                        10.151,
7/2/2015 3:00:00 AM  ,     378.000,                        14.411,                        26.370,                        10.142,
7/2/2015 4:00:00 AM  ,     379.000,                        14.410,                        26.563,                        10.142,
7/2/2015 5:00:00 AM  ,     380.000,                        14.410,                        26.756,                        10.141,
7/2/2015 6:00:00 AM  ,     381.000,                        14.428,                        26.804,                        10.154,
7/2/2015 7:00:00 AM  ,     382.000,                        14.404,                        26.852,                        10.137,
7/2/2015 8:00:00 AM  ,     383.000,                        14.306,                        26.756,                        10.068,
7/2/2015 9:00:00 AM  ,     384.000,                        14.504,                        26.611,                        10.208,
7/2/2015 10:00:00 AM ,     385.000,                        14.504,                        26.852,                        10.208,
7/2/2015 11:00:00 AM ,     386.000,                        14.482,                        26.804,                        10.192,
7/2/2015 12:00:00 PM ,     387.000,                        14.475,                        26.563,                        10.187,
7/2/2015 1:00:00 PM  ,     388.000,                        14.492,                        26.274,                        10.199,
7/2/2015 2:00:00 PM  ,     389.000,                        14.469,                        25.936,                        10.183,
7/2/2015 3:00:00 PM  ,     390.000,                        14.468,                        25.598,                        10.182,
7/2/2015 4:00:00 PM  ,     391.000,                        14.490,                        25.357,                        10.198,
7/2/2015 5:00:00 PM  ,     392.000,                        14.487,                        25.163,                        10.196,
7/2/2015 6:00:00 PM  ,     393.000,                        14.491,                        24.921,                        10.198,
7/2/2015 7:00:00 PM  ,     394.000,                        14.418,                        25.066,                        10.147,
7/2/2015 8:00:00 PM  ,     395.000,                        53.066,                        14.512,                        37.346,
7/2/2015 9:00:00 PM  ,     396.000,                        53.094,                        14.512,                        37.366,
7/2/2015 10:00:00 PM ,     397.000,                        53.420,                        14.512,                        37.595,
7/2/2015 11:00:00 PM ,     398.000,                        54.030,                        14.563,                        38.025,
7/3/2015 12:00:00 AM ,     399.000,                        55.353,                        14.512,                        38.956,
7/3/2015 1:00:00 AM  ,     400.000,                        67.904,                        14.563,                        47.789,
7/3/2015 2:00:00 AM  ,     401.000,                        71.936,                        14.563,                        50.627,
7/3/2015 3:00:00 AM  ,     402.000,                       115.305,                        14.512,                        81.148,
7/3/2015 4:00:00 AM  ,     403.000,                       127.014,                        14.512,                        89.389,
7/3/2015 5:00:00 AM  ,     404.000,                       135.738,                        14.512,                        95.529,
7/3/2015 6:00:00 AM  ,     405.000,                       231.826,                        14.512,                       163.153,
7/3/2015 7:00:00 AM  ,     406.000,                       231.826,                        14.512,                       163.153,
7/3/2015 8:00:00 AM  ,     407.000,                       231.826,                        14.512,                       163.153,
7/3/2015 9:00:00 AM  ,     408.000,                       231.826,                        14.512,                       163.153,
7/3/2015 10:00:00 AM ,     409.000,                       231.829,                        14.563,                       163.155,
7/3/2015 11:00:00 AM ,     410.000,                       231.826,                        14.512,                       163.153,
7/3/2015 12:00:00 PM ,     411.000,                       231.826,                        14.512,                       163.153,
7/3/2015 1:00:00 PM  ,     412.000,                       231.826,                        14.512,                       163.153,
7/3/2015 2:00:00 PM  ,     413.000,                       231.826,                        14.512,                       163.153,
7/3/2015 3:00:00 PM  ,     414.000,                       231.826,                        14.512,                       163.153,
7/3/2015 4:00:00 PM  ,     415.000,                       231.826,                        14.512,                       163.153,
7/3/2015 5:00:00 PM  ,     416.000,                       231.824,                        14.461,                       163.152,
7/3/2015 6:00:00 PM  ,     417.000,                       231.826,                        14.512,                       163.153,
7/3/2015 7:00:00 PM  ,     418.000,                       231.826,                        14.512,                       163.153,
7/3/2015 8:00:00 PM  ,     419.000,                       231.829,                        14.563,                       163.155,
7/3/2015 9:00:00 PM  ,     420.000,                       231.829,                        14.563,                       163.155,
7/3/2015 10:00:00 PM ,     421.000,                       231.826,                        14.512,                       163.153,
7/3/2015 11:00:00 PM ,     422.000,                       231.829,                        14.563,                       163.155,
7/4/2015 12:00:00 AM ,     423.000,                       231.826,                        14.512,                       163.153,
7/4/2015 1:00:00 AM  ,     424.000,                       231.826,                        14.512,                       163.153,
7/4/2015 2:00:00 AM  ,     425.000,                       231.826,                        14.512,                       163.153,
7/4/2015 3:00:00 AM  ,     426.000,                       231.826,                        14.512,                       163.153,
7/4/2015 4:00:00 AM  ,     427.000,                       231.826,                        14.512,                       163.153,
7/4/2015 5:00:00 AM  ,     428.000,                       231.826,                        14.512,                       163.153,
7/4/2015 6:00:00 AM  ,     429.000,                       231.826,                        14.512,                       163.153,
7/4/2015 7:00:00 AM  ,     430.000,                       231.826,                        14.512,                       163.153,
7/4/2015 8:00:00 AM  ,     431.000,                       231.824,                        14.461,                       163.152,
7/4/2015 9:00:00 AM  ,     432.000,                       231.824,                        14.461,                       163.152,
7/4/2015 10:00:00 AM ,     433.000,                       229.833,                        14.461,                       161.751,
7/4/2015 11:00:00 AM ,     434.000,                       229.449,                        14.512,                       161.480,
7/4/2015 12:00:00 PM ,     435.000,                       227.601,                        14.512,                       160.180,
7/4/2015 1:00:00 PM  ,     436.000,                       225.222,                        14.411,                       158.505,
7/4/2015 2:00:00 PM  ,     437.000,                       225.638,                        14.512,                       158.798,
7/4/2015 3:00:00 PM  ,     438.000,                       227.196,                        14.563,                       159.894,
7/4/2015 4:00:00 PM  ,     439.000,                       231.826,                        14.512,                       163.153,
7/4/2015 5:00:00 PM  ,     440.000,                       231.826,                        14.512,                       163.153,
7/4/2015 6:00:00 PM  ,     441.000,                       231.824,                        14.461,                       163.152,
7/4/2015 7:00:00 PM  ,     442.000,                       231.826,                        14.512,                       163.153,
7/4/2015 8:00:00 PM  ,     443.000,                       231.826,                        14.512,                       163.153,
7/4/2015 9:00:00 PM  ,     444.000,                       231.826,                        14.512,                       163.153,
7/4/2015 10:00:00 PM ,     445.000,                       231.826,                        14.512,                       163.153,
7/4/2015 11:00:00 PM ,     446.000,                       231.826,                        14.512,                       163.153,
7/5/2015 12:00:00 AM ,     447.000,                       231.829,                        14.563,                       163.155,
7/5/2015 1:00:00 AM  ,     448.000,                       231.829,                        14.563,                       163.155,
7/5/2015 2:00:00 AM  ,     449.000,                       231.829,                        14.563,                       163.155,
7/5/2015 3:00:00 AM  ,     450.000,                       231.829,                        14.563,                       163.155,
7/5/2015 4:00:00 AM  ,     451.000,                       231.826,                        14.512,                       163.153,
7/5/2015 5:00:00 AM  ,     452.000,                       231.826,                        14.512,                       163.153,
7/5/2015 6:00:00 AM  ,     453.000,                       231.829,                        14.563,                       163.155,
7/5/2015 7:00:00 AM  ,     454.000,                       231.826,                        14.512,                       163.153,
7/5/2015 8:00:00 AM  ,     455.000,                       231.829,                        14.563,                       163.155,
7/5/2015 9:00:00 AM  ,     456.000,                       231.829,                        14.563,                       163.155,
7/5/2015 10:00:00 AM ,     457.000,                       231.832,                        14.614,                       163.157,
7/5/2015 11:00:00 AM ,     458.000,                       231.829,                        14.563,                       163.155,
7/5/2015 12:00:00 PM ,     459.000,                       231.829,                        14.563,                       163.155,
7/5/2015 1:00:00 PM  ,     460.000,                       231.829,                        14.563,                       163.155,
7/5/2015 2:00:00 PM  ,     461.000,                       231.829,                        14.563,                       163.155,
7/5/2015 3:00:00 PM  ,     462.000,                       231.826,                        14.512,                       163.153,
7/5/2015 4:00:00 PM  ,     463.000,                       231.829,                        14.563,                       163.155,
7/5/2015 5:00:00 PM  ,     464.000,                       231.829,                        14.563,                       163.155,
7/5/2015 6:00:00 PM  ,     465.000,                       231.832,                        14.614,                       163.157,
7/5/2015 7:00:00 PM  ,     466.000,                       231.829,                        14.563,                       163.155,
7/5/2015 8:00:00 PM  ,     467.000,                       231.832,                        14.614,                       163.157,
7/5/2015 9:00:00 PM  ,     468.000,                       231.832,                        14.614,                       163.157,
7/5/2015 10:00:00 PM ,     469.000,                       231.829,                        14.563,                       163.155,
7/5/2015 11:00:00 PM ,     470.000,                       231.829,                        14.563,                       163.155,
7/6/2015 12:00:00 AM ,     471.000,                       231.829,                        14.563,                       163.155,
7/6/2015 1:00:00 AM  ,     472.000,                       231.829,                        14.563,                       163.155,
7/6/2015 2:00:00 AM  ,     473.000,                       231.829,                        14.563,                       163.155,
7/6/2015 3:00:00 AM  ,     474.000,                       231.832,                        14.614,                       163.157,
7/6/2015 4:00:00 AM  ,     475.000,                       231.832,                        14.614,                       163.157,
7/6/2015 5:00:00 AM  ,     476.000,                       231.832,                        14.614,                       163.157,
7/6/2015 6:00:00 AM  ,     477.000,                       231.832,                        14.614,                       163.157,
7/6/2015 7:00:00 AM  ,     478.000,                       231.832,                        14.614,                       163.157,
7/6/2015 8:00:00 AM  ,     479.000,                       231.832,                        14.614,                       163.157,
7/6/2015 9:00:00 AM  ,     480.000,                       231.832,                        14.614,                       163.157,
7/6/2015 10:00:00 AM ,     481.000,                       231.832,                        14.614,                       163.157,
7/6/2015 11:00:00 AM ,     482.000,                       231.829,                        14.563,                       163.155,
7/6/2015 12:00:00 PM ,     483.000,                       231.829,                        14.563,                       163.155,
7/6/2015 1:00:00 PM  ,     484.000,                       231.829,                        14.563,                       163.155,
7/6/2015 2:00:00 PM  ,     485.000,                       231.829,                        14.563,                       163.155,
7/6/2015 3:00:00 PM  ,     486.000,                       231.829,                        14.563,                       163.155,
7/6/2015 4:00:00 PM  ,     487.000,                       231.829,                        14.563,                       163.155,
7/6/2015 5:00:00 PM  ,     488.000,                       231.832,                        14.614,                       163.157,
7/6/2015 6:00:00 PM  ,     489.000,                       231.829,                        14.563,                       163.155,
7/6/2015 7:00:00 PM  ,     490.000,                       231.829,                        14.563,                       163.155,
7/6/2015 8:00:00 PM  ,     491.000,                       231.829,                        14.563,                       163.155,
7/6/2015 9:00:00 PM  ,     492.000,                       231.829,                        14.563,                       163.155,
7/6/2015 10:00:00 PM ,     493.000,                       231.832,                        14.614,                       163.157,
7/6/2015 11:00:00 PM ,     494.000,                       231.832,                        14.614,                       163.157,
7/7/2015 12:00:00 AM ,     495.000,                       231.829,                        14.563,                       163.155,
7/7/2015 1:00:00 AM  ,     496.000,                       231.829,                        14.563,                       163.155,
7/7/2015 2:00:00 AM  ,     497.000,                       231.829,                        14.563,                       163.155,
7/7/2015 3:00:00 AM  ,     498.000,                       231.829,                        14.563,                       163.155,
7/7/2015 4:00:00 AM  ,     499.000,                       231.829,                        14.563,                       163.155,
7/7/2015 5:00:00 AM  ,     500.000,                       231.832,                        14.614,                       163.157,
7/7/2015 6:00:00 AM  ,     501.000,                       231.829,                        14.563,                       163.155,
7/7/2015 7:00:00 AM  ,     502.000,                       231.829,                        14.563,                       163.155,
7/7/2015 8:00:00 AM  ,     503.000,                       231.829,                        14.563,                       163.155,
7/7/2015 9:00:00 AM  ,     504.000,                       231.829,                        14.563,                       163.155,
7/7/2015 10:00:00 AM ,     505.000,                       231.832,                        14.614,                       163.157,
7/7/2015 11:00:00 AM ,     506.000,                       231.832,                        14.614,                       163.157,
7/7/2015 12:00:00 PM ,     507.000,                       231.832,                        14.614,                       163.157,
7/7/2015 1:00:00 PM  ,     508.000,                       231.829,                        14.563,                       163.155,
7/7/2015 2:00:00 PM  ,     509.000,                       231.829,                        14.563,                       163.155,
7/7/2015 3:00:00 PM  ,     510.000,                       231.829,                        14.563,                       163.155,
7/7/2015 4:00:00 PM  ,     511.000,                       231.832,                        14.614,                       163.157,
7/7/2015 5:00:00 PM  ,     512.000,                       231.832,                        14.614,                       163.157,
7/7/2015 6:00:00 PM  ,     513.000,                       231.832,                        14.614,                       163.157,
7/7/2015 7:00:00 PM  ,     514.000,                       231.829,                        14.563,                       163.155,
7/7/2015 8:00:00 PM  ,     515.000,                       231.829,                        14.563,                       163.155,
7/7/2015 9:00:00 PM  ,     516.000,                       231.832,                        14.614,                       163.157,
7/7/2015 10:00:00 PM ,     517.000,                       231.832,                        14.614,                       163.157,
7/7/2015 11:00:00 PM ,     518.000,                       231.832,                        14.614,                       163.157,
7/8/2015 12:00:00 AM ,     519.000,                       231.832,                        14.614,                       163.157,
7/8/2015 1:00:00 AM  ,     520.000,                       231.832,                        14.614,                       163.157,
7/8/2015 2:00:00 AM  ,     521.000,                       231.832,                        14.614,                       163.157,
7/8/2015 3:00:00 AM  ,     522.000,                       231.832,                        14.614,                       163.157,
7/8/2015 4:00:00 AM  ,     523.000,                       231.829,                        14.563,                       163.155,
7/8/2015 5:00:00 AM  ,     524.000,                       231.829,                        14.563,                       163.155,
7/8/2015 6:00:00 AM  ,     525.000,                       231.829,                        14.563,                       163.155,
7/8/2015 7:00:00 AM  ,     526.000,                       231.829,                        14.563,                       163.155,
7/8/2015 8:00:00 AM  ,     527.000,                       231.829,                        14.563,                       163.155,
7/8/2015 9:00:00 AM  ,     528.000,                       231.832,                        14.614,                       163.157,
7/8/2015 10:00:00 AM ,     529.000,                       231.832,                        14.614,                       163.157,
7/8/2015 11:00:00 AM ,     530.000,                       231.832,                        14.614,                       163.157,
7/8/2015 12:00:00 PM ,     531.000,                       231.832,                        14.614,                       163.157,
7/8/2015 1:00:00 PM  ,     532.000,                       231.832,                        14.614,                       163.157,
7/8/2015 2:00:00 PM  ,     533.000,                       231.832,                        14.614,                       163.157,
7/8/2015 3:00:00 PM  ,     534.000,                       231.834,                        14.664,                       163.159,
7/8/2015 4:00:00 PM  ,     535.000,                       231.832,                        14.614,                       163.157,
7/8/2015 5:00:00 PM  ,     536.000,                       231.834,                        14.664,                       163.159,
7/8/2015 6:00:00 PM  ,     537.000,                       231.832,                        14.614,                       163.157,
7/8/2015 7:00:00 PM  ,     538.000,                       231.832,                        14.614,                       163.157,
7/8/2015 8:00:00 PM  ,     539.000,                       231.834,                        14.664,                       163.159,
7/8/2015 9:00:00 PM  ,     540.000,                       231.832,                        14.614,                       163.157,
7/8/2015 10:00:00 PM ,     541.000,                       231.832,                        14.614,                       163.157,
7/8/2015 11:00:00 PM ,     542.000,                       231.832,                        14.614,                       163.157,
7/9/2015 12:00:00 AM ,     543.000,                       231.832,                        14.614,                       163.157,
7/9/2015 1:00:00 AM  ,     544.000,                       231.832,                        14.614,                       163.157,
7/9/2015 2:00:00 AM  ,     545.000,                       231.834,                        14.664,                       163.159,
7/9/2015 3:00:00 AM  ,     546.000,                       231.834,                        14.664,                       163.159,
7/9/2015 4:00:00 AM  ,     547.000,                       231.834,                        14.664,                       163.159,
7/9/2015 5:00:00 AM  ,     548.000,                       231.832,                        14.614,                       163.157,
7/9/2015 6:00:00 AM  ,     549.000,                       231.832,                        14.614,                       163.157,
7/9/2015 7:00:00 AM  ,     550.000,                       231.832,                        14.614,                       163.157,
7/9/2015 8:00:00 AM  ,     551.000,                       231.832,                        14.614,                       163.157,
7/9/2015 9:00:00 AM  ,     552.000,                       231.832,                        14.614,                       163.157,
7/9/2015 10:00:00 AM ,     553.000,                       231.834,                        14.664,                       163.159,
7/9/2015 11:00:00 AM ,     554.000,                       231.832,                        14.614,                       163.157,
7/9/2015 12:00:00 PM ,     555.000,                       231.834,                        14.664,                       163.159,
7/9/2015 1:00:00 PM  ,     556.000,                       231.834,                        14.664,                       163.159,
7/9/2015 2:00:00 PM  ,     557.000,                       231.834,                        14.664,                       163.159,
7/9/2015 3:00:00 PM  ,     558.000,                       231.834,                        14.664,                       163.159,
7/9/2015 4:00:00 PM  ,     559.000,                       231.911,                        16.180,                       163.213,
7/9/2015 5:00:00 PM  ,     560.000,                       231.911,                        16.180,                       163.213,
7/9/2015 6:00:00 PM  ,     561.000,                       231.898,                        15.928,                       163.204,
7/9/2015 7:00:00 PM  ,     562.000,                       231.890,                        15.777,                       163.198,
7/9/2015 8:00:00 PM  ,     563.000,                       231.882,                        15.625,                       163.193,
7/9/2015 9:00:00 PM  ,     564.000,                       231.877,                        15.524,                       163.189,
7/9/2015 10:00:00 PM ,     565.000,                       231.872,                        15.423,                       163.186,
7/9/2015 11:00:00 PM ,     566.000,                       226.883,                        15.373,                       159.675,
7/10/2015 12:00:00 AM,     567.000,                       225.580,                        15.322,                       158.758,
7/10/2015 1:00:00 AM ,     568.000,                       215.353,                        15.221,                       151.560,
7/10/2015 2:00:00 AM ,     569.000,                       202.688,                        15.171,                       142.647,
7/10/2015 3:00:00 AM ,     570.000,                       183.796,                        15.171,                       129.351,
7/10/2015 4:00:00 AM ,     571.000,                       174.520,                        15.120,                       122.823,
7/10/2015 5:00:00 AM ,     572.000,                       166.223,                        15.120,                       116.983,
7/10/2015 6:00:00 AM ,     573.000,                       155.093,                        15.069,                       109.151,
7/10/2015 7:00:00 AM ,     574.000,                       145.383,                        15.069,                       102.317,
7/10/2015 8:00:00 AM ,     575.000,                       137.984,                        15.019,                        97.109,
7/10/2015 9:00:00 AM ,     576.000,                       130.963,                        15.019,                        92.168,
7/10/2015 10:00:00 AM,     577.000,                       124.597,                        14.968,                        87.688,
7/10/2015 11:00:00 AM,     578.000,                       120.746,                        14.968,                        84.978,
7/10/2015 12:00:00 PM,     579.000,                       117.328,                        14.968,                        82.572,
7/10/2015 1:00:00 PM ,     580.000,                       115.073,                        14.968,                        80.985,
7/10/2015 2:00:00 PM ,     581.000,                       114.755,                        14.918,                        80.762,
7/10/2015 3:00:00 PM ,     582.000,                       116.099,                        14.918,                        81.707,
7/10/2015 4:00:00 PM ,     583.000,                       114.208,                        14.918,                        80.377,
7/10/2015 5:00:00 PM ,     584.000,                       112.079,                        14.918,                        78.878,
7/10/2015 6:00:00 PM ,     585.000,                       111.865,                        14.918,                        78.727,
7/10/2015 7:00:00 PM ,     586.000,                       112.149,                        14.918,                        78.927,
7/10/2015 8:00:00 PM ,     587.000,                       111.963,                        14.918,                        78.797,
7/10/2015 9:00:00 PM ,     588.000,                       111.688,                        14.867,                        78.603,
7/10/2015 10:00:00 PM,     589.000,                       111.454,                        14.918,                        78.438,
7/10/2015 11:00:00 PM,     590.000,                       111.432,                        14.867,                        78.423,
7/11/2015 12:00:00 AM,     591.000,                       111.821,                        14.867,                        78.697,
7/11/2015 1:00:00 AM ,     592.000,                       111.140,                        14.867,                        78.218,
7/11/2015 2:00:00 AM ,     593.000,                       111.305,                        14.867,                        78.334,
7/11/2015 3:00:00 AM ,     594.000,                       110.919,                        14.867,                        78.062,
7/11/2015 4:00:00 AM ,     595.000,                       110.982,                        14.867,                        78.107,
7/11/2015 5:00:00 AM ,     596.000,                       111.147,                        14.867,                        78.223,
7/11/2015 6:00:00 AM ,     597.000,                       112.193,                        14.867,                        78.958,
7/11/2015 7:00:00 AM ,     598.000,                       112.388,                        14.816,                        79.096,
7/11/2015 8:00:00 AM ,     599.000,                       113.207,                        14.867,                        79.672,
7/11/2015 9:00:00 AM ,     600.000,                       113.354,                        14.867,                        79.776,
7/11/2015 10:00:00 AM,     601.000,                       113.414,                        14.867,                        79.818,
7/11/2015 11:00:00 AM,     602.000,                       113.209,                        14.816,                        79.674,
7/11/2015 12:00:00 PM,     603.000,                       112.963,                        14.816,                        79.501,
7/11/2015 1:00:00 PM ,     604.000,                       112.884,                        14.867,                        79.445,
7/11/2015 2:00:00 PM ,     605.000,                       120.421,                        16.833,                        84.749,
7/11/2015 3:00:00 PM ,     606.000,                       117.034,                        16.984,                        82.365,
7/11/2015 4:00:00 PM ,     607.000,                       114.664,                        16.582,                        80.698,
7/11/2015 5:00:00 PM ,     608.000,                       112.934,                        16.331,                        79.480,
7/11/2015 6:00:00 PM ,     609.000,                       112.135,                        16.129,                        78.918,
7/11/2015 7:00:00 PM ,     610.000,                       111.738,                        15.978,                        78.638,
7/11/2015 8:00:00 PM ,     611.000,                       111.407,                        15.827,                        78.405,
7/11/2015 9:00:00 PM ,     612.000,                       110.698,                        15.726,                        77.907,
7/11/2015 10:00:00 PM,     613.000,                       110.760,                        15.676,                        77.950,
7/11/2015 11:00:00 PM,     614.000,                       110.818,                        15.625,                        77.991,
7/12/2015 12:00:00 AM,     615.000,                       111.050,                        15.524,                        78.154,
7/12/2015 1:00:00 AM ,     616.000,                       111.425,                        15.474,                        78.418,
7/12/2015 2:00:00 AM ,     617.000,                       111.763,                        15.423,                        78.656,
7/12/2015 3:00:00 AM ,     618.000,                       111.290,                        15.423,                        78.323,
7/12/2015 4:00:00 AM ,     619.000,                       111.576,                        15.373,                        78.524,
7/12/2015 5:00:00 AM ,     620.000,                       111.515,                        15.322,                        78.481,
7/12/2015 6:00:00 AM ,     621.000,                       111.713,                        15.272,                        78.621,
7/12/2015 7:00:00 AM ,     622.000,                       112.036,                        15.272,                        78.848,
7/12/2015 8:00:00 AM ,     623.000,                       112.419,                        15.272,                        79.117,
7/12/2015 9:00:00 AM ,     624.000,                       112.937,                        15.221,                        79.482,
7/12/2015 10:00:00 AM,     625.000,                       112.412,                        15.171,                        79.113,
7/12/2015 11:00:00 AM,     626.000,                       112.725,                        15.171,                        79.333,
7/12/2015 12:00:00 PM,     627.000,                       113.556,                        15.171,                        79.918,
7/12/2015 1:00:00 PM ,     628.000,                       114.018,                        15.120,                        80.243,
7/12/2015 2:00:00 PM ,     629.000,                       114.330,                        15.120,                        80.462,
7/12/2015 3:00:00 PM ,     630.000,                       114.442,                        15.120,                        80.541,
7/12/2015 4:00:00 PM ,     631.000,                       114.512,                        15.120,                        80.591,
7/12/2015 5:00:00 PM ,     632.000,                       114.662,                        15.069,                        80.696,
7/12/2015 6:00:00 PM ,     633.000,                       114.907,                        15.069,                        80.869,
7/12/2015 7:00:00 PM ,     634.000,                       115.191,                        15.069,                        81.069,
7/12/2015 8:00:00 PM ,     635.000,                       115.423,                        15.069,                        81.232,
7/12/2015 9:00:00 PM ,     636.000,                       115.623,                        15.069,                        81.372,
7/12/2015 10:00:00 PM,     637.000,                       115.907,                        15.069,                        81.572,
7/12/2015 11:00:00 PM,     638.000,                       116.358,                        15.019,                        81.889,
7/13/2015 12:00:00 AM,     639.000,                       116.761,                        15.019,                        82.173,
7/13/2015 1:00:00 AM ,     640.000,                       117.066,                        15.019,                        82.388,
7/13/2015 2:00:00 AM ,     641.000,                       117.280,                        15.019,                        82.539,
7/13/2015 3:00:00 AM ,     642.000,                       117.732,                        15.019,                        82.857,
7/13/2015 4:00:00 AM ,     643.000,                       118.388,                        15.019,                        83.318,
7/13/2015 5:00:00 AM ,     644.000,                       119.428,                        14.968,                        84.050,
7/13/2015 6:00:00 AM ,     645.000,                       120.348,                        15.019,                        84.698,
7/13/2015 7:00:00 AM ,     646.000,                       120.595,                        14.968,                        84.872,
7/13/2015 8:00:00 AM ,     647.000,                       121.440,                        14.968,                        85.466,
7/13/2015 9:00:00 AM ,     648.000,                       122.267,                        14.968,                        86.048,
7/13/2015 10:00:00 AM,     649.000,                       123.504,                        14.968,                        86.919,
7/13/2015 11:00:00 AM,     650.000,                       124.425,                        14.968,                        87.567,
7/13/2015 12:00:00 PM,     651.000,                       125.252,                        14.968,                        88.149,
7/13/2015 1:00:00 PM ,     652.000,                       126.338,                        14.968,                        88.913,
7/13/2015 2:00:00 PM ,     653.000,                       127.298,                        14.968,                        89.589,
7/13/2015 3:00:00 PM ,     654.000,                       128.398,                        14.968,                        90.363,
7/13/2015 4:00:00 PM ,     655.000,                       129.539,                        14.968,                        91.166,
7/13/2015 5:00:00 PM ,     656.000,                       130.417,                        14.918,                        91.784,
7/13/2015 6:00:00 PM ,     657.000,                       131.446,                        14.918,                        92.508,
7/13/2015 7:00:00 PM ,     658.000,                       132.361,                        14.968,                        93.152,
7/13/2015 8:00:00 PM ,     659.000,                       133.375,                        14.918,                        93.866,
7/13/2015 9:00:00 PM ,     660.000,                       134.269,                        14.968,                        94.495,
7/13/2015 10:00:00 PM,     661.000,                       134.997,                        14.968,                        95.007,
7/13/2015 11:00:00 PM,     662.000,                       135.837,                        14.968,                        95.599,
7/14/2015 12:00:00 AM,     663.000,                       136.868,                        14.918,                        96.324,
7/14/2015 1:00:00 AM ,     664.000,                       137.571,                        14.918,                        96.819,
7/14/2015 2:00:00 AM ,     665.000,                       138.323,                        14.918,                        97.348,
7/14/2015 3:00:00 AM ,     666.000,                       138.999,                        14.918,                        97.824,
7/14/2015 4:00:00 AM ,     667.000,                       139.530,                        14.918,                        98.198,
7/14/2015 5:00:00 AM ,     668.000,                       140.489,                        14.918,                        98.872,
7/14/2015 6:00:00 AM ,     669.000,                       139.835,                        14.918,                        98.412,
7/14/2015 7:00:00 AM ,     670.000,                       139.733,                        14.918,                        98.341,
7/14/2015 8:00:00 AM ,     671.000,                       139.618,                        14.918,                        98.259,
7/14/2015 9:00:00 AM ,     672.000,                       139.387,                        14.918,                        98.097,
7/14/2015 10:00:00 AM,     673.000,                       139.030,                        14.918,                        97.846,
7/14/2015 11:00:00 AM,     674.000,                       139.677,                        14.918,                        98.301,
7/14/2015 12:00:00 PM,     675.000,                       138.692,                        14.867,                        97.608,
7/14/2015 1:00:00 PM ,     676.000,                       138.831,                        14.918,                        97.705,
7/14/2015 2:00:00 PM ,     677.000,                       140.765,                        14.918,                        99.067,
7/14/2015 3:00:00 PM ,     678.000,                       140.790,                        14.918,                        99.084,
7/14/2015 4:00:00 PM ,     679.000,                       147.377,                        16.482,                       103.720,
7/14/2015 5:00:00 PM ,     680.000,                       151.338,                        17.685,                       106.507,
7/14/2015 6:00:00 PM ,     681.000,                       149.342,                        17.234,                       105.103,
7/14/2015 7:00:00 PM ,     682.000,                       148.508,                        17.084,                       104.516,
7/14/2015 8:00:00 PM ,     683.000,                       147.135,                        16.733,                       103.549,
7/14/2015 9:00:00 PM ,     684.000,                       146.375,                        16.532,                       103.015,
7/14/2015 10:00:00 PM,     685.000,                       146.316,                        16.331,                       102.973,
7/14/2015 11:00:00 PM,     686.000,                       157.740,                        18.633,                       111.013,
7/15/2015 12:00:00 AM,     687.000,                       157.522,                        18.334,                       110.860,
7/15/2015 1:00:00 AM ,     688.000,                       156.721,                        18.334,                       110.296,
7/15/2015 2:00:00 AM ,     689.000,                       154.576,                        17.885,                       108.786,
7/15/2015 3:00:00 AM ,     690.000,                       153.636,                        17.535,                       108.125,
7/15/2015 4:00:00 AM ,     691.000,                       152.949,                        17.285,                       107.641,
7/15/2015 5:00:00 AM ,     692.000,                       154.114,                        17.034,                       108.461,
7/15/2015 6:00:00 AM ,     693.000,                       153.866,                        17.134,                       108.287,
7/15/2015 7:00:00 AM ,     694.000,                       153.292,                        16.934,                       107.883,
7/15/2015 8:00:00 AM ,     695.000,                       153.119,                        16.783,                       107.761,
7/15/2015 9:00:00 AM ,     696.000,                       152.671,                        16.683,                       107.446,
7/15/2015 10:00:00 AM,     697.000,                       153.828,                        16.582,                       108.260,
7/15/2015 11:00:00 AM,     698.000,                       155.983,                        16.733,                       109.777,
7/15/2015 12:00:00 PM,     699.000,                       158.240,                        17.084,                       111.365,
7/15/2015 1:00:00 PM ,     700.000,                       162.909,                        17.935,                       114.651,
7/15/2015 2:00:00 PM ,     701.000,                       170.089,                        19.428,                       119.704,
7/15/2015 3:00:00 PM ,     702.000,                       174.940,                        20.320,                       123.118,
7/15/2015 4:00:00 PM ,     703.000,                       176.092,                        20.863,                       123.929,
7/15/2015 5:00:00 PM ,     704.000,                       171.085,                        20.023,                       120.405,
