Report Date:,10/7/2015 3:16:37 PM
Application:,WinSitu.exe
Application Version:,5.6.22.4


Log File Properties
File Name,AB-2_10m_monitoring_2015-10-07_15-16-23-086.wsl
Create Date,10/7/2015 3:16:17 PM

Device Properties
Device,Rugged TROLL 100
Site,ILJOOK
Device Name, 
Serial Number,361566
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
6/20/2015 12:00:00 AM,      87.000,                        14.457,                        25.833,                        10.174,
6/20/2015 1:00:00 AM ,      88.000,                        14.441,                        26.124,                        10.163,
6/20/2015 2:00:00 AM ,      89.000,                        14.451,                        26.366,                        10.170,
6/20/2015 3:00:00 AM ,      90.000,                        14.437,                        26.463,                        10.160,
6/20/2015 4:00:00 AM ,      91.000,                        14.454,                        26.608,                        10.172,
6/20/2015 5:00:00 AM ,      92.000,                        14.475,                        26.705,                        10.187,
6/20/2015 6:00:00 AM ,      93.000,                        14.460,                        26.802,                        10.177,
6/20/2015 7:00:00 AM ,      94.000,                        14.473,                        26.898,                        10.186,
6/20/2015 8:00:00 AM ,      95.000,                        14.458,                        26.947,                        10.175,
6/20/2015 9:00:00 AM ,      96.000,                        14.470,                        26.995,                        10.184,
6/20/2015 10:00:00 AM,      97.000,                        14.471,                        27.043,                        10.184,
6/20/2015 11:00:00 AM,      98.000,                        14.452,                        27.140,                        10.171,
6/20/2015 12:00:00 PM,      99.000,                        14.453,                        27.188,                        10.172,
6/20/2015 1:00:00 PM ,     100.000,                        14.489,                        27.236,                        10.197,
6/20/2015 2:00:00 PM ,     101.000,                        14.450,                        27.285,                        10.170,
6/20/2015 3:00:00 PM ,     102.000,                        14.470,                        27.333,                        10.184,
6/20/2015 4:00:00 PM ,     103.000,                        14.490,                        27.333,                        10.197,
6/20/2015 5:00:00 PM ,     104.000,                        14.467,                        27.381,                        10.181,
6/20/2015 6:00:00 PM ,     105.000,                        14.467,                        27.381,                        10.181,
6/20/2015 7:00:00 PM ,     106.000,                        14.467,                        27.381,                        10.181,
6/20/2015 8:00:00 PM ,     107.000,                        14.482,                        27.381,                        10.192,
6/20/2015 9:00:00 PM ,     108.000,                        14.486,                        27.333,                        10.195,
6/20/2015 10:00:00 PM,     109.000,                        14.489,                        27.285,                        10.197,
6/20/2015 11:00:00 PM,     110.000,                        14.489,                        27.236,                        10.197,
6/21/2015 12:00:00 AM,     111.000,                        14.473,                        27.236,                        10.186,
6/21/2015 1:00:00 AM ,     112.000,                        14.484,                        27.140,                        10.193,
6/21/2015 2:00:00 AM ,     113.000,                        14.483,                        27.092,                        10.193,
6/21/2015 3:00:00 AM ,     114.000,                        14.471,                        27.043,                        10.184,
6/21/2015 4:00:00 AM ,     115.000,                        14.489,                        26.947,                        10.197,
6/21/2015 5:00:00 AM ,     116.000,                        14.485,                        26.898,                        10.194,
6/21/2015 6:00:00 AM ,     117.000,                        14.484,                        26.850,                        10.194,
6/21/2015 7:00:00 AM ,     118.000,                        14.476,                        26.802,                        10.188,
6/21/2015 8:00:00 AM ,     119.000,                        14.491,                        26.753,                        10.198,
6/21/2015 9:00:00 AM ,     120.000,                        14.506,                        26.705,                        10.209,
6/21/2015 10:00:00 AM,     121.000,                        14.475,                        26.705,                        10.187,
6/21/2015 11:00:00 AM,     122.000,                        14.499,                        26.753,                        10.204,
6/21/2015 12:00:00 PM,     123.000,                        14.495,                        26.802,                        10.201,
6/21/2015 1:00:00 PM ,     124.000,                        14.481,                        26.898,                        10.191,
6/21/2015 2:00:00 PM ,     125.000,                        14.475,                        27.043,                        10.187,
6/21/2015 3:00:00 PM ,     126.000,                        14.476,                        27.140,                        10.188,
6/21/2015 4:00:00 PM ,     127.000,                        14.462,                        27.285,                        10.178,
6/21/2015 5:00:00 PM ,     128.000,                        14.449,                        27.526,                        10.169,
6/21/2015 6:00:00 PM ,     129.000,                        14.462,                        27.670,                        10.178,
6/21/2015 7:00:00 PM ,     130.000,                        14.469,                        27.863,                        10.183,
6/21/2015 8:00:00 PM ,     131.000,                        14.477,                        27.959,                        10.189,
6/21/2015 9:00:00 PM ,     132.000,                        14.462,                        27.959,                        10.178,
6/21/2015 10:00:00 PM,     133.000,                        14.500,                        27.911,                        10.205,
6/21/2015 11:00:00 PM,     134.000,                        14.488,                        27.863,                        10.196,
6/22/2015 12:00:00 AM,     135.000,                        14.484,                        27.863,                        10.194,
6/22/2015 1:00:00 AM ,     136.000,                        14.487,                        27.815,                        10.196,
6/22/2015 2:00:00 AM ,     137.000,                        14.500,                        27.863,                        10.205,
6/22/2015 3:00:00 AM ,     138.000,                        14.499,                        27.815,                        10.204,
6/22/2015 4:00:00 AM ,     139.000,                        14.491,                        27.767,                        10.198,
6/22/2015 5:00:00 AM ,     140.000,                        14.494,                        27.718,                        10.201,
6/22/2015 6:00:00 AM ,     141.000,                        14.501,                        27.670,                        10.206,
6/22/2015 7:00:00 AM ,     142.000,                        14.501,                        27.622,                        10.205,
6/22/2015 8:00:00 AM ,     143.000,                        14.496,                        27.574,                        10.202,
6/22/2015 9:00:00 AM ,     144.000,                        14.502,                        27.429,                        10.206,
6/22/2015 10:00:00 AM,     145.000,                        14.490,                        26.995,                        10.197,
6/22/2015 11:00:00 AM,     146.000,                        14.470,                        26.318,                        10.184,
6/22/2015 12:00:00 PM,     147.000,                        14.467,                        25.687,                        10.181,
6/22/2015 1:00:00 PM ,     148.000,                        14.460,                        25.153,                        10.177,
6/22/2015 2:00:00 PM ,     149.000,                        14.452,                        24.763,                        10.171,
6/22/2015 3:00:00 PM ,     150.000,                        14.449,                        24.470,                        10.168,
6/22/2015 4:00:00 PM ,     151.000,                        14.438,                        24.275,                        10.161,
6/22/2015 5:00:00 PM ,     152.000,                        14.448,                        24.080,                        10.168,
6/22/2015 6:00:00 PM ,     153.000,                        14.466,                        23.933,                        10.181,
6/22/2015 7:00:00 PM ,     154.000,                        14.450,                        23.884,                        10.169,
6/22/2015 8:00:00 PM ,     155.000,                        14.452,                        23.786,                        10.171,
6/22/2015 9:00:00 PM ,     156.000,                        14.461,                        23.492,                        10.177,
6/22/2015 10:00:00 PM,     157.000,                        14.477,                        23.198,                        10.188,
6/22/2015 11:00:00 PM,     158.000,                        14.468,                        23.492,                        10.182,
6/23/2015 12:00:00 AM,     159.000,                        14.478,                        24.031,                        10.190,
6/23/2015 1:00:00 AM ,     160.000,                        14.477,                        24.568,                        10.188,
6/23/2015 2:00:00 AM ,     161.000,                        14.490,                        25.007,                        10.198,
6/23/2015 3:00:00 AM ,     162.000,                        14.494,                        25.347,                        10.200,
6/23/2015 4:00:00 AM ,     163.000,                        14.497,                        25.639,                        10.203,
6/23/2015 5:00:00 AM ,     164.000,                        14.477,                        25.882,                        10.188,
6/23/2015 6:00:00 AM ,     165.000,                        14.498,                        26.027,                        10.203,
6/23/2015 7:00:00 AM ,     166.000,                        14.527,                        26.173,                        10.224,
6/23/2015 8:00:00 AM ,     167.000,                        14.486,                        26.318,                        10.195,
6/23/2015 9:00:00 AM ,     168.000,                        14.515,                        26.463,                        10.215,
6/23/2015 10:00:00 AM,     169.000,                        14.511,                        26.463,                        10.212,
6/23/2015 11:00:00 AM,     170.000,                        14.501,                        26.269,                        10.205,
6/23/2015 12:00:00 PM,     171.000,                        14.492,                        25.882,                        10.199,
6/23/2015 1:00:00 PM ,     172.000,                        14.474,                        25.347,                        10.187,
6/23/2015 2:00:00 PM ,     173.000,                        14.483,                        25.055,                        10.193,
6/23/2015 3:00:00 PM ,     174.000,                        14.454,                        24.958,                        10.172,
6/23/2015 4:00:00 PM ,     175.000,                        14.461,                        24.909,                        10.178,
6/23/2015 5:00:00 PM ,     176.000,                        14.470,                        25.007,                        10.184,
6/23/2015 6:00:00 PM ,     177.000,                        14.479,                        25.055,                        10.190,
6/23/2015 7:00:00 PM ,     178.000,                        14.463,                        25.055,                        10.179,
6/23/2015 8:00:00 PM ,     179.000,                        14.379,                        25.542,                        10.120,
6/23/2015 9:00:00 PM ,     180.000,                        14.514,                        26.366,                        10.214,
6/23/2015 10:00:00 PM,     181.000,                        14.530,                        27.092,                        10.226,
6/23/2015 11:00:00 PM,     182.000,                        14.522,                        27.429,                        10.220,
6/24/2015 12:00:00 AM,     183.000,                        14.511,                        27.477,                        10.212,
6/24/2015 1:00:00 AM ,     184.000,                        14.489,                        27.285,                        10.197,
6/24/2015 2:00:00 AM ,     185.000,                        14.502,                        27.043,                        10.206,
6/24/2015 3:00:00 AM ,     186.000,                        14.519,                        26.802,                        10.218,
6/24/2015 4:00:00 AM ,     187.000,                        14.511,                        26.463,                        10.212,
6/24/2015 5:00:00 AM ,     188.000,                        14.515,                        26.173,                        10.215,
6/24/2015 6:00:00 AM ,     189.000,                        14.500,                        25.833,                        10.204,
6/24/2015 7:00:00 AM ,     190.000,                        14.520,                        25.590,                        10.219,
6/24/2015 8:00:00 AM ,     191.000,                        14.502,                        25.347,                        10.206,
6/24/2015 9:00:00 AM ,     192.000,                        14.427,                        25.299,                        10.153,
6/24/2015 10:00:00 AM,     193.000,                        14.447,                        26.027,                        10.168,
6/24/2015 11:00:00 AM,     194.000,                        14.413,                        27.429,                        10.143,
6/24/2015 12:00:00 PM,     195.000,                        14.415,                        29.350,                        10.145,
6/24/2015 1:00:00 PM ,     196.000,                        14.426,                        31.351,                        10.153,
6/24/2015 2:00:00 PM ,     197.000,                        14.398,                        33.054,                        10.133,
6/24/2015 3:00:00 PM ,     198.000,                        14.375,                        34.557,                        10.117,
6/24/2015 4:00:00 PM ,     199.000,                        14.405,                        35.633,                        10.138,
6/24/2015 5:00:00 PM ,     200.000,                        14.393,                        36.332,                        10.129,
6/24/2015 6:00:00 PM ,     201.000,                        14.322,                        35.539,                        10.080,
6/24/2015 7:00:00 PM ,     202.000,                        14.486,                        33.947,                        10.195,
6/24/2015 8:00:00 PM ,     203.000,                        14.483,                        32.629,                        10.193,
6/24/2015 9:00:00 PM ,     204.000,                        14.421,                        31.209,                        10.149,
6/24/2015 10:00:00 PM,     205.000,                        14.402,                        29.923,                        10.136,
6/24/2015 11:00:00 PM,     206.000,                        14.410,                        29.207,                        10.141,
6/25/2015 12:00:00 AM,     207.000,                        14.412,                        28.727,                        10.143,
6/25/2015 1:00:00 AM ,     208.000,                        14.382,                        28.488,                        10.122,
6/25/2015 2:00:00 AM ,     209.000,                        14.380,                        28.296,                        10.120,
6/25/2015 3:00:00 AM ,     210.000,                        14.378,                        28.151,                        10.119,
6/25/2015 4:00:00 AM ,     211.000,                        14.397,                        28.055,                        10.132,
6/25/2015 5:00:00 AM ,     212.000,                        14.377,                        28.007,                        10.118,
6/25/2015 6:00:00 AM ,     213.000,                        14.377,                        28.007,                        10.118,
6/25/2015 7:00:00 AM ,     214.000,                        14.376,                        27.959,                        10.117,
6/25/2015 8:00:00 AM ,     215.000,                        14.430,                        27.911,                        10.155,
6/25/2015 9:00:00 AM ,     216.000,                        14.307,                        27.092,                        10.069,
6/25/2015 10:00:00 AM,     217.000,                        14.351,                        27.477,                        10.100,
6/25/2015 11:00:00 AM,     218.000,                        14.346,                        28.440,                        10.097,
6/25/2015 12:00:00 PM,     219.000,                        14.359,                        29.541,                        10.106,
6/25/2015 1:00:00 PM ,     220.000,                        14.352,                        30.257,                        10.100,
6/25/2015 2:00:00 PM ,     221.000,                        14.360,                        30.638,                        10.106,
6/25/2015 3:00:00 PM ,     222.000,                        14.326,                        30.448,                        10.083,
6/25/2015 4:00:00 PM ,     223.000,                        14.316,                        30.257,                        10.076,
6/25/2015 5:00:00 PM ,     224.000,                        14.325,                        29.971,                        10.081,
6/25/2015 6:00:00 PM ,     225.000,                        14.296,                        29.494,                        10.061,
6/25/2015 7:00:00 PM ,     226.000,                        14.279,                        29.350,                        10.049,
6/25/2015 8:00:00 PM ,     227.000,                        14.190,                        29.780,                         9.987,
6/25/2015 9:00:00 PM ,     228.000,                        14.281,                        29.207,                        10.051,
6/25/2015 10:00:00 PM,     229.000,                        14.272,                        28.103,                        10.044,
6/25/2015 11:00:00 PM,     230.000,                        14.275,                        26.947,                        10.046,
6/26/2015 12:00:00 AM,     231.000,                        14.232,                        25.930,                        10.016,
6/26/2015 1:00:00 AM ,     232.000,                        14.220,                        24.958,                        10.008,
6/26/2015 2:00:00 AM ,     233.000,                        14.203,                        24.177,                         9.996,
6/26/2015 3:00:00 AM ,     234.000,                        14.172,                        23.443,                         9.974,
6/26/2015 4:00:00 AM ,     235.000,                        14.162,                        22.658,                         9.967,
6/26/2015 5:00:00 AM ,     236.000,                        14.160,                        22.067,                         9.965,
6/26/2015 6:00:00 AM ,     237.000,                        14.153,                        21.474,                         9.960,
6/26/2015 7:00:00 AM ,     238.000,                        14.143,                        20.979,                         9.954,
6/26/2015 8:00:00 AM ,     239.000,                        14.165,                        20.484,                         9.969,
6/26/2015 9:00:00 AM ,     240.000,                        14.162,                        20.186,                         9.967,
6/26/2015 10:00:00 AM,     241.000,                        14.155,                        19.987,                         9.962,
6/26/2015 11:00:00 AM,     242.000,                        14.158,                        19.887,                         9.964,
6/26/2015 12:00:00 PM,     243.000,                        14.159,                        19.987,                         9.965,
6/26/2015 1:00:00 PM ,     244.000,                        14.180,                        20.136,                         9.980,
6/26/2015 2:00:00 PM ,     245.000,                        14.193,                        20.533,                         9.988,
6/26/2015 3:00:00 PM ,     246.000,                        14.196,                        21.128,                         9.990,
6/26/2015 4:00:00 PM ,     247.000,                        14.177,                        21.573,                         9.978,
6/26/2015 5:00:00 PM ,     248.000,                        14.198,                        22.362,                         9.992,
6/26/2015 6:00:00 PM ,     249.000,                        14.233,                        23.051,                        10.017,
6/26/2015 7:00:00 PM ,     250.000,                        14.244,                        23.296,                        10.024,
6/26/2015 8:00:00 PM ,     251.000,                        14.238,                        23.443,                        10.020,
6/26/2015 9:00:00 PM ,     252.000,                        14.248,                        23.296,                        10.027,
6/26/2015 10:00:00 PM,     253.000,                        14.284,                        23.100,                        10.053,
6/26/2015 11:00:00 PM,     254.000,                        14.284,                        22.707,                        10.053,
6/27/2015 12:00:00 AM,     255.000,                        14.297,                        22.461,                        10.062,
6/27/2015 1:00:00 AM ,     256.000,                        14.270,                        22.215,                        10.043,
6/27/2015 2:00:00 AM ,     257.000,                        14.269,                        21.721,                        10.042,
6/27/2015 3:00:00 AM ,     258.000,                        14.299,                        21.326,                        10.063,
6/27/2015 4:00:00 AM ,     259.000,                        14.278,                        20.831,                        10.048,
6/27/2015 5:00:00 AM ,     260.000,                        14.321,                        20.533,                        10.079,
6/27/2015 6:00:00 AM ,     261.000,                        14.293,                        20.136,                        10.059,
6/27/2015 7:00:00 AM ,     262.000,                        14.302,                        19.837,                        10.065,
6/27/2015 8:00:00 AM ,     263.000,                        14.319,                        19.638,                        10.077,
6/27/2015 9:00:00 AM ,     264.000,                        14.317,                        19.837,                        10.076,
6/27/2015 10:00:00 AM,     265.000,                        14.321,                        20.186,                        10.079,
6/27/2015 11:00:00 AM,     266.000,                        14.329,                        20.831,                        10.084,
6/27/2015 12:00:00 PM,     267.000,                        14.341,                        21.573,                        10.093,
6/27/2015 1:00:00 PM ,     268.000,                        14.325,                        22.215,                        10.082,
6/27/2015 2:00:00 PM ,     269.000,                        14.322,                        23.345,                        10.080,
6/27/2015 3:00:00 PM ,     270.000,                        14.432,                        24.714,                        10.157,
6/27/2015 4:00:00 PM ,     271.000,                        14.326,                        27.718,                        10.083,
6/27/2015 5:00:00 PM ,     272.000,                        14.358,                        29.780,                        10.105,
6/27/2015 6:00:00 PM ,     273.000,                        14.343,                        30.210,                        10.094,
6/27/2015 7:00:00 PM ,     274.000,                        14.358,                        30.114,                        10.105,
6/27/2015 8:00:00 PM ,     275.000,                        14.354,                        29.780,                        10.102,
6/27/2015 9:00:00 PM ,     276.000,                        14.378,                        29.111,                        10.119,
6/27/2015 10:00:00 PM,     277.000,                        14.383,                        28.199,                        10.122,
6/27/2015 11:00:00 PM,     278.000,                        14.382,                        27.140,                        10.122,
6/28/2015 12:00:00 AM,     279.000,                        14.363,                        26.124,                        10.108,
6/28/2015 1:00:00 AM ,     280.000,                        14.354,                        25.055,                        10.102,
6/28/2015 2:00:00 AM ,     281.000,                        14.471,                        24.080,                        10.184,
6/28/2015 3:00:00 AM ,     282.000,                        14.485,                        24.617,                        10.194,
6/28/2015 4:00:00 AM ,     283.000,                        14.489,                        25.250,                        10.197,
6/28/2015 5:00:00 AM ,     284.000,                        14.495,                        25.445,                        10.201,
6/28/2015 6:00:00 AM ,     285.000,                        14.491,                        25.396,                        10.198,
6/28/2015 7:00:00 AM ,     286.000,                        14.500,                        25.201,                        10.205,
6/28/2015 8:00:00 AM ,     287.000,                        14.505,                        25.007,                        10.209,
6/28/2015 9:00:00 AM ,     288.000,                        14.484,                        24.812,                        10.193,
6/28/2015 10:00:00 AM,     289.000,                        14.494,                        24.666,                        10.200,
6/28/2015 11:00:00 AM,     290.000,                        14.499,                        24.470,                        10.204,
6/28/2015 12:00:00 PM,     291.000,                        14.487,                        24.422,                        10.196,
6/28/2015 1:00:00 PM ,     292.000,                        14.475,                        24.373,                        10.187,
6/28/2015 2:00:00 PM ,     293.000,                        14.292,                        25.785,                        10.059,
6/28/2015 3:00:00 PM ,     294.000,                        14.384,                        28.007,                        10.123,
6/28/2015 4:00:00 PM ,     295.000,                        14.391,                        28.919,                        10.128,
6/28/2015 5:00:00 PM ,     296.000,                        14.400,                        29.398,                        10.135,
6/28/2015 6:00:00 PM ,     297.000,                        14.301,                        29.589,                        10.065,
6/28/2015 7:00:00 PM ,     298.000,                        14.330,                        30.067,                        10.085,
6/28/2015 8:00:00 PM ,     299.000,                        14.391,                        30.686,                        10.128,
6/28/2015 9:00:00 PM ,     300.000,                        14.381,                        30.448,                        10.121,
6/28/2015 10:00:00 PM,     301.000,                        14.406,                        29.541,                        10.138,
6/28/2015 11:00:00 PM,     302.000,                        14.425,                        28.488,                        10.152,
6/29/2015 12:00:00 AM,     303.000,                        14.385,                        27.381,                        10.124,
6/29/2015 1:00:00 AM ,     304.000,                        14.395,                        26.269,                        10.131,
6/29/2015 2:00:00 AM ,     305.000,                        14.385,                        25.347,                        10.124,
6/29/2015 3:00:00 AM ,     306.000,                        14.386,                        24.422,                        10.124,
6/29/2015 4:00:00 AM ,     307.000,                        14.365,                        23.639,                        10.110,
6/29/2015 5:00:00 AM ,     308.000,                        14.367,                        22.854,                        10.111,
6/29/2015 6:00:00 AM ,     309.000,                        14.356,                        22.165,                        10.103,
6/29/2015 7:00:00 AM ,     310.000,                        14.376,                        21.573,                        10.117,
6/29/2015 8:00:00 AM ,     311.000,                        14.380,                        21.276,                        10.121,
6/29/2015 9:00:00 AM ,     312.000,                        14.358,                        21.326,                        10.104,
6/29/2015 10:00:00 AM,     313.000,                        14.344,                        21.524,                        10.095,
6/29/2015 11:00:00 AM,     314.000,                        14.340,                        22.165,                        10.092,
6/29/2015 12:00:00 PM,     315.000,                        14.337,                        22.952,                        10.090,
6/29/2015 1:00:00 PM ,     316.000,                        14.344,                        23.884,                        10.095,
6/29/2015 2:00:00 PM ,     317.000,                        14.348,                        24.909,                        10.098,
6/29/2015 3:00:00 PM ,     318.000,                        14.340,                        26.221,                        10.092,
