Report Date:,10/7/2015 4:06:16 PM
Application:,WinSitu.exe
Application Version:,5.6.22.4


Log File Properties
File Name,AB-1_10m_monitoring_2015-10-07_16-06-05-338.wsl
Create Date,10/7/2015 4:05:36 PM

Device Properties
Device,Rugged TROLL 100
Site,ILJOOK
Device Name, 
Serial Number,361645
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
6/20/2015 12:00:00 AM,      87.000,                        14.462,                        26.509,                        10.178,
6/20/2015 1:00:00 AM ,      88.000,                        14.456,                        26.702,                        10.174,
6/20/2015 2:00:00 AM ,      89.000,                        14.425,                        26.750,                        10.152,
6/20/2015 3:00:00 AM ,      90.000,                        14.461,                        26.846,                        10.177,
6/20/2015 4:00:00 AM ,      91.000,                        14.447,                        26.894,                        10.167,
6/20/2015 5:00:00 AM ,      92.000,                        14.473,                        26.990,                        10.186,
6/20/2015 6:00:00 AM ,      93.000,                        14.459,                        27.038,                        10.176,
6/20/2015 7:00:00 AM ,      94.000,                        14.454,                        27.086,                        10.173,
6/20/2015 8:00:00 AM ,      95.000,                        14.464,                        27.135,                        10.179,
6/20/2015 9:00:00 AM ,      96.000,                        14.491,                        27.183,                        10.198,
6/20/2015 10:00:00 AM,      97.000,                        14.473,                        27.231,                        10.186,
6/20/2015 11:00:00 AM,      98.000,                        14.449,                        27.279,                        10.169,
6/20/2015 12:00:00 PM,      99.000,                        14.459,                        27.279,                        10.176,
6/20/2015 1:00:00 PM ,     100.000,                        14.489,                        27.327,                        10.197,
6/20/2015 2:00:00 PM ,     101.000,                        14.464,                        27.423,                        10.179,
6/20/2015 3:00:00 PM ,     102.000,                        14.461,                        27.375,                        10.177,
6/20/2015 4:00:00 PM ,     103.000,                        14.464,                        27.375,                        10.180,
6/20/2015 5:00:00 PM ,     104.000,                        14.478,                        27.375,                        10.189,
6/20/2015 6:00:00 PM ,     105.000,                        14.464,                        27.375,                        10.180,
6/20/2015 7:00:00 PM ,     106.000,                        14.485,                        27.327,                        10.194,
6/20/2015 8:00:00 PM ,     107.000,                        14.472,                        27.327,                        10.185,
6/20/2015 9:00:00 PM ,     108.000,                        14.470,                        27.231,                        10.183,
6/20/2015 10:00:00 PM,     109.000,                        14.483,                        27.231,                        10.193,
6/20/2015 11:00:00 PM,     110.000,                        14.480,                        27.183,                        10.191,
6/21/2015 12:00:00 AM,     111.000,                        14.471,                        27.135,                        10.184,
6/21/2015 1:00:00 AM ,     112.000,                        14.465,                        27.038,                        10.180,
6/21/2015 2:00:00 AM ,     113.000,                        14.476,                        26.990,                        10.188,
6/21/2015 3:00:00 AM ,     114.000,                        14.484,                        26.894,                        10.194,
6/21/2015 4:00:00 AM ,     115.000,                        14.492,                        26.846,                        10.199,
6/21/2015 5:00:00 AM ,     116.000,                        14.493,                        26.750,                        10.200,
6/21/2015 6:00:00 AM ,     117.000,                        14.497,                        26.702,                        10.203,
6/21/2015 7:00:00 AM ,     118.000,                        14.477,                        26.702,                        10.188,
6/21/2015 8:00:00 AM ,     119.000,                        14.493,                        26.702,                        10.200,
6/21/2015 9:00:00 AM ,     120.000,                        14.504,                        26.702,                        10.207,
6/21/2015 10:00:00 AM,     121.000,                        14.502,                        26.798,                        10.206,
6/21/2015 11:00:00 AM,     122.000,                        14.488,                        26.846,                        10.196,
6/21/2015 12:00:00 PM,     123.000,                        14.490,                        26.990,                        10.197,
6/21/2015 1:00:00 PM ,     124.000,                        14.488,                        27.135,                        10.196,
6/21/2015 2:00:00 PM ,     125.000,                        14.468,                        27.327,                        10.182,
6/21/2015 3:00:00 PM ,     126.000,                        14.456,                        27.471,                        10.174,
6/21/2015 4:00:00 PM ,     127.000,                        14.476,                        27.758,                        10.188,
6/21/2015 5:00:00 PM ,     128.000,                        14.455,                        28.045,                        10.173,
6/21/2015 6:00:00 PM ,     129.000,                        14.446,                        28.285,                        10.166,
6/21/2015 7:00:00 PM ,     130.000,                        14.459,                        28.285,                        10.176,
6/21/2015 8:00:00 PM ,     131.000,                        14.450,                        28.189,                        10.170,
6/21/2015 9:00:00 PM ,     132.000,                        14.483,                        28.045,                        10.193,
6/21/2015 10:00:00 PM,     133.000,                        14.474,                        27.950,                        10.186,
6/21/2015 11:00:00 PM,     134.000,                        14.495,                        27.902,                        10.201,
6/22/2015 12:00:00 AM,     135.000,                        14.493,                        27.998,                        10.200,
6/22/2015 1:00:00 AM ,     136.000,                        14.455,                        28.045,                        10.173,
6/22/2015 2:00:00 AM ,     137.000,                        14.474,                        27.902,                        10.187,
6/22/2015 3:00:00 AM ,     138.000,                        14.479,                        27.806,                        10.190,
6/22/2015 4:00:00 AM ,     139.000,                        14.463,                        27.710,                        10.179,
6/22/2015 5:00:00 AM ,     140.000,                        14.508,                        27.662,                        10.210,
6/22/2015 6:00:00 AM ,     141.000,                        14.488,                        27.614,                        10.196,
6/22/2015 7:00:00 AM ,     142.000,                        14.482,                        27.566,                        10.192,
6/22/2015 8:00:00 AM ,     143.000,                        14.496,                        27.566,                        10.202,
6/22/2015 9:00:00 AM ,     144.000,                        14.497,                        27.183,                        10.203,
6/22/2015 10:00:00 AM,     145.000,                        14.483,                        25.979,                        10.192,
6/22/2015 11:00:00 AM,     146.000,                        14.497,                        25.157,                        10.202,
6/22/2015 12:00:00 PM,     147.000,                        14.473,                        24.672,                        10.185,
6/22/2015 1:00:00 PM ,     148.000,                        14.457,                        24.284,                        10.175,
6/22/2015 2:00:00 PM ,     149.000,                        14.450,                        24.040,                        10.170,
6/22/2015 3:00:00 PM ,     150.000,                        14.441,                        23.992,                        10.163,
6/22/2015 4:00:00 PM ,     151.000,                        14.456,                        23.894,                        10.173,
6/22/2015 5:00:00 PM ,     152.000,                        14.454,                        23.748,                        10.172,
6/22/2015 6:00:00 PM ,     153.000,                        14.451,                        23.748,                        10.170,
6/22/2015 7:00:00 PM ,     154.000,                        14.470,                        23.797,                        10.184,
6/22/2015 8:00:00 PM ,     155.000,                        14.475,                        23.456,                        10.187,
6/22/2015 9:00:00 PM ,     156.000,                        14.472,                        22.870,                        10.185,
6/22/2015 10:00:00 PM,     157.000,                        14.473,                        23.065,                        10.186,
6/22/2015 11:00:00 PM,     158.000,                        14.493,                        24.381,                        10.200,
6/23/2015 12:00:00 AM,     159.000,                        14.504,                        25.109,                        10.208,
6/23/2015 1:00:00 AM ,     160.000,                        14.488,                        25.544,                        10.196,
6/23/2015 2:00:00 AM ,     161.000,                        14.474,                        25.882,                        10.186,
6/23/2015 3:00:00 AM ,     162.000,                        14.481,                        26.075,                        10.192,
6/23/2015 4:00:00 AM ,     163.000,                        14.506,                        26.268,                        10.209,
6/23/2015 5:00:00 AM ,     164.000,                        14.501,                        26.365,                        10.206,
6/23/2015 6:00:00 AM ,     165.000,                        14.507,                        26.461,                        10.210,
6/23/2015 7:00:00 AM ,     166.000,                        14.523,                        26.557,                        10.221,
6/23/2015 8:00:00 AM ,     167.000,                        14.511,                        26.654,                        10.213,
6/23/2015 9:00:00 AM ,     168.000,                        14.512,                        26.846,                        10.213,
6/23/2015 10:00:00 AM,     169.000,                        14.505,                        26.365,                        10.208,
6/23/2015 11:00:00 AM,     170.000,                        14.509,                        25.786,                        10.211,
6/23/2015 12:00:00 PM,     171.000,                        14.483,                        25.157,                        10.193,
6/23/2015 1:00:00 PM ,     172.000,                        14.468,                        24.769,                        10.182,
6/23/2015 2:00:00 PM ,     173.000,                        14.481,                        24.818,                        10.191,
6/23/2015 3:00:00 PM ,     174.000,                        14.470,                        24.866,                        10.184,
6/23/2015 4:00:00 PM ,     175.000,                        14.463,                        25.109,                        10.179,
6/23/2015 5:00:00 PM ,     176.000,                        14.458,                        25.254,                        10.175,
6/23/2015 6:00:00 PM ,     177.000,                        14.481,                        25.302,                        10.192,
6/23/2015 7:00:00 PM ,     178.000,                        14.465,                        25.254,                        10.180,
6/23/2015 8:00:00 PM ,     179.000,                        14.365,                        26.124,                        10.110,
6/23/2015 9:00:00 PM ,     180.000,                        14.522,                        26.894,                        10.220,
6/23/2015 10:00:00 PM,     181.000,                        14.540,                        27.566,                        10.233,
6/23/2015 11:00:00 PM,     182.000,                        14.508,                        27.662,                        10.210,
6/24/2015 12:00:00 AM,     183.000,                        14.528,                        27.471,                        10.224,
6/24/2015 1:00:00 AM ,     184.000,                        14.515,                        27.135,                        10.215,
6/24/2015 2:00:00 AM ,     185.000,                        14.512,                        26.846,                        10.213,
6/24/2015 3:00:00 AM ,     186.000,                        14.503,                        26.461,                        10.207,
6/24/2015 4:00:00 AM ,     187.000,                        14.513,                        26.220,                        10.214,
6/24/2015 5:00:00 AM ,     188.000,                        14.498,                        25.834,                        10.203,
6/24/2015 6:00:00 AM ,     189.000,                        14.515,                        25.592,                        10.215,
6/24/2015 7:00:00 AM ,     190.000,                        14.491,                        25.351,                        10.198,
6/24/2015 8:00:00 AM ,     191.000,                        14.497,                        25.157,                        10.202,
6/24/2015 9:00:00 AM ,     192.000,                        14.426,                        25.351,                        10.153,
6/24/2015 10:00:00 AM,     193.000,                        14.428,                        26.798,                        10.154,
6/24/2015 11:00:00 AM,     194.000,                        14.430,                        28.953,                        10.155,
6/24/2015 12:00:00 PM,     195.000,                        14.417,                        31.514,                        10.146,
6/24/2015 1:00:00 PM ,     196.000,                        14.404,                        33.583,                        10.137,
6/24/2015 2:00:00 PM ,     197.000,                        14.373,                        35.123,                        10.116,
6/24/2015 3:00:00 PM ,     198.000,                        14.351,                        36.330,                        10.100,
6/24/2015 4:00:00 PM ,     199.000,                        14.392,                        36.839,                        10.129,
6/24/2015 5:00:00 PM ,     200.000,                        14.387,                        37.024,                        10.125,
6/24/2015 6:00:00 PM ,     201.000,                        14.309,                        34.330,                        10.070,
6/24/2015 7:00:00 PM ,     202.000,                        14.459,                        32.692,                        10.176,
6/24/2015 8:00:00 PM ,     203.000,                        14.453,                        31.373,                        10.171,
6/24/2015 9:00:00 PM ,     204.000,                        14.405,                        29.857,                        10.138,
6/24/2015 10:00:00 PM,     205.000,                        14.395,                        29.048,                        10.131,
6/24/2015 11:00:00 PM,     206.000,                        14.424,                        28.619,                        10.151,
6/25/2015 12:00:00 AM,     207.000,                        14.383,                        28.380,                        10.122,
6/25/2015 1:00:00 AM ,     208.000,                        14.399,                        28.189,                        10.134,
6/25/2015 2:00:00 AM ,     209.000,                        14.404,                        28.093,                        10.137,
6/25/2015 3:00:00 AM ,     210.000,                        14.398,                        27.998,                        10.133,
6/25/2015 4:00:00 AM ,     211.000,                        14.389,                        27.950,                        10.126,
6/25/2015 5:00:00 AM ,     212.000,                        14.383,                        27.854,                        10.123,
6/25/2015 6:00:00 AM ,     213.000,                        14.381,                        27.806,                        10.121,
6/25/2015 7:00:00 AM ,     214.000,                        14.387,                        27.806,                        10.125,
6/25/2015 8:00:00 AM ,     215.000,                        14.422,                        27.758,                        10.150,
6/25/2015 9:00:00 AM ,     216.000,                        14.311,                        26.894,                        10.072,
6/25/2015 10:00:00 AM,     217.000,                        14.366,                        27.854,                        10.111,
6/25/2015 11:00:00 AM,     218.000,                        14.355,                        29.477,                        10.103,
6/25/2015 12:00:00 PM,     219.000,                        14.366,                        30.711,                        10.111,
6/25/2015 1:00:00 PM ,     220.000,                        14.345,                        31.042,                        10.096,
6/25/2015 2:00:00 PM ,     221.000,                        14.354,                        31.089,                        10.102,
6/25/2015 3:00:00 PM ,     222.000,                        14.316,                        30.379,                        10.075,
6/25/2015 4:00:00 PM ,     223.000,                        14.333,                        30.142,                        10.087,
6/25/2015 5:00:00 PM ,     224.000,                        14.317,                        29.810,                        10.076,
6/25/2015 6:00:00 PM ,     225.000,                        14.303,                        29.334,                        10.066,
6/25/2015 7:00:00 PM ,     226.000,                        14.279,                        29.572,                        10.049,
6/25/2015 8:00:00 PM ,     227.000,                        14.196,                        30.190,                         9.991,
6/25/2015 9:00:00 PM ,     228.000,                        14.267,                        29.477,                        10.041,
6/25/2015 10:00:00 PM,     229.000,                        14.264,                        28.141,                        10.039,
6/25/2015 11:00:00 PM,     230.000,                        14.258,                        26.798,                        10.034,
6/26/2015 12:00:00 AM,     231.000,                        14.257,                        25.592,                        10.034,
6/26/2015 1:00:00 AM ,     232.000,                        14.236,                        24.624,                        10.019,
6/26/2015 2:00:00 AM ,     233.000,                        14.198,                        23.846,                         9.992,
6/26/2015 3:00:00 AM ,     234.000,                        14.208,                        23.114,                         9.999,
6/26/2015 4:00:00 AM ,     235.000,                        14.194,                        22.331,                         9.990,
6/26/2015 5:00:00 AM ,     236.000,                        14.182,                        21.742,                         9.981,
6/26/2015 6:00:00 AM ,     237.000,                        14.172,                        21.201,                         9.974,
6/26/2015 7:00:00 AM ,     238.000,                        14.184,                        20.757,                         9.983,
6/26/2015 8:00:00 AM ,     239.000,                        14.185,                        20.213,                         9.983,
6/26/2015 9:00:00 AM ,     240.000,                        14.185,                        19.966,                         9.983,
6/26/2015 10:00:00 AM,     241.000,                        14.191,                        19.768,                         9.987,
6/26/2015 11:00:00 AM,     242.000,                        14.184,                        19.718,                         9.983,
6/26/2015 12:00:00 PM,     243.000,                        14.189,                        19.916,                         9.986,
6/26/2015 1:00:00 PM ,     244.000,                        14.196,                        20.114,                         9.991,
6/26/2015 2:00:00 PM ,     245.000,                        14.184,                        20.510,                         9.983,
6/26/2015 3:00:00 PM ,     246.000,                        14.222,                        21.250,                        10.009,
6/26/2015 4:00:00 PM ,     247.000,                        14.219,                        21.742,                        10.007,
6/26/2015 5:00:00 PM ,     248.000,                        14.213,                        22.478,                        10.003,
6/26/2015 6:00:00 PM ,     249.000,                        14.239,                        23.114,                        10.021,
6/26/2015 7:00:00 PM ,     250.000,                        14.256,                        23.358,                        10.033,
6/26/2015 8:00:00 PM ,     251.000,                        14.251,                        23.456,                        10.029,
6/26/2015 9:00:00 PM ,     252.000,                        14.263,                        23.309,                        10.038,
6/26/2015 10:00:00 PM,     253.000,                        14.287,                        23.065,                        10.055,
6/26/2015 11:00:00 PM,     254.000,                        14.284,                        22.723,                        10.053,
6/27/2015 12:00:00 AM,     255.000,                        14.306,                        22.331,                        10.068,
6/27/2015 1:00:00 AM ,     256.000,                        14.301,                        21.938,                        10.065,
6/27/2015 2:00:00 AM ,     257.000,                        14.306,                        21.545,                        10.069,
6/27/2015 3:00:00 AM ,     258.000,                        14.285,                        21.102,                        10.053,
6/27/2015 4:00:00 AM ,     259.000,                        14.321,                        20.708,                        10.079,
6/27/2015 5:00:00 AM ,     260.000,                        14.319,                        20.312,                        10.077,
6/27/2015 6:00:00 AM ,     261.000,                        14.326,                        20.015,                        10.083,
6/27/2015 7:00:00 AM ,     262.000,                        14.330,                        19.718,                        10.085,
6/27/2015 8:00:00 AM ,     263.000,                        14.346,                        19.520,                        10.097,
6/27/2015 9:00:00 AM ,     264.000,                        14.350,                        19.768,                        10.099,
6/27/2015 10:00:00 AM,     265.000,                        14.351,                        20.213,                        10.100,
6/27/2015 11:00:00 AM,     266.000,                        14.343,                        20.856,                        10.094,
6/27/2015 12:00:00 PM,     267.000,                        14.351,                        21.791,                        10.100,
6/27/2015 1:00:00 PM ,     268.000,                        14.359,                        22.429,                        10.106,
6/27/2015 2:00:00 PM ,     269.000,                        14.340,                        23.407,                        10.092,
6/27/2015 3:00:00 PM ,     270.000,                        14.417,                        25.012,                        10.146,
6/27/2015 4:00:00 PM ,     271.000,                        14.345,                        28.667,                        10.096,
6/27/2015 5:00:00 PM ,     272.000,                        14.327,                        30.616,                        10.083,
6/27/2015 6:00:00 PM ,     273.000,                        14.319,                        30.664,                        10.077,
6/27/2015 7:00:00 PM ,     274.000,                        14.358,                        30.332,                        10.104,
6/27/2015 8:00:00 PM ,     275.000,                        14.340,                        29.857,                        10.092,
6/27/2015 9:00:00 PM ,     276.000,                        14.364,                        29.096,                        10.109,
6/27/2015 10:00:00 PM,     277.000,                        14.394,                        28.045,                        10.130,
6/27/2015 11:00:00 PM,     278.000,                        14.386,                        26.894,                        10.124,
6/28/2015 12:00:00 AM,     279.000,                        14.380,                        25.786,                        10.120,
6/28/2015 1:00:00 AM ,     280.000,                        14.395,                        24.672,                        10.130,
6/28/2015 2:00:00 AM ,     281.000,                        14.468,                        23.748,                        10.182,
6/28/2015 3:00:00 AM ,     282.000,                        14.484,                        24.866,                        10.193,
6/28/2015 4:00:00 AM ,     283.000,                        14.475,                        25.496,                        10.187,
6/28/2015 5:00:00 AM ,     284.000,                        14.475,                        25.544,                        10.187,
6/28/2015 6:00:00 AM ,     285.000,                        14.517,                        25.447,                        10.216,
6/28/2015 7:00:00 AM ,     286.000,                        14.502,                        25.254,                        10.206,
6/28/2015 8:00:00 AM ,     287.000,                        14.537,                        24.963,                        10.231,
6/28/2015 9:00:00 AM ,     288.000,                        14.494,                        24.818,                        10.201,
6/28/2015 10:00:00 AM,     289.000,                        14.507,                        24.624,                        10.210,
6/28/2015 11:00:00 AM,     290.000,                        14.498,                        24.526,                        10.203,
6/28/2015 12:00:00 PM,     291.000,                        14.497,                        24.381,                        10.202,
6/28/2015 1:00:00 PM ,     292.000,                        14.470,                        24.332,                        10.184,
6/28/2015 2:00:00 PM ,     293.000,                        14.328,                        26.365,                        10.084,
6/28/2015 3:00:00 PM ,     294.000,                        14.385,                        28.762,                        10.124,
6/28/2015 4:00:00 PM ,     295.000,                        14.366,                        29.429,                        10.110,
6/28/2015 5:00:00 PM ,     296.000,                        14.403,                        29.715,                        10.136,
6/28/2015 6:00:00 PM ,     297.000,                        14.287,                        29.762,                        10.055,
6/28/2015 7:00:00 PM ,     298.000,                        14.326,                        30.427,                        10.082,
6/28/2015 8:00:00 PM ,     299.000,                        14.399,                        31.326,                        10.134,
6/28/2015 9:00:00 PM ,     300.000,                        14.391,                        30.664,                        10.128,
6/28/2015 10:00:00 PM,     301.000,                        14.398,                        29.572,                        10.133,
6/28/2015 11:00:00 PM,     302.000,                        14.401,                        28.332,                        10.135,
6/29/2015 12:00:00 AM,     303.000,                        14.400,                        27.086,                        10.134,
6/29/2015 1:00:00 AM ,     304.000,                        14.398,                        25.979,                        10.133,
6/29/2015 2:00:00 AM ,     305.000,                        14.384,                        24.963,                        10.123,
6/29/2015 3:00:00 AM ,     306.000,                        14.382,                        24.089,                        10.122,
6/29/2015 4:00:00 AM ,     307.000,                        14.389,                        23.309,                        10.126,
6/29/2015 5:00:00 AM ,     308.000,                        14.395,                        22.576,                        10.131,
6/29/2015 6:00:00 AM ,     309.000,                        14.383,                        21.889,                        10.123,
6/29/2015 7:00:00 AM ,     310.000,                        14.373,                        21.348,                        10.116,
6/29/2015 8:00:00 AM ,     311.000,                        14.380,                        21.102,                        10.120,
6/29/2015 9:00:00 AM ,     312.000,                        14.379,                        21.201,                        10.119,
6/29/2015 10:00:00 AM,     313.000,                        14.371,                        21.545,                        10.114,
6/29/2015 11:00:00 AM,     314.000,                        14.365,                        22.233,                        10.110,
6/29/2015 12:00:00 PM,     315.000,                        14.348,                        23.016,                        10.098,
6/29/2015 1:00:00 PM ,     316.000,                        14.370,                        23.992,                        10.113,
6/29/2015 2:00:00 PM ,     317.000,                        14.326,                        25.012,                        10.082,
6/29/2015 3:00:00 PM ,     318.000,                        14.348,                        26.413,                        10.098,
