Report Date:,10/7/2015 2:44:46 PM
Application:,WinSitu.exe
Application Version:,5.6.22.4


Log File Properties
File Name,DB-2_50m_monitoring_2015-10-07_14-44-31-944.wsl
Create Date,10/7/2015 2:44:29 PM

Device Properties
Device,Rugged TROLL 100
Site,ILJOOK
Device Name, 
Serial Number,361646
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
Used Memory,6
Used Battery,10

Log Configuration
,Log Name,DB-2_50m_monitoring
,Computer Name,SAN
,Application,WinSitu.exe
,Application Version,5.6.25.0
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Disabled
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 01 mins: 00 secs: 00



Level Reference Settings At Log Creation
,        Level Measurement Mode,Depth
,              Specific Gravity,0.999


Other Log Settings
,Depth of Probe:,10.1154 (m)
,Head Pressure:,14.3731 (PSI)
,Temperature:,25.1055 (C)



Log Notes:
Date and Time,Note
10/7/2015 2:43:39 PM ,Manual Stop Command


Log Data:
Record Count,2718

Sensors,1

 ,1,361646,Pressure/Temp  PSIA (90m/250ft)



,,Sensor: Pres(A) 250ft         ,Sensor: Pres(A) 250ft         ,Sensor: Pres(A) 250ft         ,
,Elapsed Time,SN#: 361646                   ,SN#: 361646                   ,SN#: 361646                   ,
Date and Time,Hours       ,Pressure (PSI)                ,Temperature (C)               ,Depth (m)                     ,
6/16/2015 9:00:00 AM ,       0.000,                        14.415,                        27.383,                        10.145,
6/16/2015 10:00:00 AM,       1.000,                        14.395,                        26.949,                        10.131,
6/16/2015 11:00:00 AM,       2.000,                        14.400,                        26.562,                        10.134,
6/16/2015 12:00:00 PM,       3.000,                        14.392,                        26.368,                        10.128,
6/16/2015 1:00:00 PM ,       4.000,                        14.377,                        26.174,                        10.118,
6/16/2015 2:00:00 PM ,       5.000,                        14.359,                        26.077,                        10.106,
6/16/2015 3:00:00 PM ,       6.000,                        14.344,                        25.883,                        10.095,
6/16/2015 4:00:00 PM ,       7.000,                        14.350,                        25.203,                        10.099,
6/16/2015 5:00:00 PM ,       8.000,                        14.344,                        24.764,                        10.095,
6/16/2015 6:00:00 PM ,       9.000,                        14.375,                        24.423,                        10.117,
6/16/2015 7:00:00 PM ,      10.000,                        14.374,                        24.179,                        10.116,
6/16/2015 8:00:00 PM ,      11.000,                        14.391,                        23.640,                        10.128,
6/16/2015 9:00:00 PM ,      12.000,                        14.386,                        24.032,                        10.125,
6/16/2015 10:00:00 PM,      13.000,                        14.406,                        24.911,                        10.138,
6/16/2015 11:00:00 PM,      14.000,                        14.396,                        25.543,                        10.132,
6/17/2015 12:00:00 AM,      15.000,                        14.414,                        26.126,                        10.144,
6/17/2015 1:00:00 AM ,      16.000,                        14.399,                        26.465,                        10.134,
6/17/2015 2:00:00 AM ,      17.000,                        14.394,                        26.755,                        10.130,
6/17/2015 3:00:00 AM ,      18.000,                        14.375,                        26.997,                        10.117,
6/17/2015 4:00:00 AM ,      19.000,                        14.390,                        27.142,                        10.127,
6/17/2015 5:00:00 AM ,      20.000,                        14.380,                        27.238,                        10.121,
6/17/2015 6:00:00 AM ,      21.000,                        14.408,                        27.335,                        10.140,
6/17/2015 7:00:00 AM ,      22.000,                        14.388,                        27.383,                        10.126,
6/17/2015 8:00:00 AM ,      23.000,                        14.382,                        27.528,                        10.122,
6/17/2015 9:00:00 AM ,      24.000,                        14.385,                        27.479,                        10.124,
6/17/2015 10:00:00 AM,      25.000,                        14.375,                        26.465,                        10.117,
6/17/2015 11:00:00 AM,      26.000,                        14.378,                        25.349,                        10.119,
6/17/2015 12:00:00 PM,      27.000,                        14.363,                        24.667,                        10.109,
6/17/2015 1:00:00 PM ,      28.000,                        14.358,                        24.423,                        10.105,
6/17/2015 2:00:00 PM ,      29.000,                        14.350,                        24.179,                        10.099,
6/17/2015 3:00:00 PM ,      30.000,                        14.345,                        23.983,                        10.096,
6/17/2015 4:00:00 PM ,      31.000,                        14.338,                        23.885,                        10.091,
6/17/2015 5:00:00 PM ,      32.000,                        14.351,                        23.836,                        10.100,
6/17/2015 6:00:00 PM ,      33.000,                        14.341,                        23.787,                        10.093,
6/17/2015 7:00:00 PM ,      34.000,                        14.354,                        23.689,                        10.102,
6/17/2015 8:00:00 PM ,      35.000,                        14.375,                        23.297,                        10.117,
6/17/2015 9:00:00 PM ,      36.000,                        14.386,                        22.904,                        10.124,
6/17/2015 10:00:00 PM,      37.000,                        14.374,                        22.658,                        10.116,
6/17/2015 11:00:00 PM,      38.000,                        14.410,                        23.003,                        10.142,
6/18/2015 12:00:00 AM,      39.000,                        14.379,                        23.885,                        10.119,
6/18/2015 1:00:00 AM ,      40.000,                        14.387,                        24.569,                        10.125,
6/18/2015 2:00:00 AM ,      41.000,                        14.373,                        25.057,                        10.115,
6/18/2015 3:00:00 AM ,      42.000,                        14.399,                        25.446,                        10.134,
6/18/2015 4:00:00 AM ,      43.000,                        14.398,                        25.738,                        10.133,
6/18/2015 5:00:00 AM ,      44.000,                        14.399,                        25.932,                        10.134,
6/18/2015 6:00:00 AM ,      45.000,                        14.403,                        26.077,                        10.137,
6/18/2015 7:00:00 AM ,      46.000,                        14.397,                        26.174,                        10.132,
6/18/2015 8:00:00 AM ,      47.000,                        14.425,                        26.320,                        10.152,
6/18/2015 9:00:00 AM ,      48.000,                        14.404,                        26.223,                        10.137,
6/18/2015 10:00:00 AM,      49.000,                        14.413,                        26.029,                        10.144,
6/18/2015 11:00:00 AM,      50.000,                        14.407,                        26.077,                        10.139,
6/18/2015 12:00:00 PM,      51.000,                        14.380,                        26.126,                        10.120,
6/18/2015 1:00:00 PM ,      52.000,                        14.390,                        26.077,                        10.127,
6/18/2015 2:00:00 PM ,      53.000,                        14.404,                        25.154,                        10.137,
6/18/2015 3:00:00 PM ,      54.000,                        14.376,                        24.472,                        10.117,
6/18/2015 4:00:00 PM ,      55.000,                        14.371,                        24.227,                        10.114,
6/18/2015 5:00:00 PM ,      56.000,                        14.367,                        24.130,                        10.111,
6/18/2015 6:00:00 PM ,      57.000,                        14.373,                        23.983,                        10.115,
6/18/2015 7:00:00 PM ,      58.000,                        14.387,                        24.179,                        10.125,
6/18/2015 8:00:00 PM ,      59.000,                        14.380,                        24.667,                        10.121,
6/18/2015 9:00:00 PM ,      60.000,                        14.403,                        25.008,                        10.137,
6/18/2015 10:00:00 PM,      61.000,                        14.425,                        25.300,                        10.152,
6/18/2015 11:00:00 PM,      62.000,                        14.411,                        25.640,                        10.142,
6/19/2015 12:00:00 AM,      63.000,                        14.429,                        25.883,                        10.155,
6/19/2015 1:00:00 AM ,      64.000,                        14.430,                        26.029,                        10.156,
6/19/2015 2:00:00 AM ,      65.000,                        14.438,                        26.126,                        10.161,
6/19/2015 3:00:00 AM ,      66.000,                        14.441,                        26.174,                        10.163,
6/19/2015 4:00:00 AM ,      67.000,                        14.431,                        26.126,                        10.156,
6/19/2015 5:00:00 AM ,      68.000,                        14.442,                        26.223,                        10.164,
6/19/2015 6:00:00 AM ,      69.000,                        14.441,                        26.174,                        10.163,
6/19/2015 7:00:00 AM ,      70.000,                        14.438,                        26.174,                        10.161,
6/19/2015 8:00:00 AM ,      71.000,                        14.452,                        26.223,                        10.171,
6/19/2015 9:00:00 AM ,      72.000,                        14.458,                        26.174,                        10.175,
6/19/2015 10:00:00 AM,      73.000,                        14.444,                        25.008,                        10.165,
6/19/2015 11:00:00 AM,      74.000,                        14.467,                        23.934,                        10.182,
6/19/2015 12:00:00 PM,      75.000,                        14.446,                        23.248,                        10.167,
6/19/2015 1:00:00 PM ,      76.000,                        14.435,                        23.150,                        10.159,
6/19/2015 2:00:00 PM ,      77.000,                        14.425,                        23.248,                        10.152,
6/19/2015 3:00:00 PM ,      78.000,                        14.422,                        23.199,                        10.150,
6/19/2015 4:00:00 PM ,      79.000,                        14.426,                        23.346,                        10.153,
6/19/2015 5:00:00 PM ,      80.000,                        14.409,                        23.395,                        10.141,
6/19/2015 6:00:00 PM ,      81.000,                        14.403,                        23.444,                        10.136,
6/19/2015 7:00:00 PM ,      82.000,                        14.417,                        23.444,                        10.146,
6/19/2015 8:00:00 PM ,      83.000,                        14.439,                        24.276,                        10.162,
6/19/2015 9:00:00 PM ,      84.000,                        14.427,                        24.959,                        10.153,
6/19/2015 10:00:00 PM,      85.000,                        14.444,                        25.495,                        10.165,
6/19/2015 11:00:00 PM,      86.000,                        14.446,                        25.835,                        10.167,
6/20/2015 12:00:00 AM,      87.000,                        14.441,                        26.126,                        10.163,
6/20/2015 1:00:00 AM ,      88.000,                        14.453,                        26.368,                        10.172,
6/20/2015 2:00:00 AM ,      89.000,                        14.430,                        26.465,                        10.155,
6/20/2015 3:00:00 AM ,      90.000,                        14.451,                        26.562,                        10.170,
6/20/2015 4:00:00 AM ,      91.000,                        14.421,                        26.707,                        10.149,
6/20/2015 5:00:00 AM ,      92.000,                        14.459,                        26.755,                        10.176,
6/20/2015 6:00:00 AM ,      93.000,                        14.449,                        26.852,                        10.169,
6/20/2015 7:00:00 AM ,      94.000,                        14.446,                        26.900,                        10.167,
6/20/2015 8:00:00 AM ,      95.000,                        14.440,                        26.949,                        10.162,
6/20/2015 9:00:00 AM ,      96.000,                        14.444,                        27.045,                        10.165,
6/20/2015 10:00:00 AM,      97.000,                        14.454,                        27.093,                        10.173,
6/20/2015 11:00:00 AM,      98.000,                        14.448,                        27.142,                        10.168,
6/20/2015 12:00:00 PM,      99.000,                        14.428,                        27.190,                        10.154,
6/20/2015 1:00:00 PM ,     100.000,                        14.455,                        27.238,                        10.173,
6/20/2015 2:00:00 PM ,     101.000,                        14.442,                        27.287,                        10.164,
6/20/2015 3:00:00 PM ,     102.000,                        14.445,                        27.287,                        10.166,
6/20/2015 4:00:00 PM ,     103.000,                        14.459,                        27.335,                        10.176,
6/20/2015 5:00:00 PM ,     104.000,                        14.459,                        27.335,                        10.176,
6/20/2015 6:00:00 PM ,     105.000,                        14.435,                        27.335,                        10.159,
6/20/2015 7:00:00 PM ,     106.000,                        14.435,                        27.287,                        10.159,
6/20/2015 8:00:00 PM ,     107.000,                        14.445,                        27.238,                        10.166,
6/20/2015 9:00:00 PM ,     108.000,                        14.462,                        27.238,                        10.178,
6/20/2015 10:00:00 PM,     109.000,                        14.451,                        27.190,                        10.171,
6/20/2015 11:00:00 PM,     110.000,                        14.464,                        27.093,                        10.180,
6/21/2015 12:00:00 AM,     111.000,                        14.458,                        27.093,                        10.175,
6/21/2015 1:00:00 AM ,     112.000,                        14.474,                        26.997,                        10.186,
6/21/2015 2:00:00 AM ,     113.000,                        14.446,                        26.949,                        10.167,
6/21/2015 3:00:00 AM ,     114.000,                        14.473,                        26.900,                        10.186,
6/21/2015 4:00:00 AM ,     115.000,                        14.449,                        26.804,                        10.169,
6/21/2015 5:00:00 AM ,     116.000,                        14.462,                        26.707,                        10.178,
6/21/2015 6:00:00 AM ,     117.000,                        14.475,                        26.658,                        10.187,
6/21/2015 7:00:00 AM ,     118.000,                        14.492,                        26.610,                        10.199,
6/21/2015 8:00:00 AM ,     119.000,                        14.471,                        26.562,                        10.184,
6/21/2015 9:00:00 AM ,     120.000,                        14.495,                        26.562,                        10.201,
6/21/2015 10:00:00 AM,     121.000,                        14.489,                        26.658,                        10.197,
6/21/2015 11:00:00 AM,     122.000,                        14.479,                        26.658,                        10.190,
6/21/2015 12:00:00 PM,     123.000,                        14.479,                        26.755,                        10.190,
6/21/2015 1:00:00 PM ,     124.000,                        14.466,                        26.852,                        10.181,
6/21/2015 2:00:00 PM ,     125.000,                        14.446,                        26.949,                        10.167,
6/21/2015 3:00:00 PM ,     126.000,                        14.454,                        27.093,                        10.173,
6/21/2015 4:00:00 PM ,     127.000,                        14.448,                        27.238,                        10.168,
6/21/2015 5:00:00 PM ,     128.000,                        14.436,                        27.479,                        10.160,
6/21/2015 6:00:00 PM ,     129.000,                        14.434,                        27.672,                        10.158,
6/21/2015 7:00:00 PM ,     130.000,                        14.452,                        27.817,                        10.171,
6/21/2015 8:00:00 PM ,     131.000,                        14.453,                        27.865,                        10.171,
6/21/2015 9:00:00 PM ,     132.000,                        14.449,                        27.769,                        10.169,
6/21/2015 10:00:00 PM,     133.000,                        14.462,                        27.720,                        10.178,
6/21/2015 11:00:00 PM,     134.000,                        14.472,                        27.672,                        10.185,
6/22/2015 12:00:00 AM,     135.000,                        14.482,                        27.720,                        10.192,
6/22/2015 1:00:00 AM ,     136.000,                        14.472,                        27.720,                        10.185,
6/22/2015 2:00:00 AM ,     137.000,                        14.465,                        27.672,                        10.180,
6/22/2015 3:00:00 AM ,     138.000,                        14.468,                        27.624,                        10.182,
6/22/2015 4:00:00 AM ,     139.000,                        14.471,                        27.576,                        10.184,
6/22/2015 5:00:00 AM ,     140.000,                        14.467,                        27.528,                        10.182,
6/22/2015 6:00:00 AM ,     141.000,                        14.474,                        27.479,                        10.186,
6/22/2015 7:00:00 AM ,     142.000,                        14.473,                        27.431,                        10.186,
6/22/2015 8:00:00 AM ,     143.000,                        14.480,                        27.431,                        10.191,
6/22/2015 9:00:00 AM ,     144.000,                        14.472,                        27.190,                        10.185,
6/22/2015 10:00:00 AM,     145.000,                        14.461,                        26.029,                        10.177,
6/22/2015 11:00:00 AM,     146.000,                        14.465,                        25.057,                        10.180,
6/22/2015 12:00:00 PM,     147.000,                        14.460,                        24.423,                        10.177,
6/22/2015 1:00:00 PM ,     148.000,                        14.448,                        24.032,                        10.168,
6/22/2015 2:00:00 PM ,     149.000,                        14.435,                        23.738,                        10.159,
6/22/2015 3:00:00 PM ,     150.000,                        14.442,                        23.689,                        10.164,
6/22/2015 4:00:00 PM ,     151.000,                        14.427,                        23.542,                        10.154,
6/22/2015 5:00:00 PM ,     152.000,                        14.454,                        23.395,                        10.172,
6/22/2015 6:00:00 PM ,     153.000,                        14.433,                        23.395,                        10.158,
6/22/2015 7:00:00 PM ,     154.000,                        14.461,                        23.444,                        10.177,
6/22/2015 8:00:00 PM ,     155.000,                        14.455,                        23.150,                        10.173,
6/22/2015 9:00:00 PM ,     156.000,                        14.459,                        22.609,                        10.176,
6/22/2015 10:00:00 PM,     157.000,                        14.472,                        22.560,                        10.185,
6/22/2015 11:00:00 PM,     158.000,                        14.478,                        23.542,                        10.190,
6/23/2015 12:00:00 AM,     159.000,                        14.473,                        24.325,                        10.186,
6/23/2015 1:00:00 AM ,     160.000,                        14.484,                        24.862,                        10.193,
6/23/2015 2:00:00 AM ,     161.000,                        14.483,                        25.300,                        10.193,
6/23/2015 3:00:00 AM ,     162.000,                        14.488,                        25.592,                        10.197,
6/23/2015 4:00:00 AM ,     163.000,                        14.487,                        25.835,                        10.195,
6/23/2015 5:00:00 AM ,     164.000,                        14.494,                        25.980,                        10.201,
6/23/2015 6:00:00 AM ,     165.000,                        14.489,                        26.174,                        10.197,
6/23/2015 7:00:00 AM ,     166.000,                        14.496,                        26.271,                        10.202,
6/23/2015 8:00:00 AM ,     167.000,                        14.480,                        26.368,                        10.191,
6/23/2015 9:00:00 AM ,     168.000,                        14.485,                        26.562,                        10.194,
6/23/2015 10:00:00 AM,     169.000,                        14.499,                        26.126,                        10.204,
6/23/2015 11:00:00 AM,     170.000,                        14.475,                        25.592,                        10.187,
6/23/2015 12:00:00 PM,     171.000,                        14.454,                        24.959,                        10.172,
6/23/2015 1:00:00 PM ,     172.000,                        14.468,                        24.521,                        10.182,
6/23/2015 2:00:00 PM ,     173.000,                        14.475,                        24.569,                        10.187,
6/23/2015 3:00:00 PM ,     174.000,                        14.456,                        24.716,                        10.173,
6/23/2015 4:00:00 PM ,     175.000,                        14.456,                        24.813,                        10.174,
6/23/2015 5:00:00 PM ,     176.000,                        14.447,                        24.911,                        10.167,
6/23/2015 6:00:00 PM ,     177.000,                        14.447,                        24.959,                        10.167,
6/23/2015 7:00:00 PM ,     178.000,                        14.464,                        24.911,                        10.179,
6/23/2015 8:00:00 PM ,     179.000,                        14.354,                        25.738,                        10.102,
6/23/2015 9:00:00 PM ,     180.000,                        14.478,                        27.576,                        10.189,
6/23/2015 10:00:00 PM,     181.000,                        14.495,                        28.105,                        10.201,
6/23/2015 11:00:00 PM,     182.000,                        14.506,                        27.672,                        10.209,
6/24/2015 12:00:00 AM,     183.000,                        14.485,                        27.142,                        10.194,
6/24/2015 1:00:00 AM ,     184.000,                        14.482,                        26.707,                        10.192,
6/24/2015 2:00:00 AM ,     185.000,                        14.480,                        26.320,                        10.190,
6/24/2015 3:00:00 AM ,     186.000,                        14.494,                        25.980,                        10.201,
6/24/2015 4:00:00 AM ,     187.000,                        14.496,                        25.689,                        10.202,
6/24/2015 5:00:00 AM ,     188.000,                        14.490,                        25.349,                        10.198,
6/24/2015 6:00:00 AM ,     189.000,                        14.492,                        25.105,                        10.199,
6/24/2015 7:00:00 AM ,     190.000,                        14.484,                        24.911,                        10.193,
6/24/2015 8:00:00 AM ,     191.000,                        14.480,                        24.813,                        10.191,
6/24/2015 9:00:00 AM ,     192.000,                        14.416,                        25.932,                        10.146,
6/24/2015 10:00:00 AM,     193.000,                        14.396,                        28.105,                        10.132,
6/24/2015 11:00:00 AM,     194.000,                        14.403,                        30.022,                        10.136,
6/24/2015 12:00:00 PM,     195.000,                        14.408,                        32.350,                        10.140,
6/24/2015 1:00:00 PM ,     196.000,                        14.373,                        34.189,                        10.116,
6/24/2015 2:00:00 PM ,     197.000,                        14.355,                        35.455,                        10.103,
6/24/2015 3:00:00 PM ,     198.000,                        14.342,                        36.435,                        10.093,
6/24/2015 4:00:00 PM ,     199.000,                        14.370,                        37.041,                        10.113,
6/24/2015 5:00:00 PM ,     200.000,                        14.357,                        37.180,                        10.104,
6/24/2015 6:00:00 PM ,     201.000,                        14.284,                        34.518,                        10.053,
6/24/2015 7:00:00 PM ,     202.000,                        14.456,                        32.823,                        10.174,
6/24/2015 8:00:00 PM ,     203.000,                        14.462,                        31.734,                        10.178,
6/24/2015 9:00:00 PM ,     204.000,                        14.385,                        30.499,                        10.124,
6/24/2015 10:00:00 PM,     205.000,                        14.384,                        29.831,                        10.123,
6/24/2015 11:00:00 PM,     206.000,                        14.397,                        29.257,                        10.132,
6/25/2015 12:00:00 AM,     207.000,                        14.381,                        28.874,                        10.121,
6/25/2015 1:00:00 AM ,     208.000,                        14.372,                        28.586,                        10.115,
6/25/2015 2:00:00 AM ,     209.000,                        14.382,                        28.442,                        10.121,
6/25/2015 3:00:00 AM ,     210.000,                        14.350,                        28.298,                        10.099,
6/25/2015 4:00:00 AM ,     211.000,                        14.366,                        28.202,                        10.111,
6/25/2015 5:00:00 AM ,     212.000,                        14.370,                        28.202,                        10.113,
6/25/2015 6:00:00 AM ,     213.000,                        14.356,                        28.105,                        10.103,
6/25/2015 7:00:00 AM ,     214.000,                        14.345,                        28.105,                        10.096,
6/25/2015 8:00:00 AM ,     215.000,                        14.413,                        28.057,                        10.144,
6/25/2015 9:00:00 AM ,     216.000,                        14.274,                        27.093,                        10.046,
6/25/2015 10:00:00 AM,     217.000,                        14.341,                        27.961,                        10.093,
6/25/2015 11:00:00 AM,     218.000,                        14.339,                        29.735,                        10.092,
6/25/2015 12:00:00 PM,     219.000,                        14.325,                        30.641,                        10.082,
6/25/2015 1:00:00 PM ,     220.000,                        14.315,                        30.594,                        10.074,
6/25/2015 2:00:00 PM ,     221.000,                        14.309,                        30.832,                        10.071,
6/25/2015 3:00:00 PM ,     222.000,                        14.306,                        30.356,                        10.068,
6/25/2015 4:00:00 PM ,     223.000,                        14.287,                        30.022,                        10.055,
6/25/2015 5:00:00 PM ,     224.000,                        14.305,                        29.735,                        10.068,
6/25/2015 6:00:00 PM ,     225.000,                        14.286,                        28.874,                        10.054,
6/25/2015 7:00:00 PM ,     226.000,                        14.256,                        28.442,                        10.033,
6/25/2015 8:00:00 PM ,     227.000,                        14.157,                        28.442,                         9.964,
6/25/2015 9:00:00 PM ,     228.000,                        14.249,                        27.865,                        10.028,
6/25/2015 10:00:00 PM,     229.000,                        14.249,                        26.852,                        10.028,
6/25/2015 11:00:00 PM,     230.000,                        14.242,                        25.883,                        10.023,
6/26/2015 12:00:00 AM,     231.000,                        14.220,                        25.008,                        10.007,
6/26/2015 1:00:00 AM ,     232.000,                        14.225,                        24.276,                        10.011,
6/26/2015 2:00:00 AM ,     233.000,                        14.200,                        23.640,                         9.994,
6/26/2015 3:00:00 AM ,     234.000,                        14.183,                        23.052,                         9.982,
6/26/2015 4:00:00 AM ,     235.000,                        14.172,                        22.412,                         9.974,
6/26/2015 5:00:00 AM ,     236.000,                        14.148,                        21.821,                         9.957,
6/26/2015 6:00:00 AM ,     237.000,                        14.168,                        21.227,                         9.971,
6/26/2015 7:00:00 AM ,     238.000,                        14.166,                        20.880,                         9.969,
6/26/2015 8:00:00 AM ,     239.000,                        14.163,                        20.483,                         9.968,
6/26/2015 9:00:00 AM ,     240.000,                        14.185,                        20.185,                         9.983,
6/26/2015 10:00:00 AM,     241.000,                        14.174,                        20.086,                         9.975,
6/26/2015 11:00:00 AM,     242.000,                        14.191,                        20.086,                         9.987,
6/26/2015 12:00:00 PM,     243.000,                        14.195,                        20.136,                         9.990,
6/26/2015 1:00:00 PM ,     244.000,                        14.199,                        20.334,                         9.993,
6/26/2015 2:00:00 PM ,     245.000,                        14.168,                        20.781,                         9.971,
6/26/2015 3:00:00 PM ,     246.000,                        14.196,                        21.425,                         9.991,
6/26/2015 4:00:00 PM ,     247.000,                        14.187,                        22.018,                         9.984,
6/26/2015 5:00:00 PM ,     248.000,                        14.187,                        22.658,                         9.985,
6/26/2015 6:00:00 PM ,     249.000,                        14.205,                        23.248,                         9.997,
6/26/2015 7:00:00 PM ,     250.000,                        14.224,                        23.542,                        10.010,
6/26/2015 8:00:00 PM ,     251.000,                        14.244,                        23.591,                        10.025,
6/26/2015 9:00:00 PM ,     252.000,                        14.253,                        23.395,                        10.031,
6/26/2015 10:00:00 PM,     253.000,                        14.268,                        23.101,                        10.042,
6/26/2015 11:00:00 PM,     254.000,                        14.294,                        22.806,                        10.059,
6/27/2015 12:00:00 AM,     255.000,                        14.291,                        22.462,                        10.058,
6/27/2015 1:00:00 AM ,     256.000,                        14.282,                        22.067,                        10.051,
6/27/2015 2:00:00 AM ,     257.000,                        14.282,                        21.623,                        10.052,
6/27/2015 3:00:00 AM ,     258.000,                        14.283,                        21.178,                        10.052,
6/27/2015 4:00:00 AM ,     259.000,                        14.308,                        20.831,                        10.070,
6/27/2015 5:00:00 AM ,     260.000,                        14.302,                        20.434,                        10.065,
6/27/2015 6:00:00 AM ,     261.000,                        14.310,                        20.136,                        10.071,
6/27/2015 7:00:00 AM ,     262.000,                        14.318,                        19.787,                        10.077,
6/27/2015 8:00:00 AM ,     263.000,                        14.321,                        19.687,                        10.079,
6/27/2015 9:00:00 AM ,     264.000,                        14.315,                        19.787,                        10.074,
6/27/2015 10:00:00 AM,     265.000,                        14.328,                        20.285,                        10.084,
6/27/2015 11:00:00 AM,     266.000,                        14.329,                        20.930,                        10.084,
6/27/2015 12:00:00 PM,     267.000,                        14.328,                        21.821,                        10.084,
6/27/2015 1:00:00 PM ,     268.000,                        14.317,                        22.708,                        10.076,
6/27/2015 2:00:00 PM ,     269.000,                        14.326,                        23.591,                        10.082,
6/27/2015 3:00:00 PM ,     270.000,                        14.396,                        24.959,                        10.131,
6/27/2015 4:00:00 PM ,     271.000,                        14.314,                        27.431,                        10.074,
6/27/2015 5:00:00 PM ,     272.000,                        14.318,                        29.065,                        10.077,
6/27/2015 6:00:00 PM ,     273.000,                        14.330,                        29.401,                        10.085,
6/27/2015 7:00:00 PM ,     274.000,                        14.313,                        29.305,                        10.073,
6/27/2015 8:00:00 PM ,     275.000,                        14.317,                        28.970,                        10.076,
6/27/2015 9:00:00 PM ,     276.000,                        14.354,                        28.394,                        10.102,
6/27/2015 10:00:00 PM,     277.000,                        14.351,                        27.479,                        10.100,
6/27/2015 11:00:00 PM,     278.000,                        14.355,                        26.513,                        10.103,
6/28/2015 12:00:00 AM,     279.000,                        14.362,                        25.495,                        10.108,
6/28/2015 1:00:00 AM ,     280.000,                        14.369,                        24.521,                        10.113,
6/28/2015 2:00:00 AM ,     281.000,                        14.448,                        23.640,                        10.168,
6/28/2015 3:00:00 AM ,     282.000,                        14.481,                        23.934,                        10.191,
6/28/2015 4:00:00 AM ,     283.000,                        14.489,                        24.569,                        10.197,
6/28/2015 5:00:00 AM ,     284.000,                        14.490,                        24.862,                        10.198,
6/28/2015 6:00:00 AM ,     285.000,                        14.481,                        24.911,                        10.191,
6/28/2015 7:00:00 AM ,     286.000,                        14.467,                        24.911,                        10.181,
6/28/2015 8:00:00 AM ,     287.000,                        14.493,                        24.716,                        10.200,
6/28/2015 9:00:00 AM ,     288.000,                        14.475,                        24.618,                        10.187,
6/28/2015 10:00:00 AM,     289.000,                        14.498,                        24.472,                        10.203,
6/28/2015 11:00:00 AM,     290.000,                        14.497,                        24.374,                        10.203,
6/28/2015 12:00:00 PM,     291.000,                        14.494,                        24.325,                        10.200,
6/28/2015 1:00:00 PM ,     292.000,                        14.467,                        24.325,                        10.181,
6/28/2015 2:00:00 PM ,     293.000,                        14.287,                        25.980,                        10.055,
6/28/2015 3:00:00 PM ,     294.000,                        14.386,                        28.057,                        10.124,
6/28/2015 4:00:00 PM ,     295.000,                        14.364,                        28.826,                        10.109,
6/28/2015 5:00:00 PM ,     296.000,                        14.343,                        29.305,                        10.094,
6/28/2015 6:00:00 PM ,     297.000,                        14.317,                        29.401,                        10.076,
6/28/2015 7:00:00 PM ,     298.000,                        14.307,                        29.544,                        10.069,
6/28/2015 8:00:00 PM ,     299.000,                        14.373,                        29.687,                        10.115,
6/28/2015 9:00:00 PM ,     300.000,                        14.369,                        29.113,                        10.113,
6/28/2015 10:00:00 PM,     301.000,                        14.389,                        28.057,                        10.127,
6/28/2015 11:00:00 PM,     302.000,                        14.399,                        26.900,                        10.133,
6/29/2015 12:00:00 AM,     303.000,                        14.401,                        25.786,                        10.135,
6/29/2015 1:00:00 AM ,     304.000,                        14.378,                        24.813,                        10.119,
6/29/2015 2:00:00 AM ,     305.000,                        14.376,                        23.983,                        10.117,
6/29/2015 3:00:00 AM ,     306.000,                        14.378,                        23.199,                        10.119,
6/29/2015 4:00:00 AM ,     307.000,                        14.373,                        22.511,                        10.115,
6/29/2015 5:00:00 AM ,     308.000,                        14.362,                        21.821,                        10.107,
6/29/2015 6:00:00 AM ,     309.000,                        14.372,                        21.227,                        10.114,
6/29/2015 7:00:00 AM ,     310.000,                        14.383,                        20.880,                        10.122,
6/29/2015 8:00:00 AM ,     311.000,                        14.366,                        20.880,                        10.110,
6/29/2015 9:00:00 AM ,     312.000,                        14.381,                        21.128,                        10.121,
6/29/2015 10:00:00 AM,     313.000,                        14.365,                        21.771,                        10.110,
6/29/2015 11:00:00 AM,     314.000,                        14.353,                        22.511,                        10.101,
6/29/2015 12:00:00 PM,     315.000,                        14.345,                        23.444,                        10.096,
6/29/2015 1:00:00 PM ,     316.000,                        14.336,                        24.569,                        10.089,
6/29/2015 2:00:00 PM ,     317.000,                        14.326,                        25.738,                        10.082,
6/29/2015 3:00:00 PM ,     318.000,                        14.326,                        27.190,                        10.082,
6/29/2015 4:00:00 PM ,     319.000,                        14.330,                        28.778,                        10.085,
6/29/2015 5:00:00 PM ,     320.000,                        14.316,                        29.735,                        10.075,
6/29/2015 6:00:00 PM ,     321.000,                        14.295,                        29.783,                        10.061,
6/29/2015 7:00:00 PM ,     322.000,                        14.315,                        29.592,                        10.074,
6/29/2015 8:00:00 PM ,     323.000,                        14.334,                        28.874,                        10.088,
