Report Date:,10/7/2015 4:46:40 PM
Application:,WinSitu.exe
Application Version:,5.6.22.4


Log File Properties
File Name,IB-1_10m_monitoring_2015-10-07_16-46-11-080.wsl
Create Date,10/7/2015 4:46:08 PM

Device Properties
Device,Rugged TROLL 100
Site,ILJOOK
Device Name, 
Serial Number,361607
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
Used Memory,6
Used Battery,10

Log Configuration
,Log Name,IB-1_10m_monitoring
,Computer Name,SAN
,Application,WinSitu.exe
,Application Version,5.6.25.0
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Disabled
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 01 mins: 00 secs: 00



Level Reference Settings At Log Creation
,        Level Measurement Mode,Depth
,              Specific Gravity,0.999


Other Log Settings
,Depth of Probe:,10.2147 (m)
,Head Pressure:,14.5142 (PSI)
,Temperature:,24.6029 (C)



Log Notes:
Date and Time,Note
10/7/2015 4:45:08 PM ,Manual Stop Command


Log Data:
Record Count,2720

Sensors,1

 ,1,361607,Pressure/Temp  PSIA (90m/250ft)



,,Sensor: Pres(A) 250ft         ,Sensor: Pres(A) 250ft         ,Sensor: Pres(A) 250ft         ,
,Elapsed Time,SN#: 361607                   ,SN#: 361607                   ,SN#: 361607                   ,
Date and Time,Hours       ,Pressure (PSI)                ,Temperature (C)               ,Depth (m)                     ,
6/16/2015 9:00:00 AM ,       0.000,                        14.527,                        27.225,                        10.224,
6/16/2015 10:00:00 AM,       1.000,                        14.539,                        26.983,                        10.232,
6/16/2015 11:00:00 AM,       2.000,                        14.503,                        26.645,                        10.207,
6/16/2015 12:00:00 PM,       3.000,                        14.510,                        26.306,                        10.212,
6/16/2015 1:00:00 PM ,       4.000,                        14.496,                        26.112,                        10.202,
6/16/2015 2:00:00 PM ,       5.000,                        14.508,                        25.917,                        10.210,
6/16/2015 3:00:00 PM ,       6.000,                        14.473,                        25.869,                        10.186,
6/16/2015 4:00:00 PM ,       7.000,                        14.489,                        25.626,                        10.197,
6/16/2015 5:00:00 PM ,       8.000,                        14.488,                        25.383,                        10.196,
6/16/2015 6:00:00 PM ,       9.000,                        14.487,                        25.139,                        10.195,
6/16/2015 7:00:00 PM ,      10.000,                        14.507,                        24.896,                        10.210,
6/16/2015 8:00:00 PM ,      11.000,                        14.501,                        24.505,                        10.205,
6/16/2015 9:00:00 PM ,      12.000,                        14.505,                        24.456,                        10.208,
6/16/2015 10:00:00 PM,      13.000,                        14.511,                        24.847,                        10.213,
6/16/2015 11:00:00 PM,      14.000,                        14.548,                        25.334,                        10.238,
6/17/2015 12:00:00 AM,      15.000,                        14.554,                        25.772,                        10.243,
6/17/2015 1:00:00 AM ,      16.000,                        14.522,                        26.160,                        10.220,
6/17/2015 2:00:00 AM ,      17.000,                        14.541,                        26.499,                        10.233,
6/17/2015 3:00:00 AM ,      18.000,                        14.534,                        26.790,                        10.228,
6/17/2015 4:00:00 AM ,      19.000,                        14.522,                        26.935,                        10.220,
6/17/2015 5:00:00 AM ,      20.000,                        14.505,                        27.080,                        10.208,
6/17/2015 6:00:00 AM ,      21.000,                        14.506,                        27.225,                        10.209,
6/17/2015 7:00:00 AM ,      22.000,                        14.532,                        27.321,                        10.227,
6/17/2015 8:00:00 AM ,      23.000,                        14.554,                        27.466,                        10.243,
6/17/2015 9:00:00 AM ,      24.000,                        14.503,                        27.466,                        10.207,
6/17/2015 10:00:00 AM,      25.000,                        14.522,                        27.080,                        10.220,
6/17/2015 11:00:00 AM,      26.000,                        14.523,                        26.451,                        10.221,
6/17/2015 12:00:00 PM,      27.000,                        14.511,                        25.772,                        10.213,
6/17/2015 1:00:00 PM ,      28.000,                        14.514,                        25.383,                        10.214,
6/17/2015 2:00:00 PM ,      29.000,                        14.495,                        25.042,                        10.201,
6/17/2015 3:00:00 PM ,      30.000,                        14.472,                        24.749,                        10.185,
6/17/2015 4:00:00 PM ,      31.000,                        14.463,                        24.554,                        10.178,
6/17/2015 5:00:00 PM ,      32.000,                        14.479,                        24.408,                        10.190,
6/17/2015 6:00:00 PM ,      33.000,                        14.474,                        24.310,                        10.187,
6/17/2015 7:00:00 PM ,      34.000,                        14.495,                        24.212,                        10.201,
6/17/2015 8:00:00 PM ,      35.000,                        14.498,                        23.967,                        10.203,
6/17/2015 9:00:00 PM ,      36.000,                        14.505,                        23.673,                        10.208,
6/17/2015 10:00:00 PM,      37.000,                        14.521,                        23.379,                        10.220,
6/17/2015 11:00:00 PM,      38.000,                        14.538,                        23.330,                        10.231,
6/18/2015 12:00:00 AM,      39.000,                        14.545,                        23.820,                        10.236,
6/18/2015 1:00:00 AM ,      40.000,                        14.530,                        24.310,                        10.226,
6/18/2015 2:00:00 AM ,      41.000,                        14.523,                        24.701,                        10.221,
6/18/2015 3:00:00 AM ,      42.000,                        14.538,                        25.139,                        10.232,
6/18/2015 4:00:00 AM ,      43.000,                        14.514,                        25.431,                        10.215,
6/18/2015 5:00:00 AM ,      44.000,                        14.515,                        25.675,                        10.215,
6/18/2015 6:00:00 AM ,      45.000,                        14.551,                        25.869,                        10.240,
6/18/2015 7:00:00 AM ,      46.000,                        14.551,                        26.015,                        10.241,
6/18/2015 8:00:00 AM ,      47.000,                        14.556,                        26.112,                        10.244,
6/18/2015 9:00:00 AM ,      48.000,                        14.535,                        26.209,                        10.229,
6/18/2015 10:00:00 AM,      49.000,                        14.556,                        26.112,                        10.244,
6/18/2015 11:00:00 AM,      50.000,                        14.539,                        26.112,                        10.232,
6/18/2015 12:00:00 PM,      51.000,                        14.522,                        26.160,                        10.220,
6/18/2015 1:00:00 PM ,      52.000,                        14.535,                        26.257,                        10.230,
6/18/2015 2:00:00 PM ,      53.000,                        14.533,                        25.820,                        10.228,
6/18/2015 3:00:00 PM ,      54.000,                        14.501,                        25.383,                        10.205,
6/18/2015 4:00:00 PM ,      55.000,                        14.508,                        24.993,                        10.210,
6/18/2015 5:00:00 PM ,      56.000,                        14.481,                        24.798,                        10.191,
6/18/2015 6:00:00 PM ,      57.000,                        14.510,                        24.603,                        10.212,
6/18/2015 7:00:00 PM ,      58.000,                        14.531,                        24.554,                        10.227,
6/18/2015 8:00:00 PM ,      59.000,                        14.515,                        24.749,                        10.215,
6/18/2015 9:00:00 PM ,      60.000,                        14.542,                        24.993,                        10.234,
6/18/2015 10:00:00 PM,      61.000,                        14.560,                        25.188,                        10.247,
6/18/2015 11:00:00 PM,      62.000,                        14.557,                        25.431,                        10.245,
6/19/2015 12:00:00 AM,      63.000,                        14.550,                        25.675,                        10.240,
6/19/2015 1:00:00 AM ,      64.000,                        14.572,                        25.869,                        10.255,
6/19/2015 2:00:00 AM ,      65.000,                        14.568,                        26.015,                        10.253,
6/19/2015 3:00:00 AM ,      66.000,                        14.564,                        26.063,                        10.250,
6/19/2015 4:00:00 AM ,      67.000,                        14.573,                        26.112,                        10.256,
6/19/2015 5:00:00 AM ,      68.000,                        14.578,                        26.160,                        10.259,
6/19/2015 6:00:00 AM ,      69.000,                        14.543,                        26.112,                        10.235,
6/19/2015 7:00:00 AM ,      70.000,                        14.578,                        26.160,                        10.259,
6/19/2015 8:00:00 AM ,      71.000,                        14.587,                        26.209,                        10.266,
6/19/2015 9:00:00 AM ,      72.000,                        14.604,                        26.209,                        10.278,
6/19/2015 10:00:00 AM,      73.000,                        14.610,                        25.772,                        10.282,
6/19/2015 11:00:00 AM,      74.000,                        14.576,                        25.042,                        10.259,
6/19/2015 12:00:00 PM,      75.000,                        14.560,                        24.408,                        10.247,
6/19/2015 1:00:00 PM ,      76.000,                        14.550,                        24.016,                        10.240,
6/19/2015 2:00:00 PM ,      77.000,                        14.558,                        23.869,                        10.245,
6/19/2015 3:00:00 PM ,      78.000,                        14.561,                        23.722,                        10.248,
6/19/2015 4:00:00 PM ,      79.000,                        14.544,                        23.673,                        10.236,
6/19/2015 5:00:00 PM ,      80.000,                        14.540,                        23.722,                        10.233,
6/19/2015 6:00:00 PM ,      81.000,                        14.536,                        23.771,                        10.230,
6/19/2015 7:00:00 PM ,      82.000,                        14.536,                        23.771,                        10.230,
6/19/2015 8:00:00 PM ,      83.000,                        14.529,                        24.163,                        10.225,
6/19/2015 9:00:00 PM ,      84.000,                        14.566,                        24.652,                        10.251,
6/19/2015 10:00:00 PM,      85.000,                        14.556,                        25.139,                        10.244,
6/19/2015 11:00:00 PM,      86.000,                        14.587,                        25.529,                        10.266,
6/20/2015 12:00:00 AM,      87.000,                        14.576,                        25.820,                        10.258,
6/20/2015 1:00:00 AM ,      88.000,                        14.577,                        26.063,                        10.259,
6/20/2015 2:00:00 AM ,      89.000,                        14.557,                        26.257,                        10.245,
6/20/2015 3:00:00 AM ,      90.000,                        14.583,                        26.451,                        10.263,
6/20/2015 4:00:00 AM ,      91.000,                        14.580,                        26.596,                        10.261,
6/20/2015 5:00:00 AM ,      92.000,                        14.568,                        26.693,                        10.252,
6/20/2015 6:00:00 AM ,      93.000,                        14.598,                        26.790,                        10.274,
6/20/2015 7:00:00 AM ,      94.000,                        14.585,                        26.838,                        10.265,
6/20/2015 8:00:00 AM ,      95.000,                        14.594,                        26.935,                        10.271,
6/20/2015 9:00:00 AM ,      96.000,                        14.591,                        27.032,                        10.269,
6/20/2015 10:00:00 AM,      97.000,                        14.617,                        27.080,                        10.287,
6/20/2015 11:00:00 AM,      98.000,                        14.583,                        27.128,                        10.263,
6/20/2015 12:00:00 PM,      99.000,                        14.561,                        27.177,                        10.248,
6/20/2015 1:00:00 PM ,     100.000,                        14.592,                        27.225,                        10.269,
6/20/2015 2:00:00 PM ,     101.000,                        14.588,                        27.321,                        10.267,
6/20/2015 3:00:00 PM ,     102.000,                        14.592,                        27.321,                        10.270,
6/20/2015 4:00:00 PM ,     103.000,                        14.601,                        27.370,                        10.276,
6/20/2015 5:00:00 PM ,     104.000,                        14.579,                        27.370,                        10.261,
6/20/2015 6:00:00 PM ,     105.000,                        14.588,                        27.370,                        10.267,
6/20/2015 7:00:00 PM ,     106.000,                        14.575,                        27.370,                        10.258,
6/20/2015 8:00:00 PM ,     107.000,                        14.592,                        27.370,                        10.270,
6/20/2015 9:00:00 PM ,     108.000,                        14.601,                        27.370,                        10.276,
6/20/2015 10:00:00 PM,     109.000,                        14.592,                        27.321,                        10.270,
6/20/2015 11:00:00 PM,     110.000,                        14.596,                        27.273,                        10.272,
6/21/2015 12:00:00 AM,     111.000,                        14.604,                        27.225,                        10.278,
6/21/2015 1:00:00 AM ,     112.000,                        14.604,                        27.225,                        10.278,
6/21/2015 2:00:00 AM ,     113.000,                        14.613,                        27.128,                        10.284,
6/21/2015 3:00:00 AM ,     114.000,                        14.574,                        27.080,                        10.257,
6/21/2015 4:00:00 AM ,     115.000,                        14.604,                        27.032,                        10.278,
6/21/2015 5:00:00 AM ,     116.000,                        14.599,                        26.935,                        10.274,
6/21/2015 6:00:00 AM ,     117.000,                        14.594,                        26.838,                        10.271,
6/21/2015 7:00:00 AM ,     118.000,                        14.611,                        26.838,                        10.283,
6/21/2015 8:00:00 AM ,     119.000,                        14.641,                        26.741,                        10.304,
6/21/2015 9:00:00 AM ,     120.000,                        14.628,                        26.741,                        10.295,
6/21/2015 10:00:00 AM,     121.000,                        14.594,                        26.741,                        10.271,
6/21/2015 11:00:00 AM,     122.000,                        14.607,                        26.790,                        10.280,
6/21/2015 12:00:00 PM,     123.000,                        14.598,                        26.838,                        10.274,
6/21/2015 1:00:00 PM ,     124.000,                        14.594,                        26.887,                        10.271,
6/21/2015 2:00:00 PM ,     125.000,                        14.590,                        26.983,                        10.268,
6/21/2015 3:00:00 PM ,     126.000,                        14.557,                        27.128,                        10.245,
6/21/2015 4:00:00 PM ,     127.000,                        14.553,                        27.225,                        10.242,
6/21/2015 5:00:00 PM ,     128.000,                        14.580,                        27.466,                        10.261,
6/21/2015 6:00:00 PM ,     129.000,                        14.568,                        27.611,                        10.252,
6/21/2015 7:00:00 PM ,     130.000,                        14.564,                        27.755,                        10.250,
6/21/2015 8:00:00 PM ,     131.000,                        14.595,                        27.852,                        10.271,
6/21/2015 9:00:00 PM ,     132.000,                        14.591,                        27.900,                        10.269,
6/21/2015 10:00:00 PM,     133.000,                        14.616,                        27.852,                        10.286,
6/21/2015 11:00:00 PM,     134.000,                        14.586,                        27.852,                        10.265,
6/22/2015 12:00:00 AM,     135.000,                        14.616,                        27.852,                        10.286,
6/22/2015 1:00:00 AM ,     136.000,                        14.590,                        27.852,                        10.268,
6/22/2015 2:00:00 AM ,     137.000,                        14.594,                        27.804,                        10.271,
6/22/2015 3:00:00 AM ,     138.000,                        14.586,                        27.804,                        10.265,
6/22/2015 4:00:00 AM ,     139.000,                        14.603,                        27.755,                        10.277,
6/22/2015 5:00:00 AM ,     140.000,                        14.594,                        27.755,                        10.271,
6/22/2015 6:00:00 AM ,     141.000,                        14.615,                        27.659,                        10.286,
6/22/2015 7:00:00 AM ,     142.000,                        14.594,                        27.659,                        10.271,
6/22/2015 8:00:00 AM ,     143.000,                        14.589,                        27.611,                        10.268,
6/22/2015 9:00:00 AM ,     144.000,                        14.623,                        27.466,                        10.291,
6/22/2015 10:00:00 AM,     145.000,                        14.594,                        26.935,                        10.271,
6/22/2015 11:00:00 AM,     146.000,                        14.625,                        26.257,                        10.293,
6/22/2015 12:00:00 PM,     147.000,                        14.579,                        25.626,                        10.261,
6/22/2015 1:00:00 PM ,     148.000,                        14.594,                        25.139,                        10.271,
6/22/2015 2:00:00 PM ,     149.000,                        14.575,                        24.701,                        10.257,
6/22/2015 3:00:00 PM ,     150.000,                        14.565,                        24.408,                        10.250,
6/22/2015 4:00:00 PM ,     151.000,                        14.547,                        24.212,                        10.238,
6/22/2015 5:00:00 PM ,     152.000,                        14.546,                        24.016,                        10.237,
6/22/2015 6:00:00 PM ,     153.000,                        14.567,                        23.918,                        10.252,
6/22/2015 7:00:00 PM ,     154.000,                        14.566,                        23.869,                        10.251,
6/22/2015 8:00:00 PM ,     155.000,                        14.587,                        23.722,                        10.266,
6/22/2015 9:00:00 PM ,     156.000,                        14.590,                        23.379,                        10.268,
6/22/2015 10:00:00 PM,     157.000,                        14.593,                        23.134,                        10.270,
6/22/2015 11:00:00 PM,     158.000,                        14.590,                        23.526,                        10.268,
6/23/2015 12:00:00 AM,     159.000,                        14.597,                        24.065,                        10.273,
6/23/2015 1:00:00 AM ,     160.000,                        14.595,                        24.505,                        10.272,
6/23/2015 2:00:00 AM ,     161.000,                        14.593,                        24.944,                        10.270,
6/23/2015 3:00:00 AM ,     162.000,                        14.591,                        25.285,                        10.268,
6/23/2015 4:00:00 AM ,     163.000,                        14.583,                        25.529,                        10.263,
6/23/2015 5:00:00 AM ,     164.000,                        14.632,                        25.772,                        10.297,
6/23/2015 6:00:00 AM ,     165.000,                        14.607,                        25.966,                        10.280,
6/23/2015 7:00:00 AM ,     166.000,                        14.638,                        26.160,                        10.302,
6/23/2015 8:00:00 AM ,     167.000,                        14.630,                        26.257,                        10.296,
6/23/2015 9:00:00 AM ,     168.000,                        14.622,                        26.402,                        10.290,
6/23/2015 10:00:00 AM,     169.000,                        14.605,                        26.402,                        10.278,
6/23/2015 11:00:00 AM,     170.000,                        14.608,                        26.112,                        10.280,
6/23/2015 12:00:00 PM,     171.000,                        14.614,                        25.723,                        10.285,
6/23/2015 1:00:00 PM ,     172.000,                        14.603,                        25.285,                        10.277,
6/23/2015 2:00:00 PM ,     173.000,                        14.594,                        25.091,                        10.271,
6/23/2015 3:00:00 PM ,     174.000,                        14.585,                        24.944,                        10.264,
6/23/2015 4:00:00 PM ,     175.000,                        14.585,                        24.944,                        10.264,
6/23/2015 5:00:00 PM ,     176.000,                        14.563,                        24.993,                        10.249,
6/23/2015 6:00:00 PM ,     177.000,                        14.589,                        25.042,                        10.268,
6/23/2015 7:00:00 PM ,     178.000,                        14.576,                        24.993,                        10.258,
6/23/2015 8:00:00 PM ,     179.000,                        14.495,                        25.820,                        10.201,
6/23/2015 9:00:00 PM ,     180.000,                        14.611,                        26.838,                        10.283,
6/23/2015 10:00:00 PM,     181.000,                        14.606,                        27.466,                        10.279,
6/23/2015 11:00:00 PM,     182.000,                        14.636,                        27.611,                        10.301,
6/24/2015 12:00:00 AM,     183.000,                        14.632,                        27.514,                        10.297,
6/24/2015 1:00:00 AM ,     184.000,                        14.630,                        27.273,                        10.297,
6/24/2015 2:00:00 AM ,     185.000,                        14.642,                        26.935,                        10.304,
6/24/2015 3:00:00 AM ,     186.000,                        14.606,                        26.645,                        10.279,
6/24/2015 4:00:00 AM ,     187.000,                        14.617,                        26.306,                        10.287,
6/24/2015 5:00:00 AM ,     188.000,                        14.624,                        26.015,                        10.292,
6/24/2015 6:00:00 AM ,     189.000,                        14.614,                        25.723,                        10.285,
6/24/2015 7:00:00 AM ,     190.000,                        14.617,                        25.480,                        10.287,
6/24/2015 8:00:00 AM ,     191.000,                        14.629,                        25.237,                        10.295,
6/24/2015 9:00:00 AM ,     192.000,                        14.561,                        25.480,                        10.248,
6/24/2015 10:00:00 AM,     193.000,                        14.533,                        26.741,                        10.228,
6/24/2015 11:00:00 AM,     194.000,                        14.545,                        28.189,                        10.236,
6/24/2015 12:00:00 PM,     195.000,                        14.529,                        30.201,                        10.225,
6/24/2015 1:00:00 PM ,     196.000,                        14.538,                        32.197,                        10.232,
6/24/2015 2:00:00 PM ,     197.000,                        14.554,                        33.801,                        10.243,
6/24/2015 3:00:00 PM ,     198.000,                        14.495,                        35.162,                        10.202,
6/24/2015 4:00:00 PM ,     199.000,                        14.525,                        36.190,                        10.223,
6/24/2015 5:00:00 PM ,     200.000,                        14.527,                        36.656,                        10.224,
6/24/2015 6:00:00 PM ,     201.000,                        14.428,                        35.443,                        10.154,
6/24/2015 7:00:00 PM ,     202.000,                        14.600,                        33.613,                        10.275,
6/24/2015 8:00:00 PM ,     203.000,                        14.579,                        32.575,                        10.260,
6/24/2015 9:00:00 PM ,     204.000,                        14.526,                        31.296,                        10.223,
6/24/2015 10:00:00 PM,     205.000,                        14.527,                        29.723,                        10.223,
6/24/2015 11:00:00 PM,     206.000,                        14.524,                        29.197,                        10.222,
6/25/2015 12:00:00 AM,     207.000,                        14.522,                        28.813,                        10.220,
6/25/2015 1:00:00 AM ,     208.000,                        14.534,                        28.573,                        10.229,
6/25/2015 2:00:00 AM ,     209.000,                        14.499,                        28.381,                        10.204,
6/25/2015 3:00:00 AM ,     210.000,                        14.498,                        28.237,                        10.203,
6/25/2015 4:00:00 AM ,     211.000,                        14.515,                        28.141,                        10.215,
6/25/2015 5:00:00 AM ,     212.000,                        14.519,                        28.093,                        10.218,
6/25/2015 6:00:00 AM ,     213.000,                        14.493,                        28.093,                        10.200,
6/25/2015 7:00:00 AM ,     214.000,                        14.484,                        28.093,                        10.194,
6/25/2015 8:00:00 AM ,     215.000,                        14.531,                        27.996,                        10.227,
6/25/2015 9:00:00 AM ,     216.000,                        14.448,                        26.838,                        10.168,
6/25/2015 10:00:00 AM,     217.000,                        14.482,                        27.611,                        10.192,
6/25/2015 11:00:00 AM,     218.000,                        14.480,                        28.957,                        10.191,
6/25/2015 12:00:00 PM,     219.000,                        14.472,                        30.010,                        10.185,
6/25/2015 1:00:00 PM ,     220.000,                        14.441,                        30.582,                        10.163,
6/25/2015 2:00:00 PM ,     221.000,                        14.481,                        30.915,                        10.191,
6/25/2015 3:00:00 PM ,     222.000,                        14.471,                        30.630,                        10.184,
6/25/2015 4:00:00 PM ,     223.000,                        14.444,                        30.487,                        10.166,
6/25/2015 5:00:00 PM ,     224.000,                        14.430,                        30.153,                        10.155,
6/25/2015 6:00:00 PM ,     225.000,                        14.436,                        29.532,                        10.159,
6/25/2015 7:00:00 PM ,     226.000,                        14.379,                        29.293,                        10.119,
6/25/2015 8:00:00 PM ,     227.000,                        14.345,                        29.436,                        10.096,
6/25/2015 9:00:00 PM ,     228.000,                        14.388,                        28.669,                        10.126,
6/25/2015 10:00:00 PM,     229.000,                        14.391,                        27.418,                        10.128,
6/25/2015 11:00:00 PM,     230.000,                        14.385,                        26.306,                        10.124,
6/26/2015 12:00:00 AM,     231.000,                        14.334,                        25.383,                        10.088,
6/26/2015 1:00:00 AM ,     232.000,                        14.321,                        24.505,                        10.079,
6/26/2015 2:00:00 AM ,     233.000,                        14.326,                        23.820,                        10.082,
6/26/2015 3:00:00 AM ,     234.000,                        14.288,                        23.084,                        10.056,
6/26/2015 4:00:00 AM ,     235.000,                        14.268,                        22.396,                        10.041,
6/26/2015 5:00:00 AM ,     236.000,                        14.269,                        21.803,                        10.042,
6/26/2015 6:00:00 AM ,     237.000,                        14.266,                        21.259,                        10.040,
6/26/2015 7:00:00 AM ,     238.000,                        14.277,                        20.763,                        10.048,
6/26/2015 8:00:00 AM ,     239.000,                        14.258,                        20.366,                        10.034,
6/26/2015 9:00:00 AM ,     240.000,                        14.269,                        20.067,                        10.042,
6/26/2015 10:00:00 AM,     241.000,                        14.286,                        19.918,                        10.054,
6/26/2015 11:00:00 AM,     242.000,                        14.286,                        19.918,                        10.054,
6/26/2015 12:00:00 PM,     243.000,                        14.291,                        20.067,                        10.057,
6/26/2015 1:00:00 PM ,     244.000,                        14.288,                        20.316,                        10.055,
6/26/2015 2:00:00 PM ,     245.000,                        14.316,                        20.813,                        10.075,
6/26/2015 3:00:00 PM ,     246.000,                        14.297,                        21.457,                        10.062,
6/26/2015 4:00:00 PM ,     247.000,                        14.304,                        22.050,                        10.067,
6/26/2015 5:00:00 PM ,     248.000,                        14.329,                        22.789,                        10.085,
6/26/2015 6:00:00 PM ,     249.000,                        14.349,                        23.330,                        10.099,
6/26/2015 7:00:00 PM ,     250.000,                        14.329,                        23.575,                        10.084,
6/26/2015 8:00:00 PM ,     251.000,                        14.363,                        23.575,                        10.109,
6/26/2015 9:00:00 PM ,     252.000,                        14.393,                        23.428,                        10.129,
6/26/2015 10:00:00 PM,     253.000,                        14.378,                        23.084,                        10.119,
6/26/2015 11:00:00 PM,     254.000,                        14.398,                        22.789,                        10.133,
6/27/2015 12:00:00 AM,     255.000,                        14.392,                        22.494,                        10.129,
6/27/2015 1:00:00 AM ,     256.000,                        14.412,                        22.050,                        10.143,
6/27/2015 2:00:00 AM ,     257.000,                        14.388,                        21.655,                        10.126,
6/27/2015 3:00:00 AM ,     258.000,                        14.407,                        21.160,                        10.140,
6/27/2015 4:00:00 AM ,     259.000,                        14.431,                        20.813,                        10.156,
6/27/2015 5:00:00 AM ,     260.000,                        14.412,                        20.416,                        10.143,
6/27/2015 6:00:00 AM ,     261.000,                        14.411,                        20.018,                        10.142,
6/27/2015 7:00:00 AM ,     262.000,                        14.444,                        19.769,                        10.165,
6/27/2015 8:00:00 AM ,     263.000,                        14.430,                        19.619,                        10.156,
6/27/2015 9:00:00 AM ,     264.000,                        14.410,                        19.868,                        10.141,
6/27/2015 10:00:00 AM,     265.000,                        14.446,                        20.366,                        10.167,
6/27/2015 11:00:00 AM,     266.000,                        14.433,                        21.061,                        10.157,
6/27/2015 12:00:00 PM,     267.000,                        14.420,                        21.902,                        10.148,
6/27/2015 1:00:00 PM ,     268.000,                        14.445,                        22.740,                        10.166,
6/27/2015 2:00:00 PM ,     269.000,                        14.433,                        23.722,                        10.157,
6/27/2015 3:00:00 PM ,     270.000,                        14.530,                        25.237,                        10.226,
6/27/2015 4:00:00 PM ,     271.000,                        14.447,                        28.285,                        10.167,
6/27/2015 5:00:00 PM ,     272.000,                        14.459,                        29.914,                        10.176,
6/27/2015 6:00:00 PM ,     273.000,                        14.460,                        30.248,                        10.177,
6/27/2015 7:00:00 PM ,     274.000,                        14.481,                        30.058,                        10.191,
6/27/2015 8:00:00 PM ,     275.000,                        14.497,                        29.723,                        10.202,
6/27/2015 9:00:00 PM ,     276.000,                        14.493,                        28.957,                        10.200,
6/27/2015 10:00:00 PM,     277.000,                        14.488,                        27.900,                        10.196,
6/27/2015 11:00:00 PM,     278.000,                        14.512,                        26.790,                        10.213,
6/28/2015 12:00:00 AM,     279.000,                        14.481,                        25.723,                        10.191,
6/28/2015 1:00:00 AM ,     280.000,                        14.502,                        24.652,                        10.206,
6/28/2015 2:00:00 AM ,     281.000,                        14.562,                        23.771,                        10.248,
6/28/2015 3:00:00 AM ,     282.000,                        14.582,                        24.408,                        10.262,
6/28/2015 4:00:00 AM ,     283.000,                        14.598,                        24.993,                        10.273,
6/28/2015 5:00:00 AM ,     284.000,                        14.633,                        25.188,                        10.298,
6/28/2015 6:00:00 AM ,     285.000,                        14.628,                        25.139,                        10.295,
6/28/2015 7:00:00 AM ,     286.000,                        14.615,                        25.042,                        10.286,
6/28/2015 8:00:00 AM ,     287.000,                        14.610,                        24.896,                        10.282,
6/28/2015 9:00:00 AM ,     288.000,                        14.626,                        24.701,                        10.294,
6/28/2015 10:00:00 AM,     289.000,                        14.609,                        24.603,                        10.281,
6/28/2015 11:00:00 AM,     290.000,                        14.599,                        24.456,                        10.275,
6/28/2015 12:00:00 PM,     291.000,                        14.603,                        24.408,                        10.277,
6/28/2015 1:00:00 PM ,     292.000,                        14.569,                        24.359,                        10.253,
6/28/2015 2:00:00 PM ,     293.000,                        14.419,                        26.160,                        10.148,
6/28/2015 3:00:00 PM ,     294.000,                        14.481,                        28.333,                        10.192,
6/28/2015 4:00:00 PM ,     295.000,                        14.515,                        29.101,                        10.215,
6/28/2015 5:00:00 PM ,     296.000,                        14.488,                        29.628,                        10.196,
6/28/2015 6:00:00 PM ,     297.000,                        14.450,                        29.771,                        10.169,
6/28/2015 7:00:00 PM ,     298.000,                        14.443,                        30.201,                        10.165,
6/28/2015 8:00:00 PM ,     299.000,                        14.501,                        30.630,                        10.205,
6/28/2015 9:00:00 PM ,     300.000,                        14.537,                        30.010,                        10.230,
6/28/2015 10:00:00 PM,     301.000,                        14.519,                        29.053,                        10.218,
6/28/2015 11:00:00 PM,     302.000,                        14.530,                        27.852,                        10.226,
6/29/2015 12:00:00 AM,     303.000,                        14.512,                        26.741,                        10.213,
6/29/2015 1:00:00 AM ,     304.000,                        14.541,                        25.675,                        10.234,
6/29/2015 2:00:00 AM ,     305.000,                        14.515,                        24.749,                        10.215,
6/29/2015 3:00:00 AM ,     306.000,                        14.502,                        23.918,                        10.206,
6/29/2015 4:00:00 AM ,     307.000,                        14.469,                        23.183,                        10.183,
6/29/2015 5:00:00 AM ,     308.000,                        14.478,                        22.445,                        10.189,
6/29/2015 6:00:00 AM ,     309.000,                        14.470,                        21.704,                        10.184,
6/29/2015 7:00:00 AM ,     310.000,                        14.494,                        21.259,                        10.200,
6/29/2015 8:00:00 AM ,     311.000,                        14.480,                        21.061,                        10.190,
6/29/2015 9:00:00 AM ,     312.000,                        14.463,                        21.210,                        10.179,
6/29/2015 10:00:00 AM,     313.000,                        14.465,                        21.655,                        10.180,
6/29/2015 11:00:00 AM,     314.000,                        14.477,                        22.346,                        10.189,
6/29/2015 12:00:00 PM,     315.000,                        14.473,                        23.232,                        10.186,
6/29/2015 1:00:00 PM ,     316.000,                        14.444,                        24.310,                        10.165,
6/29/2015 2:00:00 PM ,     317.000,                        14.454,                        25.431,                        10.172,
6/29/2015 3:00:00 PM ,     318.000,                        14.461,                        26.838,                        10.177,
6/29/2015 4:00:00 PM ,     319.000,                        14.469,                        28.381,                        10.183,
6/29/2015 5:00:00 PM ,     320.000,                        14.466,                        29.532,                        10.181,
6/29/2015 6:00:00 PM ,     321.000,                        14.442,                        30.058,                        10.164,
6/29/2015 7:00:00 PM ,     322.000,                        14.434,                        30.058,                        10.158,
6/29/2015 8:00:00 PM ,     323.000,                        14.462,                        29.580,                        10.178,
