Report Date:,10/7/2015 3:40:30 PM
Application:,WinSitu.exe
Application Version:,5.6.22.4


Log File Properties
File Name,SB-1_15m_monitoring_2015-10-07_15-40-19-731.wsl
Create Date,10/7/2015 3:40:17 PM

Device Properties
Device,Rugged TROLL 100
Site,ILJOOK
Device Name, 
Serial Number,361548
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
6/20/2015 12:00:00 AM,      87.000,                        14.597,                        26.160,                        10.273,
6/20/2015 1:00:00 AM ,      88.000,                        14.585,                        26.451,                        10.264,
6/20/2015 2:00:00 AM ,      89.000,                        14.580,                        26.597,                        10.261,
6/20/2015 3:00:00 AM ,      90.000,                        14.593,                        26.742,                        10.270,
6/20/2015 4:00:00 AM ,      91.000,                        14.584,                        26.790,                        10.264,
6/20/2015 5:00:00 AM ,      92.000,                        14.597,                        26.887,                        10.273,
6/20/2015 6:00:00 AM ,      93.000,                        14.601,                        27.032,                        10.276,
6/20/2015 7:00:00 AM ,      94.000,                        14.614,                        27.032,                        10.285,
6/20/2015 8:00:00 AM ,      95.000,                        14.601,                        27.129,                        10.276,
6/20/2015 9:00:00 AM ,      96.000,                        14.609,                        27.177,                        10.282,
6/20/2015 10:00:00 AM,      97.000,                        14.593,                        27.226,                        10.270,
6/20/2015 11:00:00 AM,      98.000,                        14.559,                        27.274,                        10.246,
6/20/2015 12:00:00 PM,      99.000,                        14.593,                        27.322,                        10.270,
6/20/2015 1:00:00 PM ,     100.000,                        14.605,                        27.371,                        10.279,
6/20/2015 2:00:00 PM ,     101.000,                        14.605,                        27.371,                        10.279,
6/20/2015 3:00:00 PM ,     102.000,                        14.613,                        27.467,                        10.284,
6/20/2015 4:00:00 PM ,     103.000,                        14.601,                        27.467,                        10.276,
6/20/2015 5:00:00 PM ,     104.000,                        14.597,                        27.467,                        10.273,
6/20/2015 6:00:00 PM ,     105.000,                        14.593,                        27.419,                        10.270,
6/20/2015 7:00:00 PM ,     106.000,                        14.584,                        27.419,                        10.264,
6/20/2015 8:00:00 PM ,     107.000,                        14.588,                        27.371,                        10.267,
6/20/2015 9:00:00 PM ,     108.000,                        14.609,                        27.371,                        10.282,
6/20/2015 10:00:00 PM,     109.000,                        14.613,                        27.322,                        10.285,
6/20/2015 11:00:00 PM,     110.000,                        14.626,                        27.274,                        10.293,
6/21/2015 12:00:00 AM,     111.000,                        14.605,                        27.226,                        10.279,
6/21/2015 1:00:00 AM ,     112.000,                        14.588,                        27.129,                        10.267,
6/21/2015 2:00:00 AM ,     113.000,                        14.593,                        27.129,                        10.270,
6/21/2015 3:00:00 AM ,     114.000,                        14.609,                        27.032,                        10.282,
6/21/2015 4:00:00 AM ,     115.000,                        14.609,                        26.936,                        10.282,
6/21/2015 5:00:00 AM ,     116.000,                        14.630,                        26.887,                        10.296,
6/21/2015 6:00:00 AM ,     117.000,                        14.601,                        26.790,                        10.276,
6/21/2015 7:00:00 AM ,     118.000,                        14.609,                        26.694,                        10.282,
6/21/2015 8:00:00 AM ,     119.000,                        14.626,                        26.694,                        10.294,
6/21/2015 9:00:00 AM ,     120.000,                        14.643,                        26.694,                        10.305,
6/21/2015 10:00:00 AM,     121.000,                        14.626,                        26.694,                        10.294,
6/21/2015 11:00:00 AM,     122.000,                        14.622,                        26.742,                        10.291,
6/21/2015 12:00:00 PM,     123.000,                        14.622,                        26.839,                        10.291,
6/21/2015 1:00:00 PM ,     124.000,                        14.597,                        26.936,                        10.273,
6/21/2015 2:00:00 PM ,     125.000,                        14.609,                        27.032,                        10.282,
6/21/2015 3:00:00 PM ,     126.000,                        14.580,                        27.177,                        10.261,
6/21/2015 4:00:00 PM ,     127.000,                        14.576,                        27.371,                        10.258,
6/21/2015 5:00:00 PM ,     128.000,                        14.576,                        27.612,                        10.258,
6/21/2015 6:00:00 PM ,     129.000,                        14.576,                        27.805,                        10.258,
6/21/2015 7:00:00 PM ,     130.000,                        14.584,                        27.949,                        10.264,
6/21/2015 8:00:00 PM ,     131.000,                        14.592,                        28.046,                        10.270,
6/21/2015 9:00:00 PM ,     132.000,                        14.626,                        27.998,                        10.293,
6/21/2015 10:00:00 PM,     133.000,                        14.596,                        27.949,                        10.273,
6/21/2015 11:00:00 PM,     134.000,                        14.613,                        27.901,                        10.284,
6/22/2015 12:00:00 AM,     135.000,                        14.596,                        27.853,                        10.273,
6/22/2015 1:00:00 AM ,     136.000,                        14.613,                        27.853,                        10.284,
6/22/2015 2:00:00 AM ,     137.000,                        14.617,                        27.853,                        10.287,
6/22/2015 3:00:00 AM ,     138.000,                        14.613,                        27.805,                        10.284,
6/22/2015 4:00:00 AM ,     139.000,                        14.630,                        27.757,                        10.296,
6/22/2015 5:00:00 AM ,     140.000,                        14.609,                        27.708,                        10.281,
6/22/2015 6:00:00 AM ,     141.000,                        14.617,                        27.612,                        10.287,
6/22/2015 7:00:00 AM ,     142.000,                        14.626,                        27.612,                        10.293,
6/22/2015 8:00:00 AM ,     143.000,                        14.609,                        27.564,                        10.282,
6/22/2015 9:00:00 AM ,     144.000,                        14.613,                        27.419,                        10.284,
6/22/2015 10:00:00 AM,     145.000,                        14.614,                        26.645,                        10.285,
6/22/2015 11:00:00 AM,     146.000,                        14.602,                        25.626,                        10.276,
6/22/2015 12:00:00 PM,     147.000,                        14.589,                        24.993,                        10.268,
6/22/2015 1:00:00 PM ,     148.000,                        14.556,                        24.407,                        10.244,
6/22/2015 2:00:00 PM ,     149.000,                        14.552,                        24.113,                        10.242,
6/22/2015 3:00:00 PM ,     150.000,                        14.548,                        23.868,                        10.239,
6/22/2015 4:00:00 PM ,     151.000,                        14.528,                        23.721,                        10.224,
6/22/2015 5:00:00 PM ,     152.000,                        14.544,                        23.574,                        10.236,
6/22/2015 6:00:00 PM ,     153.000,                        14.553,                        23.476,                        10.242,
6/22/2015 7:00:00 PM ,     154.000,                        14.565,                        23.525,                        10.251,
6/22/2015 8:00:00 PM ,     155.000,                        14.582,                        23.329,                        10.262,
6/22/2015 9:00:00 PM ,     156.000,                        14.595,                        22.936,                        10.271,
6/22/2015 10:00:00 PM,     157.000,                        14.587,                        22.690,                        10.266,
6/22/2015 11:00:00 PM,     158.000,                        14.594,                        23.427,                        10.271,
6/23/2015 12:00:00 AM,     159.000,                        14.598,                        24.211,                        10.274,
6/23/2015 1:00:00 AM ,     160.000,                        14.606,                        24.846,                        10.279,
6/23/2015 2:00:00 AM ,     161.000,                        14.618,                        25.285,                        10.288,
6/23/2015 3:00:00 AM ,     162.000,                        14.618,                        25.529,                        10.288,
6/23/2015 4:00:00 AM ,     163.000,                        14.597,                        25.869,                        10.273,
6/23/2015 5:00:00 AM ,     164.000,                        14.626,                        26.063,                        10.294,
6/23/2015 6:00:00 AM ,     165.000,                        14.618,                        26.306,                        10.288,
6/23/2015 7:00:00 AM ,     166.000,                        14.635,                        26.403,                        10.299,
6/23/2015 8:00:00 AM ,     167.000,                        14.639,                        26.500,                        10.302,
6/23/2015 9:00:00 AM ,     168.000,                        14.626,                        26.645,                        10.294,
6/23/2015 10:00:00 AM,     169.000,                        14.622,                        26.451,                        10.291,
6/23/2015 11:00:00 AM,     170.000,                        14.610,                        25.918,                        10.282,
6/23/2015 12:00:00 PM,     171.000,                        14.602,                        25.285,                        10.276,
6/23/2015 1:00:00 PM ,     172.000,                        14.610,                        24.944,                        10.282,
6/23/2015 2:00:00 PM ,     173.000,                        14.577,                        24.553,                        10.259,
6/23/2015 3:00:00 PM ,     174.000,                        14.569,                        24.846,                        10.253,
6/23/2015 4:00:00 PM ,     175.000,                        14.573,                        24.944,                        10.256,
6/23/2015 5:00:00 PM ,     176.000,                        14.585,                        25.090,                        10.265,
6/23/2015 6:00:00 PM ,     177.000,                        14.564,                        25.042,                        10.250,
6/23/2015 7:00:00 PM ,     178.000,                        14.581,                        24.944,                        10.262,
6/23/2015 8:00:00 PM ,     179.000,                        14.502,                        25.431,                        10.206,
6/23/2015 9:00:00 PM ,     180.000,                        14.622,                        26.209,                        10.291,
6/23/2015 10:00:00 PM,     181.000,                        14.622,                        26.839,                        10.291,
6/23/2015 11:00:00 PM,     182.000,                        14.638,                        27.129,                        10.302,
6/24/2015 12:00:00 AM,     183.000,                        14.634,                        27.081,                        10.299,
6/24/2015 1:00:00 AM ,     184.000,                        14.643,                        26.936,                        10.305,
6/24/2015 2:00:00 AM ,     185.000,                        14.622,                        26.694,                        10.291,
6/24/2015 3:00:00 AM ,     186.000,                        14.618,                        26.500,                        10.288,
6/24/2015 4:00:00 AM ,     187.000,                        14.631,                        26.257,                        10.297,
6/24/2015 5:00:00 AM ,     188.000,                        14.626,                        26.015,                        10.294,
6/24/2015 6:00:00 AM ,     189.000,                        14.610,                        25.723,                        10.282,
6/24/2015 7:00:00 AM ,     190.000,                        14.610,                        25.577,                        10.282,
6/24/2015 8:00:00 AM ,     191.000,                        14.639,                        25.285,                        10.303,
6/24/2015 9:00:00 AM ,     192.000,                        14.548,                        25.188,                        10.238,
6/24/2015 10:00:00 AM,     193.000,                        14.556,                        26.063,                        10.244,
6/24/2015 11:00:00 AM,     194.000,                        14.530,                        27.612,                        10.226,
6/24/2015 12:00:00 PM,     195.000,                        14.529,                        29.630,                        10.225,
6/24/2015 1:00:00 PM ,     196.000,                        14.549,                        31.678,                        10.239,
6/24/2015 2:00:00 PM ,     197.000,                        14.547,                        33.286,                        10.238,
6/24/2015 3:00:00 PM ,     198.000,                        14.512,                        34.697,                        10.213,
6/24/2015 4:00:00 PM ,     199.000,                        14.528,                        35.679,                        10.224,
6/24/2015 5:00:00 PM ,     200.000,                        14.548,                        36.332,                        10.238,
6/24/2015 6:00:00 PM ,     201.000,                        14.450,                        34.837,                        10.169,
6/24/2015 7:00:00 PM ,     202.000,                        14.610,                        33.475,                        10.282,
6/24/2015 8:00:00 PM ,     203.000,                        14.611,                        32.342,                        10.283,
6/24/2015 9:00:00 PM ,     204.000,                        14.537,                        30.918,                        10.230,
6/24/2015 10:00:00 PM,     205.000,                        14.545,                        30.012,                        10.237,
6/24/2015 11:00:00 PM,     206.000,                        14.529,                        29.486,                        10.225,
6/25/2015 12:00:00 AM,     207.000,                        14.538,                        29.055,                        10.231,
6/25/2015 1:00:00 AM ,     208.000,                        14.529,                        28.719,                        10.225,
6/25/2015 2:00:00 AM ,     209.000,                        14.513,                        28.479,                        10.214,
6/25/2015 3:00:00 AM ,     210.000,                        14.521,                        28.334,                        10.220,
6/25/2015 4:00:00 AM ,     211.000,                        14.505,                        28.238,                        10.208,
6/25/2015 5:00:00 AM ,     212.000,                        14.517,                        28.190,                        10.217,
6/25/2015 6:00:00 AM ,     213.000,                        14.505,                        28.094,                        10.208,
6/25/2015 7:00:00 AM ,     214.000,                        14.484,                        28.094,                        10.193,
6/25/2015 8:00:00 AM ,     215.000,                        14.551,                        28.046,                        10.240,
6/25/2015 9:00:00 AM ,     216.000,                        14.443,                        27.322,                        10.164,
6/25/2015 10:00:00 AM,     217.000,                        14.488,                        27.660,                        10.196,
6/25/2015 11:00:00 AM,     218.000,                        14.488,                        28.623,                        10.196,
6/25/2015 12:00:00 PM,     219.000,                        14.496,                        29.725,                        10.202,
6/25/2015 1:00:00 PM ,     220.000,                        14.462,                        30.155,                        10.178,
6/25/2015 2:00:00 PM ,     221.000,                        14.478,                        30.537,                        10.190,
6/25/2015 3:00:00 PM ,     222.000,                        14.462,                        30.251,                        10.178,
6/25/2015 4:00:00 PM ,     223.000,                        14.450,                        30.012,                        10.169,
6/25/2015 5:00:00 PM ,     224.000,                        14.462,                        29.821,                        10.178,
6/25/2015 6:00:00 PM ,     225.000,                        14.437,                        29.486,                        10.161,
6/25/2015 7:00:00 PM ,     226.000,                        14.429,                        29.247,                        10.155,
6/25/2015 8:00:00 PM ,     227.000,                        14.341,                        29.677,                        10.093,
6/25/2015 9:00:00 PM ,     228.000,                        14.408,                        29.390,                        10.140,
6/25/2015 10:00:00 PM,     229.000,                        14.384,                        28.479,                        10.123,
6/25/2015 11:00:00 PM,     230.000,                        14.372,                        27.467,                        10.114,
6/26/2015 12:00:00 AM,     231.000,                        14.360,                        26.548,                        10.106,
6/26/2015 1:00:00 AM ,     232.000,                        14.356,                        25.626,                        10.103,
6/26/2015 2:00:00 AM ,     233.000,                        14.306,                        24.993,                        10.068,
6/26/2015 3:00:00 AM ,     234.000,                        14.323,                        24.015,                        10.080,
6/26/2015 4:00:00 AM ,     235.000,                        14.299,                        23.427,                        10.063,
6/26/2015 5:00:00 AM ,     236.000,                        14.274,                        22.788,                        10.046,
6/26/2015 6:00:00 AM ,     237.000,                        14.275,                        22.197,                        10.046,
6/26/2015 7:00:00 AM ,     238.000,                        14.279,                        21.604,                        10.050,
6/26/2015 8:00:00 AM ,     239.000,                        14.267,                        21.158,                        10.041,
6/26/2015 9:00:00 AM ,     240.000,                        14.280,                        20.761,                        10.050,
6/26/2015 10:00:00 AM,     241.000,                        14.281,                        20.413,                        10.050,
6/26/2015 11:00:00 AM,     242.000,                        14.293,                        20.314,                        10.059,
6/26/2015 12:00:00 PM,     243.000,                        14.289,                        20.264,                        10.056,
6/26/2015 1:00:00 PM ,     244.000,                        14.306,                        20.364,                        10.068,
6/26/2015 2:00:00 PM ,     245.000,                        14.285,                        20.662,                        10.053,
6/26/2015 3:00:00 PM ,     246.000,                        14.309,                        21.108,                        10.070,
6/26/2015 4:00:00 PM ,     247.000,                        14.309,                        21.703,                        10.070,
6/26/2015 5:00:00 PM ,     248.000,                        14.329,                        22.246,                        10.084,
6/26/2015 6:00:00 PM ,     249.000,                        14.337,                        22.788,                        10.090,
6/26/2015 7:00:00 PM ,     250.000,                        14.349,                        23.181,                        10.098,
6/26/2015 8:00:00 PM ,     251.000,                        14.353,                        23.329,                        10.101,
6/26/2015 9:00:00 PM ,     252.000,                        14.390,                        23.329,                        10.128,
6/26/2015 10:00:00 PM,     253.000,                        14.411,                        23.181,                        10.142,
6/26/2015 11:00:00 PM,     254.000,                        14.416,                        22.985,                        10.145,
6/27/2015 12:00:00 AM,     255.000,                        14.403,                        22.690,                        10.137,
6/27/2015 1:00:00 AM ,     256.000,                        14.412,                        22.394,                        10.143,
6/27/2015 2:00:00 AM ,     257.000,                        14.391,                        22.049,                        10.128,
6/27/2015 3:00:00 AM ,     258.000,                        14.396,                        21.653,                        10.132,
6/27/2015 4:00:00 AM ,     259.000,                        14.400,                        21.307,                        10.135,
6/27/2015 5:00:00 AM ,     260.000,                        14.405,                        20.910,                        10.138,
6/27/2015 6:00:00 AM ,     261.000,                        14.430,                        20.562,                        10.156,
6/27/2015 7:00:00 AM ,     262.000,                        14.427,                        20.264,                        10.153,
6/27/2015 8:00:00 AM ,     263.000,                        14.435,                        20.015,                        10.159,
6/27/2015 9:00:00 AM ,     264.000,                        14.419,                        20.065,                        10.147,
6/27/2015 10:00:00 AM,     265.000,                        14.431,                        20.364,                        10.156,
6/27/2015 11:00:00 AM,     266.000,                        14.451,                        20.811,                        10.170,
6/27/2015 12:00:00 PM,     267.000,                        14.438,                        21.455,                        10.161,
6/27/2015 1:00:00 PM ,     268.000,                        14.446,                        22.147,                        10.166,
6/27/2015 2:00:00 PM ,     269.000,                        14.457,                        22.936,                        10.175,
6/27/2015 3:00:00 PM ,     270.000,                        14.532,                        24.064,                        10.227,
6/27/2015 4:00:00 PM ,     271.000,                        14.468,                        26.548,                        10.182,
6/27/2015 5:00:00 PM ,     272.000,                        14.459,                        28.623,                        10.176,
6/27/2015 6:00:00 PM ,     273.000,                        14.475,                        29.247,                        10.187,
6/27/2015 7:00:00 PM ,     274.000,                        14.487,                        29.342,                        10.196,
6/27/2015 8:00:00 PM ,     275.000,                        14.504,                        29.103,                        10.208,
6/27/2015 9:00:00 PM ,     276.000,                        14.504,                        28.719,                        10.208,
6/27/2015 10:00:00 PM,     277.000,                        14.513,                        27.998,                        10.214,
6/27/2015 11:00:00 PM,     278.000,                        14.488,                        27.177,                        10.197,
6/28/2015 12:00:00 AM,     279.000,                        14.497,                        26.306,                        10.203,
6/28/2015 1:00:00 AM ,     280.000,                        14.498,                        25.383,                        10.203,
6/28/2015 2:00:00 AM ,     281.000,                        14.594,                        24.358,                        10.271,
6/28/2015 3:00:00 AM ,     282.000,                        14.619,                        24.602,                        10.288,
6/28/2015 4:00:00 AM ,     283.000,                        14.618,                        25.188,                        10.288,
6/28/2015 5:00:00 AM ,     284.000,                        14.598,                        25.334,                        10.273,
6/28/2015 6:00:00 AM ,     285.000,                        14.618,                        25.480,                        10.288,
6/28/2015 7:00:00 AM ,     286.000,                        14.618,                        25.334,                        10.288,
6/28/2015 8:00:00 AM ,     287.000,                        14.635,                        24.993,                        10.300,
6/28/2015 9:00:00 AM ,     288.000,                        14.619,                        24.993,                        10.288,
6/28/2015 10:00:00 AM,     289.000,                        14.615,                        24.700,                        10.285,
6/28/2015 11:00:00 AM,     290.000,                        14.644,                        24.602,                        10.306,
6/28/2015 12:00:00 PM,     291.000,                        14.623,                        24.553,                        10.291,
6/28/2015 1:00:00 PM ,     292.000,                        14.590,                        24.505,                        10.268,
6/28/2015 2:00:00 PM ,     293.000,                        14.418,                        25.334,                        10.147,
6/28/2015 3:00:00 PM ,     294.000,                        14.522,                        27.274,                        10.220,
6/28/2015 4:00:00 PM ,     295.000,                        14.500,                        28.238,                        10.205,
6/28/2015 5:00:00 PM ,     296.000,                        14.525,                        28.719,                        10.222,
6/28/2015 6:00:00 PM ,     297.000,                        14.458,                        29.007,                        10.175,
6/28/2015 7:00:00 PM ,     298.000,                        14.446,                        29.390,                        10.167,
6/28/2015 8:00:00 PM ,     299.000,                        14.529,                        29.964,                        10.225,
6/28/2015 9:00:00 PM ,     300.000,                        14.529,                        29.964,                        10.225,
6/28/2015 10:00:00 PM,     301.000,                        14.554,                        29.390,                        10.243,
6/28/2015 11:00:00 PM,     302.000,                        14.525,                        28.575,                        10.223,
6/29/2015 12:00:00 AM,     303.000,                        14.517,                        27.564,                        10.217,
6/29/2015 1:00:00 AM ,     304.000,                        14.530,                        26.694,                        10.226,
6/29/2015 2:00:00 AM ,     305.000,                        14.514,                        25.772,                        10.215,
6/29/2015 3:00:00 AM ,     306.000,                        14.519,                        25.042,                        10.218,
6/29/2015 4:00:00 AM ,     307.000,                        14.486,                        24.162,                        10.195,
6/29/2015 5:00:00 AM ,     308.000,                        14.478,                        23.476,                        10.189,
6/29/2015 6:00:00 AM ,     309.000,                        14.512,                        22.739,                        10.213,
6/29/2015 7:00:00 AM ,     310.000,                        14.500,                        22.147,                        10.204,
6/29/2015 8:00:00 AM ,     311.000,                        14.492,                        21.802,                        10.199,
6/29/2015 9:00:00 AM ,     312.000,                        14.488,                        21.604,                        10.196,
6/29/2015 10:00:00 AM,     313.000,                        14.463,                        21.752,                        10.178,
6/29/2015 11:00:00 AM,     314.000,                        14.466,                        22.197,                        10.181,
6/29/2015 12:00:00 PM,     315.000,                        14.487,                        22.837,                        10.195,
6/29/2015 1:00:00 PM ,     316.000,                        14.474,                        23.623,                        10.186,
6/29/2015 2:00:00 PM ,     317.000,                        14.473,                        24.505,                        10.186,
6/29/2015 3:00:00 PM ,     318.000,                        14.468,                        25.626,                        10.182,
