Report Date:,10/7/2015 2:18:11 PM
Application:,WinSitu.exe
Application Version:,5.6.22.4


Log File Properties
File Name,SB-2_20m_monitoring_2015-10-07_14-17-34-734.wsl
Create Date,10/7/2015 2:17:31 PM

Device Properties
Device,Rugged TROLL 100
Site,ILJOOK
Device Name, 
Serial Number,361567
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
6/20/2015 12:00:00 AM,      87.000,                        14.515,                        25.796,                        10.216,
6/20/2015 1:00:00 AM ,      88.000,                        14.514,                        26.088,                        10.215,
6/20/2015 2:00:00 AM ,      89.000,                        14.491,                        26.331,                        10.198,
6/20/2015 3:00:00 AM ,      90.000,                        14.501,                        26.476,                        10.205,
6/20/2015 4:00:00 AM ,      91.000,                        14.524,                        26.622,                        10.221,
6/20/2015 5:00:00 AM ,      92.000,                        14.516,                        26.670,                        10.216,
6/20/2015 6:00:00 AM ,      93.000,                        14.547,                        26.816,                        10.238,
6/20/2015 7:00:00 AM ,      94.000,                        14.522,                        26.912,                        10.220,
6/20/2015 8:00:00 AM ,      95.000,                        14.527,                        26.961,                        10.224,
6/20/2015 9:00:00 AM ,      96.000,                        14.536,                        27.009,                        10.230,
6/20/2015 10:00:00 AM,      97.000,                        14.503,                        27.106,                        10.207,
6/20/2015 11:00:00 AM,      98.000,                        14.529,                        27.154,                        10.225,
6/20/2015 12:00:00 PM,      99.000,                        14.525,                        27.154,                        10.222,
6/20/2015 1:00:00 PM ,     100.000,                        14.547,                        27.251,                        10.238,
6/20/2015 2:00:00 PM ,     101.000,                        14.531,                        27.348,                        10.226,
6/20/2015 3:00:00 PM ,     102.000,                        14.540,                        27.396,                        10.233,
6/20/2015 4:00:00 PM ,     103.000,                        14.531,                        27.396,                        10.227,
6/20/2015 5:00:00 PM ,     104.000,                        14.502,                        27.396,                        10.206,
6/20/2015 6:00:00 PM ,     105.000,                        14.506,                        27.396,                        10.209,
6/20/2015 7:00:00 PM ,     106.000,                        14.531,                        27.396,                        10.227,
6/20/2015 8:00:00 PM ,     107.000,                        14.514,                        27.396,                        10.215,
6/20/2015 9:00:00 PM ,     108.000,                        14.539,                        27.348,                        10.232,
6/20/2015 10:00:00 PM,     109.000,                        14.530,                        27.299,                        10.226,
6/20/2015 11:00:00 PM,     110.000,                        14.517,                        27.251,                        10.217,
6/21/2015 12:00:00 AM,     111.000,                        14.517,                        27.251,                        10.217,
6/21/2015 1:00:00 AM ,     112.000,                        14.542,                        27.154,                        10.234,
6/21/2015 2:00:00 AM ,     113.000,                        14.520,                        27.154,                        10.219,
6/21/2015 3:00:00 AM ,     114.000,                        14.540,                        27.009,                        10.233,
6/21/2015 4:00:00 AM ,     115.000,                        14.523,                        26.961,                        10.221,
6/21/2015 5:00:00 AM ,     116.000,                        14.535,                        26.912,                        10.229,
6/21/2015 6:00:00 AM ,     117.000,                        14.542,                        26.816,                        10.235,
6/21/2015 7:00:00 AM ,     118.000,                        14.542,                        26.767,                        10.234,
6/21/2015 8:00:00 AM ,     119.000,                        14.575,                        26.719,                        10.258,
6/21/2015 9:00:00 AM ,     120.000,                        14.567,                        26.719,                        10.252,
6/21/2015 10:00:00 AM,     121.000,                        14.545,                        26.670,                        10.236,
6/21/2015 11:00:00 AM,     122.000,                        14.541,                        26.719,                        10.234,
6/21/2015 12:00:00 PM,     123.000,                        14.538,                        26.767,                        10.231,
6/21/2015 1:00:00 PM ,     124.000,                        14.534,                        26.864,                        10.229,
6/21/2015 2:00:00 PM ,     125.000,                        14.523,                        26.961,                        10.221,
6/21/2015 3:00:00 PM ,     126.000,                        14.532,                        27.009,                        10.227,
6/21/2015 4:00:00 PM ,     127.000,                        14.520,                        27.154,                        10.219,
6/21/2015 5:00:00 PM ,     128.000,                        14.497,                        27.348,                        10.203,
6/21/2015 6:00:00 PM ,     129.000,                        14.520,                        27.541,                        10.219,
6/21/2015 7:00:00 PM ,     130.000,                        14.505,                        27.686,                        10.208,
6/21/2015 8:00:00 PM ,     131.000,                        14.518,                        27.782,                        10.218,
6/21/2015 9:00:00 PM ,     132.000,                        14.527,                        27.782,                        10.223,
6/21/2015 10:00:00 PM,     133.000,                        14.539,                        27.782,                        10.232,
6/21/2015 11:00:00 PM,     134.000,                        14.531,                        27.782,                        10.226,
6/22/2015 12:00:00 AM,     135.000,                        14.544,                        27.782,                        10.235,
6/22/2015 1:00:00 AM ,     136.000,                        14.548,                        27.782,                        10.238,
6/22/2015 2:00:00 AM ,     137.000,                        14.548,                        27.782,                        10.238,
6/22/2015 3:00:00 AM ,     138.000,                        14.539,                        27.734,                        10.232,
6/22/2015 4:00:00 AM ,     139.000,                        14.572,                        27.686,                        10.256,
6/22/2015 5:00:00 AM ,     140.000,                        14.547,                        27.686,                        10.238,
6/22/2015 6:00:00 AM ,     141.000,                        14.576,                        27.637,                        10.258,
6/22/2015 7:00:00 AM ,     142.000,                        14.563,                        27.589,                        10.249,
6/22/2015 8:00:00 AM ,     143.000,                        14.567,                        27.541,                        10.252,
6/22/2015 9:00:00 AM ,     144.000,                        14.553,                        27.444,                        10.242,
6/22/2015 10:00:00 AM,     145.000,                        14.552,                        26.912,                        10.241,
6/22/2015 11:00:00 AM,     146.000,                        14.527,                        26.137,                        10.224,
6/22/2015 12:00:00 PM,     147.000,                        14.521,                        25.505,                        10.220,
6/22/2015 1:00:00 PM ,     148.000,                        14.499,                        24.968,                        10.204,
6/22/2015 2:00:00 PM ,     149.000,                        14.512,                        24.529,                        10.213,
6/22/2015 3:00:00 PM ,     150.000,                        14.488,                        24.235,                        10.196,
6/22/2015 4:00:00 PM ,     151.000,                        14.502,                        23.991,                        10.206,
6/22/2015 5:00:00 PM ,     152.000,                        14.505,                        23.795,                        10.208,
6/22/2015 6:00:00 PM ,     153.000,                        14.483,                        23.696,                        10.192,
6/22/2015 7:00:00 PM ,     154.000,                        14.520,                        23.647,                        10.219,
6/22/2015 8:00:00 PM ,     155.000,                        14.522,                        23.451,                        10.221,
6/22/2015 9:00:00 PM ,     156.000,                        14.524,                        23.156,                        10.222,
6/22/2015 10:00:00 PM,     157.000,                        14.531,                        22.960,                        10.226,
6/22/2015 11:00:00 PM,     158.000,                        14.555,                        23.304,                        10.243,
6/23/2015 12:00:00 AM,     159.000,                        14.543,                        23.844,                        10.235,
6/23/2015 1:00:00 AM ,     160.000,                        14.540,                        24.382,                        10.233,
6/23/2015 2:00:00 AM ,     161.000,                        14.536,                        24.822,                        10.230,
6/23/2015 3:00:00 AM ,     162.000,                        14.552,                        25.212,                        10.241,
6/23/2015 4:00:00 AM ,     163.000,                        14.551,                        25.505,                        10.240,
6/23/2015 5:00:00 AM ,     164.000,                        14.566,                        25.748,                        10.251,
6/23/2015 6:00:00 AM ,     165.000,                        14.564,                        25.991,                        10.250,
6/23/2015 7:00:00 AM ,     166.000,                        14.569,                        26.137,                        10.254,
6/23/2015 8:00:00 AM ,     167.000,                        14.554,                        26.282,                        10.243,
6/23/2015 9:00:00 AM ,     168.000,                        14.568,                        26.428,                        10.253,
6/23/2015 10:00:00 AM,     169.000,                        14.550,                        26.331,                        10.240,
6/23/2015 11:00:00 AM,     170.000,                        14.560,                        26.040,                        10.247,
6/23/2015 12:00:00 PM,     171.000,                        14.556,                        25.602,                        10.244,
6/23/2015 1:00:00 PM ,     172.000,                        14.535,                        25.164,                        10.229,
6/23/2015 2:00:00 PM ,     173.000,                        14.512,                        24.968,                        10.213,
6/23/2015 3:00:00 PM ,     174.000,                        14.507,                        24.968,                        10.210,
6/23/2015 4:00:00 PM ,     175.000,                        14.498,                        24.920,                        10.204,
6/23/2015 5:00:00 PM ,     176.000,                        14.512,                        24.968,                        10.213,
6/23/2015 6:00:00 PM ,     177.000,                        14.520,                        24.968,                        10.219,
6/23/2015 7:00:00 PM ,     178.000,                        14.507,                        24.920,                        10.210,
6/23/2015 8:00:00 PM ,     179.000,                        14.426,                        25.310,                        10.153,
6/23/2015 9:00:00 PM ,     180.000,                        14.561,                        26.088,                        10.247,
6/23/2015 10:00:00 PM,     181.000,                        14.550,                        26.719,                        10.240,
6/23/2015 11:00:00 PM,     182.000,                        14.573,                        26.961,                        10.256,
6/24/2015 12:00:00 AM,     183.000,                        14.582,                        26.961,                        10.262,
6/24/2015 1:00:00 AM ,     184.000,                        14.559,                        26.816,                        10.246,
6/24/2015 2:00:00 AM ,     185.000,                        14.557,                        26.573,                        10.245,
6/24/2015 3:00:00 AM ,     186.000,                        14.559,                        26.331,                        10.246,
6/24/2015 4:00:00 AM ,     187.000,                        14.553,                        26.137,                        10.242,
6/24/2015 5:00:00 AM ,     188.000,                        14.541,                        25.845,                        10.234,
6/24/2015 6:00:00 AM ,     189.000,                        14.564,                        25.602,                        10.250,
6/24/2015 7:00:00 AM ,     190.000,                        14.545,                        25.358,                        10.236,
6/24/2015 8:00:00 AM ,     191.000,                        14.560,                        25.164,                        10.247,
6/24/2015 9:00:00 AM ,     192.000,                        14.495,                        25.407,                        10.201,
6/24/2015 10:00:00 AM,     193.000,                        14.491,                        26.331,                        10.198,
6/24/2015 11:00:00 AM,     194.000,                        14.457,                        27.589,                        10.175,
6/24/2015 12:00:00 PM,     195.000,                        14.489,                        29.465,                        10.197,
6/24/2015 1:00:00 PM ,     196.000,                        14.487,                        31.327,                        10.196,
6/24/2015 2:00:00 PM ,     197.000,                        14.458,                        32.987,                        10.175,
6/24/2015 3:00:00 PM ,     198.000,                        14.417,                        34.308,                        10.146,
6/24/2015 4:00:00 PM ,     199.000,                        14.431,                        35.247,                        10.156,
6/24/2015 5:00:00 PM ,     200.000,                        14.461,                        35.997,                        10.177,
6/24/2015 6:00:00 PM ,     201.000,                        14.349,                        35.060,                        10.098,
6/24/2015 7:00:00 PM ,     202.000,                        14.532,                        33.978,                        10.227,
6/24/2015 8:00:00 PM ,     203.000,                        14.530,                        33.034,                        10.226,
6/24/2015 9:00:00 PM ,     204.000,                        14.493,                        31.945,                        10.200,
6/24/2015 10:00:00 PM,     205.000,                        14.473,                        30.803,                        10.186,
6/24/2015 11:00:00 PM,     206.000,                        14.474,                        30.039,                        10.186,
6/25/2015 12:00:00 AM,     207.000,                        14.456,                        29.561,                        10.174,
6/25/2015 1:00:00 AM ,     208.000,                        14.469,                        29.177,                        10.183,
6/25/2015 2:00:00 AM ,     209.000,                        14.453,                        28.841,                        10.171,
6/25/2015 3:00:00 AM ,     210.000,                        14.446,                        28.601,                        10.167,
6/25/2015 4:00:00 AM ,     211.000,                        14.436,                        28.457,                        10.160,
6/25/2015 5:00:00 AM ,     212.000,                        14.418,                        28.360,                        10.147,
6/25/2015 6:00:00 AM ,     213.000,                        14.443,                        28.264,                        10.164,
6/25/2015 7:00:00 AM ,     214.000,                        14.438,                        28.216,                        10.161,
6/25/2015 8:00:00 AM ,     215.000,                        14.480,                        28.216,                        10.191,
6/25/2015 9:00:00 AM ,     216.000,                        14.359,                        27.541,                        10.106,
6/25/2015 10:00:00 AM,     217.000,                        14.423,                        27.541,                        10.150,
6/25/2015 11:00:00 AM,     218.000,                        14.422,                        28.264,                        10.150,
6/25/2015 12:00:00 PM,     219.000,                        14.428,                        29.273,                        10.154,
6/25/2015 1:00:00 PM ,     220.000,                        14.407,                        29.752,                        10.139,
6/25/2015 2:00:00 PM ,     221.000,                        14.391,                        30.230,                        10.128,
6/25/2015 3:00:00 PM ,     222.000,                        14.373,                        30.183,                        10.116,
6/25/2015 4:00:00 PM ,     223.000,                        14.381,                        30.087,                        10.121,
6/25/2015 5:00:00 PM ,     224.000,                        14.371,                        29.896,                        10.114,
6/25/2015 6:00:00 PM ,     225.000,                        14.333,                        29.561,                        10.087,
6/25/2015 7:00:00 PM ,     226.000,                        14.343,                        29.225,                        10.094,
6/25/2015 8:00:00 PM ,     227.000,                        14.234,                        29.321,                        10.017,
6/25/2015 9:00:00 PM ,     228.000,                        14.327,                        28.985,                        10.083,
6/25/2015 10:00:00 PM,     229.000,                        14.319,                        28.120,                        10.077,
6/25/2015 11:00:00 PM,     230.000,                        14.297,                        27.251,                        10.062,
6/26/2015 12:00:00 AM,     231.000,                        14.284,                        26.379,                        10.053,
6/26/2015 1:00:00 AM ,     232.000,                        14.264,                        25.602,                        10.039,
6/26/2015 2:00:00 AM ,     233.000,                        14.258,                        24.920,                        10.034,
6/26/2015 3:00:00 AM ,     234.000,                        14.230,                        24.235,                        10.015,
6/26/2015 4:00:00 AM ,     235.000,                        14.228,                        23.549,                        10.013,
6/26/2015 5:00:00 AM ,     236.000,                        14.213,                        22.910,                        10.003,
6/26/2015 6:00:00 AM ,     237.000,                        14.208,                        22.368,                         9.999,
6/26/2015 7:00:00 AM ,     238.000,                        14.212,                        21.825,                        10.002,
6/26/2015 8:00:00 AM ,     239.000,                        14.195,                        21.330,                         9.990,
6/26/2015 9:00:00 AM ,     240.000,                        14.216,                        20.933,                        10.005,
6/26/2015 10:00:00 AM,     241.000,                        14.201,                        20.685,                         9.995,
6/26/2015 11:00:00 AM,     242.000,                        14.225,                        20.486,                        10.011,
6/26/2015 12:00:00 PM,     243.000,                        14.204,                        20.486,                         9.996,
6/26/2015 1:00:00 PM ,     244.000,                        14.213,                        20.536,                        10.003,
6/26/2015 2:00:00 PM ,     245.000,                        14.245,                        20.834,                        10.025,
6/26/2015 3:00:00 PM ,     246.000,                        14.245,                        21.280,                        10.025,
6/26/2015 4:00:00 PM ,     247.000,                        14.228,                        21.776,                        10.013,
6/26/2015 5:00:00 PM ,     248.000,                        14.246,                        22.368,                        10.026,
6/26/2015 6:00:00 PM ,     249.000,                        14.272,                        22.910,                        10.045,
6/26/2015 7:00:00 PM ,     250.000,                        14.262,                        23.205,                        10.038,
6/26/2015 8:00:00 PM ,     251.000,                        14.277,                        23.402,                        10.048,
6/26/2015 9:00:00 PM ,     252.000,                        14.293,                        23.353,                        10.059,
6/26/2015 10:00:00 PM,     253.000,                        14.309,                        23.205,                        10.070,
6/26/2015 11:00:00 PM,     254.000,                        14.320,                        23.009,                        10.078,
6/27/2015 12:00:00 AM,     255.000,                        14.326,                        22.763,                        10.082,
6/27/2015 1:00:00 AM ,     256.000,                        14.344,                        22.467,                        10.095,
6/27/2015 2:00:00 AM ,     257.000,                        14.328,                        22.122,                        10.084,
6/27/2015 3:00:00 AM ,     258.000,                        14.338,                        21.726,                        10.090,
6/27/2015 4:00:00 AM ,     259.000,                        14.317,                        21.330,                        10.076,
6/27/2015 5:00:00 AM ,     260.000,                        14.357,                        21.033,                        10.104,
6/27/2015 6:00:00 AM ,     261.000,                        14.332,                        20.685,                        10.087,
6/27/2015 7:00:00 AM ,     262.000,                        14.388,                        20.287,                        10.126,
6/27/2015 8:00:00 AM ,     263.000,                        14.349,                        20.138,                        10.098,
6/27/2015 9:00:00 AM ,     264.000,                        14.386,                        20.088,                        10.125,
6/27/2015 10:00:00 AM,     265.000,                        14.362,                        20.237,                        10.108,
6/27/2015 11:00:00 AM,     266.000,                        14.373,                        20.933,                        10.115,
6/27/2015 12:00:00 PM,     267.000,                        14.378,                        21.479,                        10.119,
6/27/2015 1:00:00 PM ,     268.000,                        14.380,                        22.171,                        10.120,
6/27/2015 2:00:00 PM ,     269.000,                        14.378,                        22.960,                        10.119,
6/27/2015 3:00:00 PM ,     270.000,                        14.460,                        23.991,                        10.177,
6/27/2015 4:00:00 PM ,     271.000,                        14.371,                        26.185,                        10.114,
6/27/2015 5:00:00 PM ,     272.000,                        14.376,                        27.927,                        10.117,
6/27/2015 6:00:00 PM ,     273.000,                        14.383,                        28.601,                        10.122,
6/27/2015 7:00:00 PM ,     274.000,                        14.397,                        28.793,                        10.132,
6/27/2015 8:00:00 PM ,     275.000,                        14.402,                        28.793,                        10.135,
6/27/2015 9:00:00 PM ,     276.000,                        14.432,                        28.457,                        10.157,
6/27/2015 10:00:00 PM,     277.000,                        14.417,                        27.830,                        10.146,
6/27/2015 11:00:00 PM,     278.000,                        14.435,                        27.058,                        10.159,
6/28/2015 12:00:00 AM,     279.000,                        14.431,                        26.234,                        10.156,
6/28/2015 1:00:00 AM ,     280.000,                        14.422,                        25.358,                        10.150,
6/28/2015 2:00:00 AM ,     281.000,                        14.516,                        24.529,                        10.216,
6/28/2015 3:00:00 AM ,     282.000,                        14.541,                        24.529,                        10.234,
6/28/2015 4:00:00 AM ,     283.000,                        14.549,                        24.920,                        10.239,
6/28/2015 5:00:00 AM ,     284.000,                        14.568,                        25.115,                        10.253,
6/28/2015 6:00:00 AM ,     285.000,                        14.560,                        25.212,                        10.247,
6/28/2015 7:00:00 AM ,     286.000,                        14.551,                        25.115,                        10.241,
6/28/2015 8:00:00 AM ,     287.000,                        14.550,                        25.017,                        10.240,
6/28/2015 9:00:00 AM ,     288.000,                        14.557,                        24.871,                        10.245,
6/28/2015 10:00:00 AM,     289.000,                        14.552,                        24.773,                        10.241,
6/28/2015 11:00:00 AM,     290.000,                        14.546,                        24.627,                        10.237,
6/28/2015 12:00:00 PM,     291.000,                        14.558,                        24.529,                        10.246,
6/28/2015 1:00:00 PM ,     292.000,                        14.524,                        24.480,                        10.221,
6/28/2015 2:00:00 PM ,     293.000,                        14.346,                        25.310,                        10.096,
6/28/2015 3:00:00 PM ,     294.000,                        14.425,                        26.961,                        10.152,
6/28/2015 4:00:00 PM ,     295.000,                        14.422,                        27.879,                        10.150,
6/28/2015 5:00:00 PM ,     296.000,                        14.458,                        28.505,                        10.175,
6/28/2015 6:00:00 PM ,     297.000,                        14.377,                        28.841,                        10.118,
6/28/2015 7:00:00 PM ,     298.000,                        14.384,                        29.177,                        10.123,
6/28/2015 8:00:00 PM ,     299.000,                        14.452,                        29.609,                        10.171,
6/28/2015 9:00:00 PM ,     300.000,                        14.464,                        29.513,                        10.179,
6/28/2015 10:00:00 PM,     301.000,                        14.458,                        28.937,                        10.175,
6/28/2015 11:00:00 PM,     302.000,                        14.450,                        28.120,                        10.169,
6/29/2015 12:00:00 AM,     303.000,                        14.445,                        27.251,                        10.166,
6/29/2015 1:00:00 AM ,     304.000,                        14.441,                        26.379,                        10.163,
6/29/2015 2:00:00 AM ,     305.000,                        14.458,                        25.505,                        10.175,
6/29/2015 3:00:00 AM ,     306.000,                        14.446,                        24.773,                        10.167,
6/29/2015 4:00:00 AM ,     307.000,                        14.439,                        24.040,                        10.162,
6/29/2015 5:00:00 AM ,     308.000,                        14.415,                        23.304,                        10.145,
6/29/2015 6:00:00 AM ,     309.000,                        14.431,                        22.664,                        10.156,
6/29/2015 7:00:00 AM ,     310.000,                        14.409,                        22.122,                        10.140,
6/29/2015 8:00:00 AM ,     311.000,                        14.422,                        21.726,                        10.150,
6/29/2015 9:00:00 AM ,     312.000,                        14.392,                        21.627,                        10.128,
6/29/2015 10:00:00 AM,     313.000,                        14.406,                        21.825,                        10.139,
6/29/2015 11:00:00 AM,     314.000,                        14.402,                        22.270,                        10.135,
6/29/2015 12:00:00 PM,     315.000,                        14.395,                        22.910,                        10.131,
6/29/2015 1:00:00 PM ,     316.000,                        14.398,                        23.696,                        10.133,
6/29/2015 2:00:00 PM ,     317.000,                        14.394,                        24.578,                        10.130,
6/29/2015 3:00:00 PM ,     318.000,                        14.375,                        25.651,                        10.116,
