Report Date:,10/7/2015 3:37:26 PM
Application:,WinSitu.exe
Application Version:,5.6.22.4


Log File Properties
File Name,SB-1_20m_monitoring_2015-10-07_15-37-15-701.wsl
Create Date,10/7/2015 3:37:13 PM

Device Properties
Device,Rugged TROLL 100
Site,ILJOOK
Device Name, 
Serial Number,361481
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
Used Memory,6
Used Battery,10

Log Configuration
,Log Name,SB-1_20m_monitoring
,Computer Name,SAN
,Application,WinSitu.exe
,Application Version,5.6.25.0
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Disabled
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 01 mins: 00 secs: 00



Level Reference Settings At Log Creation
,        Level Measurement Mode,Depth
,              Specific Gravity,0.999


Other Log Settings
,Depth of Probe:,10.1536 (m)
,Head Pressure:,14.4274 (PSI)
,Temperature:,25.4391 (C)



Log Notes:
Date and Time,Note
10/7/2015 3:36:32 PM ,Manual Stop Command


Log Data:
Record Count,2719

Sensors,1

 ,1,361481,Pressure/Temp  PSIA (90m/250ft)



,,Sensor: Pres(A) 250ft         ,Sensor: Pres(A) 250ft         ,Sensor: Pres(A) 250ft         ,
,Elapsed Time,SN#: 361481                   ,SN#: 361481                   ,SN#: 361481                   ,
Date and Time,Hours       ,Pressure (PSI)                ,Temperature (C)               ,Depth (m)                     ,
6/16/2015 9:00:00 AM ,       0.000,                        14.442,                        27.388,                        10.164,
6/16/2015 10:00:00 AM,       1.000,                        14.447,                        27.194,                        10.168,
6/16/2015 11:00:00 AM,       2.000,                        14.430,                        26.853,                        10.155,
6/16/2015 12:00:00 PM,       3.000,                        14.440,                        26.513,                        10.162,
6/16/2015 1:00:00 PM ,       4.000,                        14.430,                        26.269,                        10.155,
6/16/2015 2:00:00 PM ,       5.000,                        14.423,                        26.123,                        10.151,
6/16/2015 3:00:00 PM ,       6.000,                        14.401,                        25.977,                        10.135,
6/16/2015 4:00:00 PM ,       7.000,                        14.403,                        25.635,                        10.136,
6/16/2015 5:00:00 PM ,       8.000,                        14.409,                        25.243,                        10.141,
6/16/2015 6:00:00 PM ,       9.000,                        14.404,                        24.900,                        10.137,
6/16/2015 7:00:00 PM ,      10.000,                        14.421,                        24.606,                        10.149,
6/16/2015 8:00:00 PM ,      11.000,                        14.408,                        24.213,                        10.140,
6/16/2015 9:00:00 PM ,      12.000,                        14.420,                        24.164,                        10.148,
6/16/2015 10:00:00 PM,      13.000,                        14.425,                        24.655,                        10.152,
6/16/2015 11:00:00 PM,      14.000,                        14.436,                        25.243,                        10.160,
6/17/2015 12:00:00 AM,      15.000,                        14.433,                        25.781,                        10.158,
6/17/2015 1:00:00 AM ,      16.000,                        14.430,                        26.220,                        10.156,
6/17/2015 2:00:00 AM ,      17.000,                        14.435,                        26.610,                        10.159,
6/17/2015 3:00:00 AM ,      18.000,                        14.461,                        26.853,                        10.177,
6/17/2015 4:00:00 AM ,      19.000,                        14.425,                        27.096,                        10.152,
6/17/2015 5:00:00 AM ,      20.000,                        14.424,                        27.242,                        10.151,
6/17/2015 6:00:00 AM ,      21.000,                        14.439,                        27.339,                        10.162,
6/17/2015 7:00:00 AM ,      22.000,                        14.426,                        27.436,                        10.153,
6/17/2015 8:00:00 AM ,      23.000,                        14.430,                        27.533,                        10.155,
6/17/2015 9:00:00 AM ,      24.000,                        14.445,                        27.582,                        10.166,
6/17/2015 10:00:00 AM,      25.000,                        14.448,                        27.048,                        10.168,
6/17/2015 11:00:00 AM,      26.000,                        14.430,                        26.220,                        10.156,
6/17/2015 12:00:00 PM,      27.000,                        14.431,                        25.488,                        10.156,
6/17/2015 1:00:00 PM ,      28.000,                        14.399,                        25.047,                        10.133,
6/17/2015 2:00:00 PM ,      29.000,                        14.417,                        24.704,                        10.146,
6/17/2015 3:00:00 PM ,      30.000,                        14.391,                        24.459,                        10.128,
6/17/2015 4:00:00 PM ,      31.000,                        14.408,                        24.262,                        10.140,
6/17/2015 5:00:00 PM ,      32.000,                        14.393,                        24.066,                        10.130,
6/17/2015 6:00:00 PM ,      33.000,                        14.390,                        24.016,                        10.127,
6/17/2015 7:00:00 PM ,      34.000,                        14.391,                        23.869,                        10.128,
6/17/2015 8:00:00 PM ,      35.000,                        14.408,                        23.672,                        10.140,
6/17/2015 9:00:00 PM ,      36.000,                        14.421,                        23.376,                        10.149,
6/17/2015 10:00:00 PM,      37.000,                        14.427,                        23.080,                        10.154,
6/17/2015 11:00:00 PM,      38.000,                        14.439,                        23.080,                        10.162,
6/18/2015 12:00:00 AM,      39.000,                        14.428,                        23.622,                        10.154,
6/18/2015 1:00:00 AM ,      40.000,                        14.423,                        24.311,                        10.151,
6/18/2015 2:00:00 AM ,      41.000,                        14.447,                        24.802,                        10.167,
6/18/2015 3:00:00 AM ,      42.000,                        14.421,                        25.243,                        10.149,
6/18/2015 4:00:00 AM ,      43.000,                        14.450,                        25.586,                        10.169,
6/18/2015 5:00:00 AM ,      44.000,                        14.449,                        25.781,                        10.169,
6/18/2015 6:00:00 AM ,      45.000,                        14.435,                        26.025,                        10.159,
6/18/2015 7:00:00 AM ,      46.000,                        14.458,                        26.172,                        10.175,
6/18/2015 8:00:00 AM ,      47.000,                        14.469,                        26.269,                        10.183,
6/18/2015 9:00:00 AM ,      48.000,                        14.461,                        26.318,                        10.177,
6/18/2015 10:00:00 AM,      49.000,                        14.469,                        26.220,                        10.183,
6/18/2015 11:00:00 AM,      50.000,                        14.458,                        26.172,                        10.175,
6/18/2015 12:00:00 PM,      51.000,                        14.462,                        26.172,                        10.178,
6/18/2015 1:00:00 PM ,      52.000,                        14.442,                        26.220,                        10.164,
6/18/2015 2:00:00 PM ,      53.000,                        14.414,                        25.732,                        10.144,
6/18/2015 3:00:00 PM ,      54.000,                        14.433,                        25.145,                        10.158,
6/18/2015 4:00:00 PM ,      55.000,                        14.408,                        24.753,                        10.140,
6/18/2015 5:00:00 PM ,      56.000,                        14.421,                        24.557,                        10.149,
6/18/2015 6:00:00 PM ,      57.000,                        14.418,                        24.410,                        10.147,
6/18/2015 7:00:00 PM ,      58.000,                        14.404,                        24.311,                        10.137,
6/18/2015 8:00:00 PM ,      59.000,                        14.448,                        24.655,                        10.168,
6/18/2015 9:00:00 PM ,      60.000,                        14.442,                        24.949,                        10.164,
6/18/2015 10:00:00 PM,      61.000,                        14.472,                        25.194,                        10.185,
6/18/2015 11:00:00 PM,      62.000,                        14.470,                        25.488,                        10.184,
6/19/2015 12:00:00 AM,      63.000,                        14.496,                        25.732,                        10.202,
6/19/2015 1:00:00 AM ,      64.000,                        14.482,                        25.977,                        10.192,
6/19/2015 2:00:00 AM ,      65.000,                        14.486,                        26.074,                        10.195,
6/19/2015 3:00:00 AM ,      66.000,                        14.474,                        26.123,                        10.186,
6/19/2015 4:00:00 AM ,      67.000,                        14.489,                        26.172,                        10.197,
6/19/2015 5:00:00 AM ,      68.000,                        14.489,                        26.172,                        10.197,
6/19/2015 6:00:00 AM ,      69.000,                        14.496,                        26.220,                        10.202,
6/19/2015 7:00:00 AM ,      70.000,                        14.489,                        26.220,                        10.197,
6/19/2015 8:00:00 AM ,      71.000,                        14.484,                        26.269,                        10.194,
6/19/2015 9:00:00 AM ,      72.000,                        14.492,                        26.269,                        10.199,
6/19/2015 10:00:00 AM,      73.000,                        14.508,                        25.635,                        10.210,
6/19/2015 11:00:00 AM,      74.000,                        14.482,                        24.802,                        10.192,
6/19/2015 12:00:00 PM,      75.000,                        14.495,                        24.016,                        10.201,
6/19/2015 1:00:00 PM ,      76.000,                        14.467,                        23.622,                        10.181,
6/19/2015 2:00:00 PM ,      77.000,                        14.456,                        23.475,                        10.174,
6/19/2015 3:00:00 PM ,      78.000,                        14.444,                        23.425,                        10.166,
6/19/2015 4:00:00 PM ,      79.000,                        14.471,                        23.475,                        10.185,
6/19/2015 5:00:00 PM ,      80.000,                        14.460,                        23.475,                        10.176,
6/19/2015 6:00:00 PM ,      81.000,                        14.443,                        23.622,                        10.165,
6/19/2015 7:00:00 PM ,      82.000,                        14.451,                        23.573,                        10.170,
6/19/2015 8:00:00 PM ,      83.000,                        14.448,                        24.016,                        10.168,
6/19/2015 9:00:00 PM ,      84.000,                        14.475,                        24.655,                        10.187,
6/19/2015 10:00:00 PM,      85.000,                        14.491,                        25.194,                        10.199,
6/19/2015 11:00:00 PM,      86.000,                        14.484,                        25.684,                        10.194,
6/20/2015 12:00:00 AM,      87.000,                        14.502,                        26.025,                        10.206,
6/20/2015 1:00:00 AM ,      88.000,                        14.484,                        26.269,                        10.194,
6/20/2015 2:00:00 AM ,      89.000,                        14.487,                        26.464,                        10.196,
6/20/2015 3:00:00 AM ,      90.000,                        14.482,                        26.659,                        10.192,
6/20/2015 4:00:00 AM ,      91.000,                        14.493,                        26.756,                        10.200,
6/20/2015 5:00:00 AM ,      92.000,                        14.508,                        26.853,                        10.210,
6/20/2015 6:00:00 AM ,      93.000,                        14.519,                        26.902,                        10.218,
6/20/2015 7:00:00 AM ,      94.000,                        14.499,                        26.999,                        10.204,
6/20/2015 8:00:00 AM ,      95.000,                        14.487,                        27.048,                        10.196,
6/20/2015 9:00:00 AM ,      96.000,                        14.498,                        27.145,                        10.204,
6/20/2015 10:00:00 AM,      97.000,                        14.514,                        27.194,                        10.214,
6/20/2015 11:00:00 AM,      98.000,                        14.513,                        27.242,                        10.214,
6/20/2015 12:00:00 PM,      99.000,                        14.513,                        27.291,                        10.214,
6/20/2015 1:00:00 PM ,     100.000,                        14.513,                        27.339,                        10.214,
6/20/2015 2:00:00 PM ,     101.000,                        14.516,                        27.388,                        10.216,
6/20/2015 3:00:00 PM ,     102.000,                        14.512,                        27.436,                        10.213,
6/20/2015 4:00:00 PM ,     103.000,                        14.493,                        27.436,                        10.199,
6/20/2015 5:00:00 PM ,     104.000,                        14.496,                        27.436,                        10.202,
6/20/2015 6:00:00 PM ,     105.000,                        14.489,                        27.436,                        10.197,
6/20/2015 7:00:00 PM ,     106.000,                        14.500,                        27.436,                        10.205,
6/20/2015 8:00:00 PM ,     107.000,                        14.489,                        27.388,                        10.197,
6/20/2015 9:00:00 PM ,     108.000,                        14.512,                        27.388,                        10.213,
6/20/2015 10:00:00 PM,     109.000,                        14.505,                        27.339,                        10.208,
6/20/2015 11:00:00 PM,     110.000,                        14.513,                        27.291,                        10.214,
6/21/2015 12:00:00 AM,     111.000,                        14.506,                        27.194,                        10.209,
6/21/2015 1:00:00 AM ,     112.000,                        14.522,                        27.145,                        10.220,
6/21/2015 2:00:00 AM ,     113.000,                        14.514,                        27.096,                        10.215,
6/21/2015 3:00:00 AM ,     114.000,                        14.507,                        27.048,                        10.209,
6/21/2015 4:00:00 AM ,     115.000,                        14.511,                        26.951,                        10.213,
6/21/2015 5:00:00 AM ,     116.000,                        14.515,                        26.902,                        10.216,
6/21/2015 6:00:00 AM ,     117.000,                        14.500,                        26.805,                        10.205,
6/21/2015 7:00:00 AM ,     118.000,                        14.532,                        26.756,                        10.227,
6/21/2015 8:00:00 AM ,     119.000,                        14.544,                        26.708,                        10.236,
6/21/2015 9:00:00 AM ,     120.000,                        14.540,                        26.708,                        10.233,
6/21/2015 10:00:00 AM,     121.000,                        14.517,                        26.708,                        10.216,
6/21/2015 11:00:00 AM,     122.000,                        14.520,                        26.756,                        10.219,
6/21/2015 12:00:00 PM,     123.000,                        14.508,                        26.805,                        10.211,
6/21/2015 1:00:00 PM ,     124.000,                        14.512,                        26.902,                        10.213,
6/21/2015 2:00:00 PM ,     125.000,                        14.495,                        26.999,                        10.201,
6/21/2015 3:00:00 PM ,     126.000,                        14.479,                        27.096,                        10.190,
6/21/2015 4:00:00 PM ,     127.000,                        14.494,                        27.242,                        10.200,
6/21/2015 5:00:00 PM ,     128.000,                        14.496,                        27.485,                        10.202,
6/21/2015 6:00:00 PM ,     129.000,                        14.475,                        27.679,                        10.187,
6/21/2015 7:00:00 PM ,     130.000,                        14.502,                        27.872,                        10.206,
6/21/2015 8:00:00 PM ,     131.000,                        14.509,                        27.969,                        10.211,
6/21/2015 9:00:00 PM ,     132.000,                        14.509,                        27.921,                        10.211,
6/21/2015 10:00:00 PM,     133.000,                        14.521,                        27.921,                        10.219,
6/21/2015 11:00:00 PM,     134.000,                        14.533,                        27.824,                        10.228,
6/22/2015 12:00:00 AM,     135.000,                        14.521,                        27.872,                        10.220,
6/22/2015 1:00:00 AM ,     136.000,                        14.521,                        27.824,                        10.220,
6/22/2015 2:00:00 AM ,     137.000,                        14.510,                        27.824,                        10.211,
6/22/2015 3:00:00 AM ,     138.000,                        14.522,                        27.776,                        10.220,
6/22/2015 4:00:00 AM ,     139.000,                        14.502,                        27.727,                        10.206,
6/22/2015 5:00:00 AM ,     140.000,                        14.538,                        27.727,                        10.231,
6/22/2015 6:00:00 AM ,     141.000,                        14.530,                        27.630,                        10.226,
6/22/2015 7:00:00 AM ,     142.000,                        14.526,                        27.630,                        10.223,
6/22/2015 8:00:00 AM ,     143.000,                        14.550,                        27.582,                        10.240,
6/22/2015 9:00:00 AM ,     144.000,                        14.516,                        27.485,                        10.216,
6/22/2015 10:00:00 AM,     145.000,                        14.516,                        26.805,                        10.216,
6/22/2015 11:00:00 AM,     146.000,                        14.526,                        25.928,                        10.223,
6/22/2015 12:00:00 PM,     147.000,                        14.503,                        25.243,                        10.207,
6/22/2015 1:00:00 PM ,     148.000,                        14.483,                        24.704,                        10.193,
6/22/2015 2:00:00 PM ,     149.000,                        14.470,                        24.311,                        10.183,
6/22/2015 3:00:00 PM ,     150.000,                        14.464,                        24.066,                        10.179,
6/22/2015 4:00:00 PM ,     151.000,                        14.461,                        23.869,                        10.177,
6/22/2015 5:00:00 PM ,     152.000,                        14.462,                        23.672,                        10.178,
6/22/2015 6:00:00 PM ,     153.000,                        14.471,                        23.524,                        10.184,
6/22/2015 7:00:00 PM ,     154.000,                        14.467,                        23.573,                        10.181,
6/22/2015 8:00:00 PM ,     155.000,                        14.499,                        23.376,                        10.204,
6/22/2015 9:00:00 PM ,     156.000,                        14.517,                        23.080,                        10.217,
6/22/2015 10:00:00 PM,     157.000,                        14.500,                        22.635,                        10.205,
6/22/2015 11:00:00 PM,     158.000,                        14.519,                        23.327,                        10.218,
6/23/2015 12:00:00 AM,     159.000,                        14.519,                        23.967,                        10.218,
6/23/2015 1:00:00 AM ,     160.000,                        14.503,                        24.606,                        10.207,
6/23/2015 2:00:00 AM ,     161.000,                        14.512,                        25.047,                        10.213,
6/23/2015 3:00:00 AM ,     162.000,                        14.517,                        25.439,                        10.217,
6/23/2015 4:00:00 AM ,     163.000,                        14.519,                        25.732,                        10.218,
6/23/2015 5:00:00 AM ,     164.000,                        14.545,                        25.977,                        10.236,
6/23/2015 6:00:00 AM ,     165.000,                        14.536,                        26.123,                        10.230,
6/23/2015 7:00:00 AM ,     166.000,                        14.547,                        26.269,                        10.238,
6/23/2015 8:00:00 AM ,     167.000,                        14.534,                        26.415,                        10.229,
6/23/2015 9:00:00 AM ,     168.000,                        14.529,                        26.561,                        10.225,
6/23/2015 10:00:00 AM,     169.000,                        14.534,                        26.415,                        10.229,
6/23/2015 11:00:00 AM,     170.000,                        14.529,                        26.025,                        10.225,
6/23/2015 12:00:00 PM,     171.000,                        14.512,                        25.537,                        10.213,
6/23/2015 1:00:00 PM ,     172.000,                        14.516,                        25.047,                        10.216,
6/23/2015 2:00:00 PM ,     173.000,                        14.497,                        24.900,                        10.203,
6/23/2015 3:00:00 PM ,     174.000,                        14.490,                        24.851,                        10.197,
6/23/2015 4:00:00 PM ,     175.000,                        14.493,                        24.900,                        10.200,
6/23/2015 5:00:00 PM ,     176.000,                        14.477,                        24.949,                        10.189,
6/23/2015 6:00:00 PM ,     177.000,                        14.512,                        24.998,                        10.213,
6/23/2015 7:00:00 PM ,     178.000,                        14.508,                        24.949,                        10.211,
6/23/2015 8:00:00 PM ,     179.000,                        14.412,                        25.390,                        10.143,
6/23/2015 9:00:00 PM ,     180.000,                        14.529,                        26.074,                        10.225,
6/23/2015 10:00:00 PM,     181.000,                        14.552,                        26.708,                        10.241,
6/23/2015 11:00:00 PM,     182.000,                        14.550,                        26.999,                        10.240,
6/24/2015 12:00:00 AM,     183.000,                        14.550,                        27.048,                        10.240,
6/24/2015 1:00:00 AM ,     184.000,                        14.535,                        26.951,                        10.229,
6/24/2015 2:00:00 AM ,     185.000,                        14.567,                        26.756,                        10.252,
6/24/2015 3:00:00 AM ,     186.000,                        14.526,                        26.464,                        10.223,
6/24/2015 4:00:00 AM ,     187.000,                        14.531,                        26.269,                        10.227,
6/24/2015 5:00:00 AM ,     188.000,                        14.529,                        25.977,                        10.225,
6/24/2015 6:00:00 AM ,     189.000,                        14.538,                        25.732,                        10.232,
6/24/2015 7:00:00 AM ,     190.000,                        14.528,                        25.537,                        10.224,
6/24/2015 8:00:00 AM ,     191.000,                        14.529,                        25.341,                        10.225,
6/24/2015 9:00:00 AM ,     192.000,                        14.459,                        25.292,                        10.176,
6/24/2015 10:00:00 AM,     193.000,                        14.451,                        25.977,                        10.170,
6/24/2015 11:00:00 AM,     194.000,                        14.451,                        27.242,                        10.170,
6/24/2015 12:00:00 PM,     195.000,                        14.463,                        29.032,                        10.179,
6/24/2015 1:00:00 PM ,     196.000,                        14.447,                        30.953,                        10.167,
6/24/2015 2:00:00 PM ,     197.000,                        14.452,                        32.575,                        10.171,
6/24/2015 3:00:00 PM ,     198.000,                        14.404,                        34.044,                        10.137,
6/24/2015 4:00:00 PM ,     199.000,                        14.439,                        35.177,                        10.162,
6/24/2015 5:00:00 PM ,     200.000,                        14.445,                        35.976,                        10.166,
6/24/2015 6:00:00 PM ,     201.000,                        14.347,                        34.894,                        10.097,
6/24/2015 7:00:00 PM ,     202.000,                        14.519,                        33.761,                        10.218,
6/24/2015 8:00:00 PM ,     203.000,                        14.495,                        32.622,                        10.201,
6/24/2015 9:00:00 PM ,     204.000,                        14.453,                        31.288,                        10.171,
6/24/2015 10:00:00 PM,     205.000,                        14.436,                        30.282,                        10.159,
6/24/2015 11:00:00 PM,     206.000,                        14.440,                        29.610,                        10.162,
6/25/2015 12:00:00 AM,     207.000,                        14.423,                        29.177,                        10.151,
6/25/2015 1:00:00 AM ,     208.000,                        14.437,                        28.839,                        10.160,
6/25/2015 2:00:00 AM ,     209.000,                        14.399,                        28.598,                        10.134,
6/25/2015 3:00:00 AM ,     210.000,                        14.432,                        28.405,                        10.157,
6/25/2015 4:00:00 AM ,     211.000,                        14.390,                        28.308,                        10.127,
6/25/2015 5:00:00 AM ,     212.000,                        14.402,                        28.211,                        10.136,
6/25/2015 6:00:00 AM ,     213.000,                        14.410,                        28.163,                        10.141,
6/25/2015 7:00:00 AM ,     214.000,                        14.399,                        28.115,                        10.133,
6/25/2015 8:00:00 AM ,     215.000,                        14.481,                        28.066,                        10.191,
6/25/2015 9:00:00 AM ,     216.000,                        14.317,                        27.436,                        10.076,
6/25/2015 10:00:00 AM,     217.000,                        14.417,                        27.630,                        10.147,
6/25/2015 11:00:00 AM,     218.000,                        14.389,                        28.453,                        10.126,
6/25/2015 12:00:00 PM,     219.000,                        14.394,                        29.466,                        10.130,
6/25/2015 1:00:00 PM ,     220.000,                        14.371,                        29.946,                        10.114,
6/25/2015 2:00:00 PM ,     221.000,                        14.412,                        30.330,                        10.143,
6/25/2015 3:00:00 PM ,     222.000,                        14.374,                        30.138,                        10.116,
6/25/2015 4:00:00 PM ,     223.000,                        14.356,                        29.994,                        10.103,
6/25/2015 5:00:00 PM ,     224.000,                        14.368,                        29.802,                        10.112,
6/25/2015 6:00:00 PM ,     225.000,                        14.324,                        29.466,                        10.081,
6/25/2015 7:00:00 PM ,     226.000,                        14.302,                        29.273,                        10.065,
6/25/2015 8:00:00 PM ,     227.000,                        14.229,                        29.658,                        10.014,
6/25/2015 9:00:00 PM ,     228.000,                        14.325,                        29.273,                        10.082,
6/25/2015 10:00:00 PM,     229.000,                        14.299,                        28.453,                        10.063,
6/25/2015 11:00:00 PM,     230.000,                        14.297,                        27.533,                        10.062,
6/26/2015 12:00:00 AM,     231.000,                        14.272,                        26.610,                        10.044,
6/26/2015 1:00:00 AM ,     232.000,                        14.250,                        25.781,                        10.029,
6/26/2015 2:00:00 AM ,     233.000,                        14.247,                        25.047,                        10.027,
6/26/2015 3:00:00 AM ,     234.000,                        14.228,                        24.311,                        10.013,
6/26/2015 4:00:00 AM ,     235.000,                        14.214,                        23.573,                        10.003,
6/26/2015 5:00:00 AM ,     236.000,                        14.198,                        22.931,                         9.993,
6/26/2015 6:00:00 AM ,     237.000,                        14.195,                        22.338,                         9.990,
6/26/2015 7:00:00 AM ,     238.000,                        14.187,                        21.742,                         9.985,
6/26/2015 8:00:00 AM ,     239.000,                        14.186,                        21.295,                         9.984,
6/26/2015 9:00:00 AM ,     240.000,                        14.193,                        20.846,                         9.989,
6/26/2015 10:00:00 AM,     241.000,                        14.199,                        20.597,                         9.993,
6/26/2015 11:00:00 AM,     242.000,                        14.192,                        20.447,                         9.988,
6/26/2015 12:00:00 PM,     243.000,                        14.232,                        20.397,                        10.016,
6/26/2015 1:00:00 PM ,     244.000,                        14.196,                        20.447,                         9.991,
6/26/2015 2:00:00 PM ,     245.000,                        14.199,                        20.647,                         9.993,
6/26/2015 3:00:00 PM ,     246.000,                        14.219,                        21.145,                        10.007,
6/26/2015 4:00:00 PM ,     247.000,                        14.223,                        21.692,                        10.009,
6/26/2015 5:00:00 PM ,     248.000,                        14.230,                        22.238,                        10.015,
6/26/2015 6:00:00 PM ,     249.000,                        14.242,                        22.783,                        10.023,
6/26/2015 7:00:00 PM ,     250.000,                        14.245,                        23.030,                        10.025,
6/26/2015 8:00:00 PM ,     251.000,                        14.266,                        23.376,                        10.040,
6/26/2015 9:00:00 PM ,     252.000,                        14.289,                        23.425,                        10.056,
6/26/2015 10:00:00 PM,     253.000,                        14.302,                        23.129,                        10.066,
6/26/2015 11:00:00 PM,     254.000,                        14.315,                        22.981,                        10.075,
6/27/2015 12:00:00 AM,     255.000,                        14.321,                        22.635,                        10.079,
6/27/2015 1:00:00 AM ,     256.000,                        14.327,                        22.387,                        10.083,
6/27/2015 2:00:00 AM ,     257.000,                        14.313,                        22.090,                        10.073,
6/27/2015 3:00:00 AM ,     258.000,                        14.308,                        21.742,                        10.069,
6/27/2015 4:00:00 AM ,     259.000,                        14.311,                        21.344,                        10.071,
6/27/2015 5:00:00 AM ,     260.000,                        14.305,                        20.996,                        10.068,
6/27/2015 6:00:00 AM ,     261.000,                        14.312,                        20.647,                        10.072,
6/27/2015 7:00:00 AM ,     262.000,                        14.333,                        20.347,                        10.087,
6/27/2015 8:00:00 AM ,     263.000,                        14.339,                        20.147,                        10.091,
6/27/2015 9:00:00 AM ,     264.000,                        14.342,                        20.147,                        10.094,
6/27/2015 10:00:00 AM,     265.000,                        14.368,                        20.397,                        10.112,
6/27/2015 11:00:00 AM,     266.000,                        14.376,                        20.846,                        10.118,
6/27/2015 12:00:00 PM,     267.000,                        14.372,                        21.444,                        10.115,
6/27/2015 1:00:00 PM ,     268.000,                        14.367,                        22.139,                        10.111,
6/27/2015 2:00:00 PM ,     269.000,                        14.355,                        22.882,                        10.102,
6/27/2015 3:00:00 PM ,     270.000,                        14.440,                        24.066,                        10.163,
6/27/2015 4:00:00 PM ,     271.000,                        14.370,                        26.464,                        10.113,
6/27/2015 5:00:00 PM ,     272.000,                        14.350,                        28.356,                        10.099,
6/27/2015 6:00:00 PM ,     273.000,                        14.378,                        28.984,                        10.119,
6/27/2015 7:00:00 PM ,     274.000,                        14.393,                        29.080,                        10.129,
6/27/2015 8:00:00 PM ,     275.000,                        14.393,                        28.936,                        10.130,
6/27/2015 9:00:00 PM ,     276.000,                        14.415,                        28.550,                        10.145,
6/27/2015 10:00:00 PM,     277.000,                        14.408,                        27.921,                        10.140,
6/27/2015 11:00:00 PM,     278.000,                        14.409,                        27.096,                        10.141,
6/28/2015 12:00:00 AM,     279.000,                        14.410,                        26.269,                        10.142,
6/28/2015 1:00:00 AM ,     280.000,                        14.412,                        25.390,                        10.143,
6/28/2015 2:00:00 AM ,     281.000,                        14.499,                        24.606,                        10.204,
6/28/2015 3:00:00 AM ,     282.000,                        14.522,                        24.704,                        10.220,
6/28/2015 4:00:00 AM ,     283.000,                        14.527,                        25.145,                        10.223,
6/28/2015 5:00:00 AM ,     284.000,                        14.529,                        25.390,                        10.225,
6/28/2015 6:00:00 AM ,     285.000,                        14.517,                        25.390,                        10.217,
6/28/2015 7:00:00 AM ,     286.000,                        14.537,                        25.292,                        10.231,
6/28/2015 8:00:00 AM ,     287.000,                        14.542,                        25.145,                        10.234,
6/28/2015 9:00:00 AM ,     288.000,                        14.532,                        24.949,                        10.227,
6/28/2015 10:00:00 AM,     289.000,                        14.517,                        24.851,                        10.217,
6/28/2015 11:00:00 AM,     290.000,                        14.522,                        24.655,                        10.220,
6/28/2015 12:00:00 PM,     291.000,                        14.518,                        24.606,                        10.218,
6/28/2015 1:00:00 PM ,     292.000,                        14.496,                        24.459,                        10.202,
6/28/2015 2:00:00 PM ,     293.000,                        14.322,                        25.390,                        10.080,
6/28/2015 3:00:00 PM ,     294.000,                        14.420,                        27.145,                        10.149,
6/28/2015 4:00:00 PM ,     295.000,                        14.415,                        28.066,                        10.145,
6/28/2015 5:00:00 PM ,     296.000,                        14.427,                        28.598,                        10.153,
6/28/2015 6:00:00 PM ,     297.000,                        14.359,                        28.839,                        10.105,
6/28/2015 7:00:00 PM ,     298.000,                        14.345,                        29.273,                        10.095,
6/28/2015 8:00:00 PM ,     299.000,                        14.423,                        29.850,                        10.150,
6/28/2015 9:00:00 PM ,     300.000,                        14.431,                        29.850,                        10.156,
6/28/2015 10:00:00 PM,     301.000,                        14.462,                        29.273,                        10.178,
6/28/2015 11:00:00 PM,     302.000,                        14.443,                        28.453,                        10.165,
6/29/2015 12:00:00 AM,     303.000,                        14.437,                        27.582,                        10.160,
6/29/2015 1:00:00 AM ,     304.000,                        14.423,                        26.708,                        10.151,
6/29/2015 2:00:00 AM ,     305.000,                        14.421,                        25.781,                        10.149,
6/29/2015 3:00:00 AM ,     306.000,                        14.395,                        24.998,                        10.131,
6/29/2015 4:00:00 AM ,     307.000,                        14.404,                        24.262,                        10.137,
6/29/2015 5:00:00 AM ,     308.000,                        14.393,                        23.622,                        10.129,
6/29/2015 6:00:00 AM ,     309.000,                        14.397,                        22.931,                        10.132,
6/29/2015 7:00:00 AM ,     310.000,                        14.406,                        22.238,                        10.138,
6/29/2015 8:00:00 AM ,     311.000,                        14.396,                        21.891,                        10.132,
6/29/2015 9:00:00 AM ,     312.000,                        14.394,                        21.742,                        10.130,
6/29/2015 10:00:00 AM,     313.000,                        14.385,                        21.841,                        10.124,
6/29/2015 11:00:00 AM,     314.000,                        14.386,                        22.238,                        10.125,
6/29/2015 12:00:00 PM,     315.000,                        14.374,                        22.882,                        10.116,
6/29/2015 1:00:00 PM ,     316.000,                        14.389,                        23.573,                        10.127,
6/29/2015 2:00:00 PM ,     317.000,                        14.352,                        24.508,                        10.100,
6/29/2015 3:00:00 PM ,     318.000,                        14.388,                        25.537,                        10.126,
6/29/2015 4:00:00 PM ,     319.000,                        14.372,                        26.853,                        10.114,
6/29/2015 5:00:00 PM ,     320.000,                        14.365,                        27.872,                        10.110,
6/29/2015 6:00:00 PM ,     321.000,                        14.352,                        28.646,                        10.101,
6/29/2015 7:00:00 PM ,     322.000,                        14.363,                        28.887,                        10.108,
6/29/2015 8:00:00 PM ,     323.000,                        14.363,                        28.791,                        10.108,
