Report Date:,10/7/2015 4:00:21 PM
Application:,WinSitu.exe
Application Version:,5.6.22.4


Log File Properties
File Name,AB-1_30m_monitoring_2015-10-07_16-00-13-006.wsl
Create Date,10/7/2015 4:00:10 PM

Device Properties
Device,Rugged TROLL 100
Site,ILJOOK
Device Name, 
Serial Number,361651
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
6/20/2015 12:00:00 AM,      87.000,                        14.540,                        26.121,                        10.233,
6/20/2015 1:00:00 AM ,      88.000,                        14.521,                        26.266,                        10.220,
6/20/2015 2:00:00 AM ,      89.000,                        14.527,                        26.411,                        10.224,
6/20/2015 3:00:00 AM ,      90.000,                        14.523,                        26.557,                        10.221,
6/20/2015 4:00:00 AM ,      91.000,                        14.540,                        26.750,                        10.233,
6/20/2015 5:00:00 AM ,      92.000,                        14.540,                        26.798,                        10.233,
6/20/2015 6:00:00 AM ,      93.000,                        14.535,                        26.895,                        10.230,
6/20/2015 7:00:00 AM ,      94.000,                        14.524,                        26.991,                        10.222,
6/20/2015 8:00:00 AM ,      95.000,                        14.545,                        27.040,                        10.237,
6/20/2015 9:00:00 AM ,      96.000,                        14.531,                        27.088,                        10.226,
6/20/2015 10:00:00 AM,      97.000,                        14.538,                        27.136,                        10.231,
6/20/2015 11:00:00 AM,      98.000,                        14.530,                        27.184,                        10.226,
6/20/2015 12:00:00 PM,      99.000,                        14.544,                        27.233,                        10.236,
6/20/2015 1:00:00 PM ,     100.000,                        14.558,                        27.281,                        10.246,
6/20/2015 2:00:00 PM ,     101.000,                        14.554,                        27.329,                        10.243,
6/20/2015 3:00:00 PM ,     102.000,                        14.551,                        27.377,                        10.240,
6/20/2015 4:00:00 PM ,     103.000,                        14.558,                        27.377,                        10.245,
6/20/2015 5:00:00 PM ,     104.000,                        14.550,                        27.426,                        10.240,
6/20/2015 6:00:00 PM ,     105.000,                        14.540,                        27.377,                        10.233,
6/20/2015 7:00:00 PM ,     106.000,                        14.533,                        27.426,                        10.228,
6/20/2015 8:00:00 PM ,     107.000,                        14.536,                        27.426,                        10.230,
6/20/2015 9:00:00 PM ,     108.000,                        14.533,                        27.377,                        10.228,
6/20/2015 10:00:00 PM,     109.000,                        14.548,                        27.281,                        10.238,
6/20/2015 11:00:00 PM,     110.000,                        14.544,                        27.281,                        10.236,
6/21/2015 12:00:00 AM,     111.000,                        14.541,                        27.233,                        10.233,
6/21/2015 1:00:00 AM ,     112.000,                        14.548,                        27.184,                        10.239,
6/21/2015 2:00:00 AM ,     113.000,                        14.548,                        27.136,                        10.239,
6/21/2015 3:00:00 AM ,     114.000,                        14.528,                        27.040,                        10.224,
6/21/2015 4:00:00 AM ,     115.000,                        14.549,                        26.991,                        10.239,
6/21/2015 5:00:00 AM ,     116.000,                        14.553,                        26.943,                        10.242,
6/21/2015 6:00:00 AM ,     117.000,                        14.546,                        26.847,                        10.237,
6/21/2015 7:00:00 AM ,     118.000,                        14.571,                        26.798,                        10.255,
6/21/2015 8:00:00 AM ,     119.000,                        14.543,                        26.750,                        10.235,
6/21/2015 9:00:00 AM ,     120.000,                        14.579,                        26.750,                        10.260,
6/21/2015 10:00:00 AM,     121.000,                        14.540,                        26.798,                        10.233,
6/21/2015 11:00:00 AM,     122.000,                        14.575,                        26.798,                        10.258,
6/21/2015 12:00:00 PM,     123.000,                        14.550,                        26.895,                        10.240,
6/21/2015 1:00:00 PM ,     124.000,                        14.546,                        26.943,                        10.237,
6/21/2015 2:00:00 PM ,     125.000,                        14.538,                        27.136,                        10.231,
6/21/2015 3:00:00 PM ,     126.000,                        14.534,                        27.233,                        10.228,
6/21/2015 4:00:00 PM ,     127.000,                        14.511,                        27.426,                        10.213,
6/21/2015 5:00:00 PM ,     128.000,                        14.524,                        27.618,                        10.222,
6/21/2015 6:00:00 PM ,     129.000,                        14.527,                        27.859,                        10.223,
6/21/2015 7:00:00 PM ,     130.000,                        14.533,                        28.003,                        10.228,
6/21/2015 8:00:00 PM ,     131.000,                        14.515,                        28.051,                        10.215,
6/21/2015 9:00:00 PM ,     132.000,                        14.536,                        28.051,                        10.230,
6/21/2015 10:00:00 PM,     133.000,                        14.551,                        27.955,                        10.241,
6/21/2015 11:00:00 PM,     134.000,                        14.572,                        27.907,                        10.256,
6/22/2015 12:00:00 AM,     135.000,                        14.558,                        27.907,                        10.246,
6/22/2015 1:00:00 AM ,     136.000,                        14.533,                        27.907,                        10.228,
6/22/2015 2:00:00 AM ,     137.000,                        14.548,                        27.907,                        10.238,
6/22/2015 3:00:00 AM ,     138.000,                        14.551,                        27.859,                        10.241,
6/22/2015 4:00:00 AM ,     139.000,                        14.559,                        27.811,                        10.246,
6/22/2015 5:00:00 AM ,     140.000,                        14.563,                        27.715,                        10.249,
6/22/2015 6:00:00 AM ,     141.000,                        14.560,                        27.666,                        10.247,
6/22/2015 7:00:00 AM ,     142.000,                        14.556,                        27.618,                        10.244,
6/22/2015 8:00:00 AM ,     143.000,                        14.588,                        27.618,                        10.267,
6/22/2015 9:00:00 AM ,     144.000,                        14.568,                        27.474,                        10.252,
6/22/2015 10:00:00 AM,     145.000,                        14.546,                        26.943,                        10.237,
6/22/2015 11:00:00 AM,     146.000,                        14.539,                        26.169,                        10.232,
6/22/2015 12:00:00 PM,     147.000,                        14.536,                        25.587,                        10.230,
6/22/2015 1:00:00 PM ,     148.000,                        14.524,                        25.052,                        10.222,
6/22/2015 2:00:00 PM ,     149.000,                        14.530,                        24.663,                        10.226,
6/22/2015 3:00:00 PM ,     150.000,                        14.496,                        24.370,                        10.202,
6/22/2015 4:00:00 PM ,     151.000,                        14.490,                        24.224,                        10.197,
6/22/2015 5:00:00 PM ,     152.000,                        14.516,                        24.028,                        10.216,
6/22/2015 6:00:00 PM ,     153.000,                        14.520,                        23.881,                        10.219,
6/22/2015 7:00:00 PM ,     154.000,                        14.552,                        23.930,                        10.241,
6/22/2015 8:00:00 PM ,     155.000,                        14.549,                        23.784,                        10.239,
6/22/2015 9:00:00 PM ,     156.000,                        14.547,                        23.441,                        10.238,
6/22/2015 10:00:00 PM,     157.000,                        14.566,                        23.196,                        10.251,
6/22/2015 11:00:00 PM,     158.000,                        14.567,                        23.637,                        10.252,
6/23/2015 12:00:00 AM,     159.000,                        14.567,                        24.272,                        10.252,
6/23/2015 1:00:00 AM ,     160.000,                        14.558,                        24.809,                        10.245,
6/23/2015 2:00:00 AM ,     161.000,                        14.577,                        25.198,                        10.259,
6/23/2015 3:00:00 AM ,     162.000,                        14.564,                        25.539,                        10.250,
6/23/2015 4:00:00 AM ,     163.000,                        14.566,                        25.830,                        10.251,
6/23/2015 5:00:00 AM ,     164.000,                        14.572,                        26.072,                        10.255,
6/23/2015 6:00:00 AM ,     165.000,                        14.575,                        26.218,                        10.257,
6/23/2015 7:00:00 AM ,     166.000,                        14.578,                        26.315,                        10.259,
6/23/2015 8:00:00 AM ,     167.000,                        14.588,                        26.411,                        10.267,
6/23/2015 9:00:00 AM ,     168.000,                        14.584,                        26.508,                        10.264,
6/23/2015 10:00:00 AM,     169.000,                        14.563,                        26.460,                        10.249,
6/23/2015 11:00:00 AM,     170.000,                        14.578,                        26.266,                        10.260,
6/23/2015 12:00:00 PM,     171.000,                        14.570,                        25.781,                        10.254,
6/23/2015 1:00:00 PM ,     172.000,                        14.544,                        25.296,                        10.236,
6/23/2015 2:00:00 PM ,     173.000,                        14.553,                        25.052,                        10.242,
6/23/2015 3:00:00 PM ,     174.000,                        14.539,                        24.955,                        10.232,
6/23/2015 4:00:00 PM ,     175.000,                        14.528,                        25.004,                        10.224,
6/23/2015 5:00:00 PM ,     176.000,                        14.531,                        25.052,                        10.227,
6/23/2015 6:00:00 PM ,     177.000,                        14.549,                        25.150,                        10.239,
6/23/2015 7:00:00 PM ,     178.000,                        14.534,                        25.150,                        10.229,
6/23/2015 8:00:00 PM ,     179.000,                        14.446,                        25.684,                        10.167,
6/23/2015 9:00:00 PM ,     180.000,                        14.584,                        26.411,                        10.264,
6/23/2015 10:00:00 PM,     181.000,                        14.580,                        27.136,                        10.261,
6/23/2015 11:00:00 PM,     182.000,                        14.586,                        27.474,                        10.265,
6/24/2015 12:00:00 AM,     183.000,                        14.585,                        27.522,                        10.265,
6/24/2015 1:00:00 AM ,     184.000,                        14.590,                        27.377,                        10.268,
6/24/2015 2:00:00 AM ,     185.000,                        14.577,                        27.136,                        10.259,
6/24/2015 3:00:00 AM ,     186.000,                        14.582,                        26.798,                        10.263,
6/24/2015 4:00:00 AM ,     187.000,                        14.556,                        26.460,                        10.244,
6/24/2015 5:00:00 AM ,     188.000,                        14.579,                        26.121,                        10.260,
6/24/2015 6:00:00 AM ,     189.000,                        14.591,                        25.878,                        10.269,
6/24/2015 7:00:00 AM ,     190.000,                        14.596,                        25.636,                        10.272,
6/24/2015 8:00:00 AM ,     191.000,                        14.593,                        25.393,                        10.270,
6/24/2015 9:00:00 AM ,     192.000,                        14.498,                        25.296,                        10.203,
6/24/2015 10:00:00 AM,     193.000,                        14.480,                        26.024,                        10.191,
6/24/2015 11:00:00 AM,     194.000,                        14.508,                        27.426,                        10.210,
6/24/2015 12:00:00 PM,     195.000,                        14.490,                        29.346,                        10.198,
6/24/2015 1:00:00 PM ,     196.000,                        14.507,                        31.299,                        10.210,
6/24/2015 2:00:00 PM ,     197.000,                        14.422,                        33.049,                        10.150,
6/24/2015 3:00:00 PM ,     198.000,                        14.421,                        34.600,                        10.149,
6/24/2015 4:00:00 PM ,     199.000,                        14.436,                        35.722,                        10.159,
6/24/2015 5:00:00 PM ,     200.000,                        14.417,                        36.421,                        10.147,
6/24/2015 6:00:00 PM ,     201.000,                        14.359,                        35.489,                        10.105,
6/24/2015 7:00:00 PM ,     202.000,                        14.503,                        33.849,                        10.207,
6/24/2015 8:00:00 PM ,     203.000,                        14.539,                        32.482,                        10.232,
6/24/2015 9:00:00 PM ,     204.000,                        14.434,                        31.014,                        10.158,
6/24/2015 10:00:00 PM,     205.000,                        14.469,                        29.871,                        10.183,
6/24/2015 11:00:00 PM,     206.000,                        14.473,                        29.154,                        10.186,
6/25/2015 12:00:00 AM,     207.000,                        14.444,                        28.723,                        10.165,
6/25/2015 1:00:00 AM ,     208.000,                        14.445,                        28.484,                        10.166,
6/25/2015 2:00:00 AM ,     209.000,                        14.457,                        28.292,                        10.174,
6/25/2015 3:00:00 AM ,     210.000,                        14.440,                        28.147,                        10.162,
6/25/2015 4:00:00 AM ,     211.000,                        14.426,                        28.051,                        10.153,
6/25/2015 5:00:00 AM ,     212.000,                        14.441,                        28.003,                        10.163,
6/25/2015 6:00:00 AM ,     213.000,                        14.434,                        27.955,                        10.158,
6/25/2015 7:00:00 AM ,     214.000,                        14.441,                        27.907,                        10.163,
6/25/2015 8:00:00 AM ,     215.000,                        14.484,                        27.907,                        10.193,
6/25/2015 9:00:00 AM ,     216.000,                        14.371,                        27.184,                        10.114,
6/25/2015 10:00:00 AM,     217.000,                        14.422,                        27.570,                        10.150,
6/25/2015 11:00:00 AM,     218.000,                        14.431,                        28.484,                        10.156,
6/25/2015 12:00:00 PM,     219.000,                        14.403,                        29.585,                        10.137,
6/25/2015 1:00:00 PM ,     220.000,                        14.395,                        30.348,                        10.131,
6/25/2015 2:00:00 PM ,     221.000,                        14.397,                        30.681,                        10.132,
6/25/2015 3:00:00 PM ,     222.000,                        14.391,                        30.491,                        10.128,
6/25/2015 4:00:00 PM ,     223.000,                        14.396,                        30.253,                        10.131,
6/25/2015 5:00:00 PM ,     224.000,                        14.383,                        29.967,                        10.123,
6/25/2015 6:00:00 PM ,     225.000,                        14.364,                        29.537,                        10.109,
6/25/2015 7:00:00 PM ,     226.000,                        14.358,                        29.441,                        10.105,
6/25/2015 8:00:00 PM ,     227.000,                        14.245,                        29.967,                        10.025,
6/25/2015 9:00:00 PM ,     228.000,                        14.340,                        29.394,                        10.092,
6/25/2015 10:00:00 PM,     229.000,                        14.336,                        28.292,                        10.089,
6/25/2015 11:00:00 PM,     230.000,                        14.324,                        27.184,                        10.081,
6/26/2015 12:00:00 AM,     231.000,                        14.306,                        26.024,                        10.068,
6/26/2015 1:00:00 AM ,     232.000,                        14.283,                        25.052,                        10.052,
6/26/2015 2:00:00 AM ,     233.000,                        14.284,                        24.272,                        10.052,
6/26/2015 3:00:00 AM ,     234.000,                        14.252,                        23.490,                        10.030,
6/26/2015 4:00:00 AM ,     235.000,                        14.267,                        22.754,                        10.041,
6/26/2015 5:00:00 AM ,     236.000,                        14.249,                        22.114,                        10.028,
6/26/2015 6:00:00 AM ,     237.000,                        14.234,                        21.521,                        10.018,
6/26/2015 7:00:00 AM ,     238.000,                        14.244,                        20.977,                        10.025,
6/26/2015 8:00:00 AM ,     239.000,                        14.250,                        20.580,                        10.029,
6/26/2015 9:00:00 AM ,     240.000,                        14.252,                        20.183,                        10.030,
6/26/2015 10:00:00 AM,     241.000,                        14.235,                        19.984,                        10.018,
6/26/2015 11:00:00 AM,     242.000,                        14.271,                        19.934,                        10.043,
6/26/2015 12:00:00 PM,     243.000,                        14.249,                        19.984,                        10.028,
6/26/2015 1:00:00 PM ,     244.000,                        14.262,                        20.183,                        10.038,
6/26/2015 2:00:00 PM ,     245.000,                        14.268,                        20.580,                        10.041,
6/26/2015 3:00:00 PM ,     246.000,                        14.268,                        21.175,                        10.041,
6/26/2015 4:00:00 PM ,     247.000,                        14.261,                        21.768,                        10.037,
6/26/2015 5:00:00 PM ,     248.000,                        14.297,                        22.409,                        10.062,
6/26/2015 6:00:00 PM ,     249.000,                        14.287,                        22.999,                        10.055,
6/26/2015 7:00:00 PM ,     250.000,                        14.310,                        23.343,                        10.071,
6/26/2015 8:00:00 PM ,     251.000,                        14.334,                        23.441,                        10.088,
6/26/2015 9:00:00 PM ,     252.000,                        14.349,                        23.294,                        10.099,
6/26/2015 10:00:00 PM,     253.000,                        14.364,                        23.146,                        10.109,
6/26/2015 11:00:00 PM,     254.000,                        14.355,                        22.803,                        10.103,
6/27/2015 12:00:00 AM,     255.000,                        14.371,                        22.508,                        10.114,
6/27/2015 1:00:00 AM ,     256.000,                        14.362,                        22.163,                        10.108,
6/27/2015 2:00:00 AM ,     257.000,                        14.361,                        21.719,                        10.107,
6/27/2015 3:00:00 AM ,     258.000,                        14.363,                        21.323,                        10.108,
6/27/2015 4:00:00 AM ,     259.000,                        14.386,                        20.977,                        10.125,
6/27/2015 5:00:00 AM ,     260.000,                        14.381,                        20.580,                        10.121,
6/27/2015 6:00:00 AM ,     261.000,                        14.393,                        20.233,                        10.130,
6/27/2015 7:00:00 AM ,     262.000,                        14.384,                        19.934,                        10.123,
6/27/2015 8:00:00 AM ,     263.000,                        14.403,                        19.735,                        10.136,
6/27/2015 9:00:00 AM ,     264.000,                        14.416,                        19.884,                        10.146,
6/27/2015 10:00:00 AM,     265.000,                        14.418,                        20.233,                        10.147,
6/27/2015 11:00:00 AM,     266.000,                        14.411,                        20.878,                        10.142,
6/27/2015 12:00:00 PM,     267.000,                        14.401,                        21.620,                        10.135,
6/27/2015 1:00:00 PM ,     268.000,                        14.425,                        22.409,                        10.152,
6/27/2015 2:00:00 PM ,     269.000,                        14.399,                        23.294,                        10.134,
6/27/2015 3:00:00 PM ,     270.000,                        14.498,                        24.712,                        10.203,
6/27/2015 4:00:00 PM ,     271.000,                        14.420,                        27.859,                        10.148,
6/27/2015 5:00:00 PM ,     272.000,                        14.405,                        29.919,                        10.138,
6/27/2015 6:00:00 PM ,     273.000,                        14.420,                        30.300,                        10.149,
6/27/2015 7:00:00 PM ,     274.000,                        14.407,                        30.157,                        10.139,
6/27/2015 8:00:00 PM ,     275.000,                        14.420,                        29.823,                        10.148,
6/27/2015 9:00:00 PM ,     276.000,                        14.434,                        29.202,                        10.158,
6/27/2015 10:00:00 PM,     277.000,                        14.443,                        28.243,                        10.164,
6/27/2015 11:00:00 PM,     278.000,                        14.438,                        27.184,                        10.161,
6/28/2015 12:00:00 AM,     279.000,                        14.465,                        26.169,                        10.180,
6/28/2015 1:00:00 AM ,     280.000,                        14.442,                        25.101,                        10.164,
6/28/2015 2:00:00 AM ,     281.000,                        14.533,                        24.175,                        10.228,
6/28/2015 3:00:00 AM ,     282.000,                        14.558,                        24.712,                        10.246,
6/28/2015 4:00:00 AM ,     283.000,                        14.569,                        25.393,                        10.253,
6/28/2015 5:00:00 AM ,     284.000,                        14.546,                        25.539,                        10.237,
6/28/2015 6:00:00 AM ,     285.000,                        14.561,                        25.442,                        10.248,
6/28/2015 7:00:00 AM ,     286.000,                        14.594,                        25.296,                        10.271,
6/28/2015 8:00:00 AM ,     287.000,                        14.574,                        25.101,                        10.257,
6/28/2015 9:00:00 AM ,     288.000,                        14.568,                        24.858,                        10.253,
6/28/2015 10:00:00 AM,     289.000,                        14.562,                        24.712,                        10.248,
6/28/2015 11:00:00 AM,     290.000,                        14.569,                        24.565,                        10.254,
6/28/2015 12:00:00 PM,     291.000,                        14.563,                        24.468,                        10.249,
6/28/2015 1:00:00 PM ,     292.000,                        14.535,                        24.370,                        10.229,
6/28/2015 2:00:00 PM ,     293.000,                        14.371,                        25.878,                        10.114,
6/28/2015 3:00:00 PM ,     294.000,                        14.440,                        28.099,                        10.163,
6/28/2015 4:00:00 PM ,     295.000,                        14.456,                        29.011,                        10.174,
6/28/2015 5:00:00 PM ,     296.000,                        14.450,                        29.489,                        10.169,
6/28/2015 6:00:00 PM ,     297.000,                        14.360,                        29.632,                        10.106,
6/28/2015 7:00:00 PM ,     298.000,                        14.382,                        30.157,                        10.122,
6/28/2015 8:00:00 PM ,     299.000,                        14.456,                        30.871,                        10.174,
6/28/2015 9:00:00 PM ,     300.000,                        14.451,                        30.633,                        10.170,
6/28/2015 10:00:00 PM,     301.000,                        14.463,                        29.728,                        10.179,
6/28/2015 11:00:00 PM,     302.000,                        14.494,                        28.627,                        10.200,
6/29/2015 12:00:00 AM,     303.000,                        14.461,                        27.522,                        10.177,
6/29/2015 1:00:00 AM ,     304.000,                        14.478,                        26.363,                        10.189,
6/29/2015 2:00:00 AM ,     305.000,                        14.466,                        25.393,                        10.181,
6/29/2015 3:00:00 AM ,     306.000,                        14.477,                        24.516,                        10.189,
6/29/2015 4:00:00 AM ,     307.000,                        14.464,                        23.686,                        10.180,
6/29/2015 5:00:00 AM ,     308.000,                        14.444,                        22.901,                        10.165,
6/29/2015 6:00:00 AM ,     309.000,                        14.458,                        22.212,                        10.175,
6/29/2015 7:00:00 AM ,     310.000,                        14.447,                        21.620,                        10.167,
6/29/2015 8:00:00 AM ,     311.000,                        14.455,                        21.323,                        10.173,
6/29/2015 9:00:00 AM ,     312.000,                        14.445,                        21.274,                        10.166,
6/29/2015 10:00:00 AM,     313.000,                        14.450,                        21.571,                        10.170,
6/29/2015 11:00:00 AM,     314.000,                        14.437,                        22.163,                        10.160,
6/29/2015 12:00:00 PM,     315.000,                        14.454,                        22.950,                        10.172,
6/29/2015 1:00:00 PM ,     316.000,                        14.431,                        23.881,                        10.156,
6/29/2015 2:00:00 PM ,     317.000,                        14.411,                        24.955,                        10.142,
6/29/2015 3:00:00 PM ,     318.000,                        14.433,                        26.218,                        10.157,
