Report Date:,10/7/2015 2:09:40 PM
Application:,WinSitu.exe
Application Version:,5.6.22.4


Log File Properties
File Name,SB-2_25m_monitoring_2015-10-07_14-06-03-296.wsl
Create Date,10/7/2015 2:05:57 PM

Device Properties
Device,Rugged TROLL 100
Site,ILJOOK
Device Name, 
Serial Number,361491
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
6/20/2015 12:00:00 AM,      87.000,                        14.563,                        25.818,                        10.249,
6/20/2015 1:00:00 AM ,      88.000,                        14.566,                        26.158,                        10.251,
6/20/2015 2:00:00 AM ,      89.000,                        14.567,                        26.352,                        10.252,
6/20/2015 3:00:00 AM ,      90.000,                        14.551,                        26.498,                        10.241,
6/20/2015 4:00:00 AM ,      91.000,                        14.552,                        26.594,                        10.241,
6/20/2015 5:00:00 AM ,      92.000,                        14.574,                        26.788,                        10.257,
6/20/2015 6:00:00 AM ,      93.000,                        14.554,                        26.837,                        10.242,
6/20/2015 7:00:00 AM ,      94.000,                        14.579,                        26.933,                        10.260,
6/20/2015 8:00:00 AM ,      95.000,                        14.554,                        26.982,                        10.243,
6/20/2015 9:00:00 AM ,      96.000,                        14.555,                        27.078,                        10.244,
6/20/2015 10:00:00 AM,      97.000,                        14.564,                        27.127,                        10.250,
6/20/2015 11:00:00 AM,      98.000,                        14.568,                        27.175,                        10.253,
6/20/2015 12:00:00 PM,      99.000,                        14.565,                        27.272,                        10.250,
6/20/2015 1:00:00 PM ,     100.000,                        14.569,                        27.320,                        10.253,
6/20/2015 2:00:00 PM ,     101.000,                        14.561,                        27.368,                        10.248,
6/20/2015 3:00:00 PM ,     102.000,                        14.561,                        27.416,                        10.248,
6/20/2015 4:00:00 PM ,     103.000,                        14.578,                        27.416,                        10.260,
6/20/2015 5:00:00 PM ,     104.000,                        14.561,                        27.416,                        10.248,
6/20/2015 6:00:00 PM ,     105.000,                        14.553,                        27.465,                        10.242,
6/20/2015 7:00:00 PM ,     106.000,                        14.549,                        27.465,                        10.239,
6/20/2015 8:00:00 PM ,     107.000,                        14.566,                        27.416,                        10.251,
6/20/2015 9:00:00 PM ,     108.000,                        14.590,                        27.368,                        10.268,
6/20/2015 10:00:00 PM,     109.000,                        14.553,                        27.368,                        10.242,
6/20/2015 11:00:00 PM,     110.000,                        14.573,                        27.320,                        10.256,
6/21/2015 12:00:00 AM,     111.000,                        14.585,                        27.272,                        10.265,
6/21/2015 1:00:00 AM ,     112.000,                        14.569,                        27.223,                        10.253,
6/21/2015 2:00:00 AM ,     113.000,                        14.560,                        27.127,                        10.247,
6/21/2015 3:00:00 AM ,     114.000,                        14.576,                        27.078,                        10.258,
6/21/2015 4:00:00 AM ,     115.000,                        14.563,                        26.982,                        10.249,
6/21/2015 5:00:00 AM ,     116.000,                        14.571,                        26.933,                        10.255,
6/21/2015 6:00:00 AM ,     117.000,                        14.583,                        26.837,                        10.263,
6/21/2015 7:00:00 AM ,     118.000,                        14.586,                        26.788,                        10.266,
6/21/2015 8:00:00 AM ,     119.000,                        14.607,                        26.740,                        10.280,
6/21/2015 9:00:00 AM ,     120.000,                        14.594,                        26.691,                        10.271,
6/21/2015 10:00:00 AM,     121.000,                        14.582,                        26.740,                        10.262,
6/21/2015 11:00:00 AM,     122.000,                        14.586,                        26.740,                        10.265,
6/21/2015 12:00:00 PM,     123.000,                        14.591,                        26.788,                        10.268,
6/21/2015 1:00:00 PM ,     124.000,                        14.554,                        26.885,                        10.243,
6/21/2015 2:00:00 PM ,     125.000,                        14.554,                        26.982,                        10.243,
6/21/2015 3:00:00 PM ,     126.000,                        14.567,                        27.030,                        10.252,
6/21/2015 4:00:00 PM ,     127.000,                        14.547,                        27.175,                        10.238,
6/21/2015 5:00:00 PM ,     128.000,                        14.545,                        27.368,                        10.236,
6/21/2015 6:00:00 PM ,     129.000,                        14.562,                        27.561,                        10.249,
6/21/2015 7:00:00 PM ,     130.000,                        14.547,                        27.706,                        10.238,
6/21/2015 8:00:00 PM ,     131.000,                        14.568,                        27.802,                        10.253,
6/21/2015 9:00:00 PM ,     132.000,                        14.577,                        27.851,                        10.259,
6/21/2015 10:00:00 PM,     133.000,                        14.598,                        27.851,                        10.273,
6/21/2015 11:00:00 PM,     134.000,                        14.585,                        27.802,                        10.264,
6/22/2015 12:00:00 AM,     135.000,                        14.606,                        27.802,                        10.279,
6/22/2015 1:00:00 AM ,     136.000,                        14.593,                        27.802,                        10.270,
6/22/2015 2:00:00 AM ,     137.000,                        14.593,                        27.802,                        10.270,
6/22/2015 3:00:00 AM ,     138.000,                        14.572,                        27.754,                        10.255,
6/22/2015 4:00:00 AM ,     139.000,                        14.580,                        27.754,                        10.261,
6/22/2015 5:00:00 AM ,     140.000,                        14.597,                        27.706,                        10.273,
6/22/2015 6:00:00 AM ,     141.000,                        14.605,                        27.658,                        10.278,
6/22/2015 7:00:00 AM ,     142.000,                        14.592,                        27.609,                        10.269,
6/22/2015 8:00:00 AM ,     143.000,                        14.604,                        27.561,                        10.278,
6/22/2015 9:00:00 AM ,     144.000,                        14.578,                        27.465,                        10.260,
6/22/2015 10:00:00 AM,     145.000,                        14.579,                        26.885,                        10.260,
6/22/2015 11:00:00 AM,     146.000,                        14.569,                        26.110,                        10.254,
6/22/2015 12:00:00 PM,     147.000,                        14.565,                        25.478,                        10.251,
6/22/2015 1:00:00 PM ,     148.000,                        14.532,                        24.893,                        10.227,
6/22/2015 2:00:00 PM ,     149.000,                        14.509,                        24.454,                        10.211,
6/22/2015 3:00:00 PM ,     150.000,                        14.536,                        24.161,                        10.230,
6/22/2015 4:00:00 PM ,     151.000,                        14.514,                        23.965,                        10.214,
6/22/2015 5:00:00 PM ,     152.000,                        14.526,                        23.916,                        10.223,
6/22/2015 6:00:00 PM ,     153.000,                        14.529,                        23.769,                        10.225,
6/22/2015 7:00:00 PM ,     154.000,                        14.561,                        23.622,                        10.248,
6/22/2015 8:00:00 PM ,     155.000,                        14.532,                        23.524,                        10.227,
6/22/2015 9:00:00 PM ,     156.000,                        14.554,                        23.180,                        10.243,
6/22/2015 10:00:00 PM,     157.000,                        14.573,                        22.885,                        10.256,
6/22/2015 11:00:00 PM,     158.000,                        14.585,                        23.376,                        10.264,
6/23/2015 12:00:00 AM,     159.000,                        14.571,                        23.867,                        10.255,
6/23/2015 1:00:00 AM ,     160.000,                        14.559,                        24.454,                        10.246,
6/23/2015 2:00:00 AM ,     161.000,                        14.574,                        24.893,                        10.257,
6/23/2015 3:00:00 AM ,     162.000,                        14.572,                        25.283,                        10.256,
6/23/2015 4:00:00 AM ,     163.000,                        14.583,                        25.624,                        10.263,
6/23/2015 5:00:00 AM ,     164.000,                        14.609,                        25.818,                        10.282,
6/23/2015 6:00:00 AM ,     165.000,                        14.598,                        26.013,                        10.274,
6/23/2015 7:00:00 AM ,     166.000,                        14.616,                        26.158,                        10.286,
6/23/2015 8:00:00 AM ,     167.000,                        14.596,                        26.304,                        10.272,
6/23/2015 9:00:00 AM ,     168.000,                        14.584,                        26.449,                        10.264,
6/23/2015 10:00:00 AM,     169.000,                        14.617,                        26.401,                        10.287,
6/23/2015 11:00:00 AM,     170.000,                        14.594,                        26.061,                        10.271,
6/23/2015 12:00:00 PM,     171.000,                        14.583,                        25.624,                        10.263,
6/23/2015 1:00:00 PM ,     172.000,                        14.568,                        25.186,                        10.252,
6/23/2015 2:00:00 PM ,     173.000,                        14.558,                        24.991,                        10.245,
6/23/2015 3:00:00 PM ,     174.000,                        14.562,                        24.942,                        10.248,
6/23/2015 4:00:00 PM ,     175.000,                        14.545,                        24.942,                        10.236,
6/23/2015 5:00:00 PM ,     176.000,                        14.537,                        24.942,                        10.231,
6/23/2015 6:00:00 PM ,     177.000,                        14.583,                        24.942,                        10.263,
6/23/2015 7:00:00 PM ,     178.000,                        14.558,                        24.942,                        10.245,
6/23/2015 8:00:00 PM ,     179.000,                        14.444,                        25.381,                        10.165,
6/23/2015 9:00:00 PM ,     180.000,                        14.604,                        26.255,                        10.278,
6/23/2015 10:00:00 PM,     181.000,                        14.621,                        26.933,                        10.290,
6/23/2015 11:00:00 PM,     182.000,                        14.589,                        27.175,                        10.267,
6/24/2015 12:00:00 AM,     183.000,                        14.596,                        27.030,                        10.273,
6/24/2015 1:00:00 AM ,     184.000,                        14.595,                        26.837,                        10.272,
6/24/2015 2:00:00 AM ,     185.000,                        14.602,                        26.594,                        10.276,
6/24/2015 3:00:00 AM ,     186.000,                        14.604,                        26.352,                        10.278,
6/24/2015 4:00:00 AM ,     187.000,                        14.598,                        26.013,                        10.274,
6/24/2015 5:00:00 AM ,     188.000,                        14.567,                        25.770,                        10.252,
6/24/2015 6:00:00 AM ,     189.000,                        14.611,                        25.527,                        10.283,
6/24/2015 7:00:00 AM ,     190.000,                        14.581,                        25.283,                        10.261,
6/24/2015 8:00:00 AM ,     191.000,                        14.584,                        25.088,                        10.263,
6/24/2015 9:00:00 AM ,     192.000,                        14.519,                        25.381,                        10.218,
6/24/2015 10:00:00 AM,     193.000,                        14.494,                        26.594,                        10.200,
6/24/2015 11:00:00 AM,     194.000,                        14.515,                        27.995,                        10.216,
6/24/2015 12:00:00 PM,     195.000,                        14.503,                        29.866,                        10.207,
6/24/2015 1:00:00 PM ,     196.000,                        14.507,                        31.770,                        10.209,
6/24/2015 2:00:00 PM ,     197.000,                        14.487,                        33.330,                        10.196,
6/24/2015 3:00:00 PM ,     198.000,                        14.454,                        34.693,                        10.172,
6/24/2015 4:00:00 PM ,     199.000,                        14.488,                        35.583,                        10.196,
6/24/2015 5:00:00 PM ,     200.000,                        14.483,                        36.189,                        10.193,
6/24/2015 6:00:00 PM ,     201.000,                        14.390,                        35.162,                        10.127,
6/24/2015 7:00:00 PM ,     202.000,                        14.583,                        34.036,                        10.263,
6/24/2015 8:00:00 PM ,     203.000,                        14.577,                        33.094,                        10.259,
6/24/2015 9:00:00 PM ,     204.000,                        14.520,                        31.960,                        10.219,
6/24/2015 10:00:00 PM,     205.000,                        14.476,                        30.820,                        10.187,
6/24/2015 11:00:00 PM,     206.000,                        14.508,                        30.057,                        10.210,
6/25/2015 12:00:00 AM,     207.000,                        14.501,                        29.579,                        10.205,
6/25/2015 1:00:00 AM ,     208.000,                        14.502,                        29.148,                        10.206,
6/25/2015 2:00:00 AM ,     209.000,                        14.475,                        28.860,                        10.187,
6/25/2015 3:00:00 AM ,     210.000,                        14.470,                        28.620,                        10.183,
6/25/2015 4:00:00 AM ,     211.000,                        14.469,                        28.524,                        10.183,
6/25/2015 5:00:00 AM ,     212.000,                        14.464,                        28.380,                        10.179,
6/25/2015 6:00:00 AM ,     213.000,                        14.455,                        28.332,                        10.173,
6/25/2015 7:00:00 AM ,     214.000,                        14.467,                        28.284,                        10.182,
6/25/2015 8:00:00 AM ,     215.000,                        14.534,                        28.284,                        10.229,
6/25/2015 9:00:00 AM ,     216.000,                        14.400,                        27.561,                        10.135,
6/25/2015 10:00:00 AM,     217.000,                        14.458,                        27.561,                        10.175,
6/25/2015 11:00:00 AM,     218.000,                        14.439,                        28.380,                        10.162,
6/25/2015 12:00:00 PM,     219.000,                        14.458,                        29.388,                        10.175,
6/25/2015 1:00:00 PM ,     220.000,                        14.432,                        29.914,                        10.157,
6/25/2015 2:00:00 PM ,     221.000,                        14.418,                        30.343,                        10.147,
6/25/2015 3:00:00 PM ,     222.000,                        14.414,                        30.296,                        10.144,
6/25/2015 4:00:00 PM ,     223.000,                        14.417,                        30.152,                        10.146,
6/25/2015 5:00:00 PM ,     224.000,                        14.416,                        29.961,                        10.146,
6/25/2015 6:00:00 PM ,     225.000,                        14.397,                        29.579,                        10.132,
6/25/2015 7:00:00 PM ,     226.000,                        14.370,                        29.244,                        10.113,
6/25/2015 8:00:00 PM ,     227.000,                        14.287,                        29.340,                        10.055,
6/25/2015 9:00:00 PM ,     228.000,                        14.359,                        28.908,                        10.106,
6/25/2015 10:00:00 PM,     229.000,                        14.353,                        28.043,                        10.102,
6/25/2015 11:00:00 PM,     230.000,                        14.344,                        27.175,                        10.095,
6/26/2015 12:00:00 AM,     231.000,                        14.325,                        26.304,                        10.082,
6/26/2015 1:00:00 AM ,     232.000,                        14.308,                        25.527,                        10.069,
6/26/2015 2:00:00 AM ,     233.000,                        14.266,                        24.845,                        10.040,
6/26/2015 3:00:00 AM ,     234.000,                        14.270,                        24.161,                        10.043,
6/26/2015 4:00:00 AM ,     235.000,                        14.248,                        23.425,                        10.028,
6/26/2015 5:00:00 AM ,     236.000,                        14.265,                        22.836,                        10.039,
6/26/2015 6:00:00 AM ,     237.000,                        14.244,                        22.195,                        10.025,
6/26/2015 7:00:00 AM ,     238.000,                        14.254,                        21.751,                        10.032,
6/26/2015 8:00:00 AM ,     239.000,                        14.255,                        21.256,                        10.032,
6/26/2015 9:00:00 AM ,     240.000,                        14.245,                        20.909,                        10.025,
6/26/2015 10:00:00 AM,     241.000,                        14.280,                        20.611,                        10.050,
6/26/2015 11:00:00 AM,     242.000,                        14.254,                        20.462,                        10.032,
6/26/2015 12:00:00 PM,     243.000,                        14.275,                        20.462,                        10.046,
6/26/2015 1:00:00 PM ,     244.000,                        14.267,                        20.512,                        10.041,
6/26/2015 2:00:00 PM ,     245.000,                        14.281,                        20.810,                        10.051,
6/26/2015 3:00:00 PM ,     246.000,                        14.280,                        21.306,                        10.050,
6/26/2015 4:00:00 PM ,     247.000,                        14.292,                        21.850,                        10.058,
6/26/2015 5:00:00 PM ,     248.000,                        14.300,                        22.393,                        10.064,
6/26/2015 6:00:00 PM ,     249.000,                        14.303,                        22.934,                        10.066,
6/26/2015 7:00:00 PM ,     250.000,                        14.331,                        23.327,                        10.086,
6/26/2015 8:00:00 PM ,     251.000,                        14.344,                        23.475,                        10.095,
6/26/2015 9:00:00 PM ,     252.000,                        14.344,                        23.425,                        10.095,
6/26/2015 10:00:00 PM,     253.000,                        14.359,                        23.229,                        10.106,
6/26/2015 11:00:00 PM,     254.000,                        14.366,                        23.033,                        10.111,
6/27/2015 12:00:00 AM,     255.000,                        14.369,                        22.737,                        10.112,
6/27/2015 1:00:00 AM ,     256.000,                        14.367,                        22.442,                        10.111,
6/27/2015 2:00:00 AM ,     257.000,                        14.373,                        22.097,                        10.115,
6/27/2015 3:00:00 AM ,     258.000,                        14.370,                        21.701,                        10.113,
6/27/2015 4:00:00 AM ,     259.000,                        14.385,                        21.355,                        10.123,
6/27/2015 5:00:00 AM ,     260.000,                        14.395,                        21.008,                        10.131,
6/27/2015 6:00:00 AM ,     261.000,                        14.380,                        20.661,                        10.120,
6/27/2015 7:00:00 AM ,     262.000,                        14.399,                        20.313,                        10.133,
6/27/2015 8:00:00 AM ,     263.000,                        14.426,                        20.114,                        10.153,
6/27/2015 9:00:00 AM ,     264.000,                        14.414,                        20.164,                        10.144,
6/27/2015 10:00:00 AM,     265.000,                        14.403,                        20.412,                        10.137,
6/27/2015 11:00:00 AM,     266.000,                        14.419,                        20.859,                        10.148,
6/27/2015 12:00:00 PM,     267.000,                        14.423,                        21.504,                        10.150,
6/27/2015 1:00:00 PM ,     268.000,                        14.411,                        22.245,                        10.142,
6/27/2015 2:00:00 PM ,     269.000,                        14.420,                        23.033,                        10.149,
6/27/2015 3:00:00 PM ,     270.000,                        14.531,                        24.112,                        10.227,
6/27/2015 4:00:00 PM ,     271.000,                        14.417,                        26.304,                        10.146,
6/27/2015 5:00:00 PM ,     272.000,                        14.416,                        28.043,                        10.146,
6/27/2015 6:00:00 PM ,     273.000,                        14.437,                        28.668,                        10.160,
6/27/2015 7:00:00 PM ,     274.000,                        14.434,                        28.908,                        10.158,
6/27/2015 8:00:00 PM ,     275.000,                        14.417,                        28.812,                        10.146,
6/27/2015 9:00:00 PM ,     276.000,                        14.460,                        28.476,                        10.177,
6/27/2015 10:00:00 PM,     277.000,                        14.457,                        27.899,                        10.174,
6/27/2015 11:00:00 PM,     278.000,                        14.442,                        27.030,                        10.164,
6/28/2015 12:00:00 AM,     279.000,                        14.462,                        26.207,                        10.178,
6/28/2015 1:00:00 AM ,     280.000,                        14.469,                        25.332,                        10.183,
6/28/2015 2:00:00 AM ,     281.000,                        14.555,                        24.552,                        10.243,
6/28/2015 3:00:00 AM ,     282.000,                        14.558,                        24.307,                        10.245,
6/28/2015 4:00:00 AM ,     283.000,                        14.578,                        24.942,                        10.260,
6/28/2015 5:00:00 AM ,     284.000,                        14.563,                        25.088,                        10.249,
6/28/2015 6:00:00 AM ,     285.000,                        14.589,                        25.235,                        10.267,
6/28/2015 7:00:00 AM ,     286.000,                        14.600,                        25.137,                        10.275,
6/28/2015 8:00:00 AM ,     287.000,                        14.584,                        25.088,                        10.263,
6/28/2015 9:00:00 AM ,     288.000,                        14.591,                        24.942,                        10.269,
6/28/2015 10:00:00 AM,     289.000,                        14.598,                        24.698,                        10.273,
6/28/2015 11:00:00 AM,     290.000,                        14.605,                        24.600,                        10.279,
6/28/2015 12:00:00 PM,     291.000,                        14.575,                        24.405,                        10.257,
6/28/2015 1:00:00 PM ,     292.000,                        14.555,                        24.600,                        10.244,
6/28/2015 2:00:00 PM ,     293.000,                        14.385,                        25.283,                        10.124,
6/28/2015 3:00:00 PM ,     294.000,                        14.476,                        27.078,                        10.188,
6/28/2015 4:00:00 PM ,     295.000,                        14.474,                        27.995,                        10.186,
6/28/2015 5:00:00 PM ,     296.000,                        14.474,                        28.620,                        10.186,
6/28/2015 6:00:00 PM ,     297.000,                        14.405,                        28.956,                        10.138,
6/28/2015 7:00:00 PM ,     298.000,                        14.415,                        29.244,                        10.145,
6/28/2015 8:00:00 PM ,     299.000,                        14.476,                        29.675,                        10.188,
6/28/2015 9:00:00 PM ,     300.000,                        14.492,                        29.531,                        10.199,
6/28/2015 10:00:00 PM,     301.000,                        14.492,                        28.908,                        10.199,
6/28/2015 11:00:00 PM,     302.000,                        14.503,                        28.043,                        10.207,
6/29/2015 12:00:00 AM,     303.000,                        14.485,                        27.175,                        10.194,
6/29/2015 1:00:00 AM ,     304.000,                        14.475,                        26.255,                        10.187,
6/29/2015 2:00:00 AM ,     305.000,                        14.481,                        25.381,                        10.192,
6/29/2015 3:00:00 AM ,     306.000,                        14.493,                        24.552,                        10.200,
6/29/2015 4:00:00 AM ,     307.000,                        14.476,                        23.916,                        10.188,
6/29/2015 5:00:00 AM ,     308.000,                        14.459,                        23.180,                        10.176,
6/29/2015 6:00:00 AM ,     309.000,                        14.458,                        22.491,                        10.175,
6/29/2015 7:00:00 AM ,     310.000,                        14.480,                        21.949,                        10.190,
6/29/2015 8:00:00 AM ,     311.000,                        14.448,                        21.603,                        10.168,
6/29/2015 9:00:00 AM ,     312.000,                        14.469,                        21.603,                        10.183,
6/29/2015 10:00:00 AM,     313.000,                        14.471,                        21.800,                        10.184,
6/29/2015 11:00:00 AM,     314.000,                        14.448,                        22.245,                        10.168,
6/29/2015 12:00:00 PM,     315.000,                        14.457,                        22.983,                        10.175,
6/29/2015 1:00:00 PM ,     316.000,                        14.429,                        23.720,                        10.155,
6/29/2015 2:00:00 PM ,     317.000,                        14.406,                        24.649,                        10.139,
6/29/2015 3:00:00 PM ,     318.000,                        14.439,                        25.818,                        10.162,
